Orthogroup	Species	Pdam	Orthologs
OG0006479	Nvec	pdam_00015060-RA	NV2t020777001.1
OG0006481	Hsap	pdam_00017060-RA	GALT_HUMAN
OG0006481	Mmus	pdam_00017060-RA	GALT_MOUSE
OG0006481	Nvec	pdam_00017060-RA	NV2t023751001.1
OG0006482	Hsap	pdam_00019292-RA	GAMT_HUMAN
OG0006482	Mmus	pdam_00019292-RA	GAMT_MOUSE
OG0006482	Nvec	pdam_00019292-RA	NV2t005862001.1
OG0006483	Hsap	pdam_00000190-RA	GAPD1_HUMAN
OG0006483	Mmus	pdam_00000190-RA	GAPD1_MOUSE
OG0006483	Nvec	pdam_00000190-RA	NV2t025290002.1
OG0006484	Hsap	pdam_00015921-RA	GAR1_HUMAN
OG0006484	Mmus	pdam_00015921-RA	GAR1_MOUSE
OG0006484	Nvec	pdam_00015921-RA	NV2t002769001.1
OG0006486	Hsap	pdam_00014663-RA	GATD1_HUMAN
OG0006486	Mmus	pdam_00014663-RA	GATD1_MOUSE
OG0006486	Nvec	pdam_00014663-RA	NV2t011982001.1
OG0006487	Hsap	pdam_00000526-RA	GBG13_HUMAN
OG0006487	Mmus	pdam_00000526-RA	GBG13_MOUSE
OG0006487	Nvec	pdam_00000526-RA	NV2t007089001.1
OG0006488	Hsap	pdam_00017491-RA	GBRL2_HUMAN
OG0006488	Mmus	pdam_00017491-RA	GBRL2_MOUSE
OG0006488	Nvec	pdam_00017491-RA	NV2t004680001.1
OG0006489	Hsap	pdam_00005136-RA	GCC1_HUMAN
OG0006489	Mmus	pdam_00005136-RA	GCC1_MOUSE
OG0006489	Nvec	pdam_00005136-RA	NV2t018131001.1
OG0006490	Hsap	pdam_00010795-RA	GCDH_HUMAN
OG0006490	Mmus	pdam_00010795-RA	GCDH_MOUSE
OG0006490	Nvec	pdam_00010795-RA	NV2t000875001.1
OG0006491	Hsap	pdam_00011818-RA	GCKR_HUMAN
OG0006491	Mmus	pdam_00011818-RA	GCKR_MOUSE
OG0006491	Nvec	pdam_00011818-RA	NV2t006956001.1
OG0006493	Hsap	pdam_00001899-RA	GCP2_HUMAN
OG0006493	Mmus	pdam_00001899-RA	GCP2_MOUSE
OG0006493	Nvec	pdam_00001899-RA	NV2t022075001.1
OG0006494	Hsap	pdam_00000796-RA	GCP4_HUMAN
OG0006494	Mmus	pdam_00000796-RA	GCP4_MOUSE
OG0006494	Nvec	pdam_00000796-RA	NV2t023517001.1
OG0006495	Hsap	pdam_00013614-RA	GCP5_HUMAN
OG0006495	Mmus	pdam_00013614-RA	GCP5_MOUSE
OG0006495	Nvec	pdam_00013614-RA	NV2t006475001.1
OG0006496	Hsap	pdam_00015382-RA	GCP60_HUMAN
OG0006496	Mmus	pdam_00015382-RA	GCP60_MOUSE
OG0006496	Nvec	pdam_00015382-RA	NV2t019877001.1
OG0006497	Hsap	pdam_00023341-RA	GCP6_HUMAN
OG0006497	Mmus	pdam_00023341-RA	GCP6_MOUSE
OG0006497	Nvec	pdam_00023341-RA	NV2t000510001.1
OG0006498	Hsap	pdam_00008484-RA	GCSP_HUMAN
OG0006498	Mmus	pdam_00008484-RA	GCSP_MOUSE
OG0006498	Nvec	pdam_00008484-RA	NV2t001515001.1
OG0006500	Hsap	pdam_00013309-RA	GDAP2_HUMAN
OG0006500	Mmus	pdam_00013309-RA	GDAP2_MOUSE
OG0006500	Nvec	pdam_00013309-RA	NV2t009323001.1
OG0006501	Hsap	pdam_00008385-RA	GDPP1_HUMAN
OG0006501	Mmus	pdam_00008385-RA	GDPP1_MOUSE
OG0006501	Nvec	pdam_00008385-RA	NV2t015902001.1
OG0006503	Hsap	pdam_00006190-RA	GEMI2_HUMAN
OG0006503	Mmus	pdam_00006190-RA	GEMI2_MOUSE
OG0006503	Nvec	pdam_00006190-RA	NV2t002201001.1
OG0006504	Hsap	pdam_00023092-RA	GEMI6_HUMAN
OG0006504	Mmus	pdam_00023092-RA	GEMI6_MOUSE
OG0006504	Nvec	pdam_00023092-RA	NV2t019470001.1
OG0006505	Hsap	pdam_00007158-RA	GEMI7_HUMAN
OG0006505	Mmus	pdam_00007158-RA	GEMI7_MOUSE
OG0006505	Nvec	pdam_00007158-RA	NV2t005843001.1
OG0006506	Hsap	pdam_00022871-RA	GEMI8_HUMAN
OG0006506	Mmus	pdam_00022871-RA	GEMI8_MOUSE
OG0006506	Nvec	pdam_00022871-RA	NV2t002475001.1
OG0006507	Hsap	pdam_00020293-RA	GEN_HUMAN
OG0006507	Mmus	pdam_00020293-RA	GEN_MOUSE
OG0006507	Nvec	pdam_00020293-RA	NV2t013091001.1
OG0006508	Hsap	pdam_00015461-RA	GEPH_HUMAN
OG0006508	Mmus	pdam_00015461-RA	GEPH_MOUSE
OG0006508	Nvec	pdam_00015461-RA	NV2t019963001.1
OG0006509	Hsap	pdam_00018540-RA	GET3_HUMAN
OG0006509	Mmus	pdam_00018540-RA	GET3_MOUSE
OG0006509	Nvec	pdam_00018540-RA	NV2t002244001.1
OG0006510	Hsap	pdam_00001504-RA	GGACT_HUMAN
OG0006510	Mmus	pdam_00001504-RA	GGACT_MOUSE
OG0006510	Nvec	pdam_00001504-RA	NV2t012736001.1
OG0006511	Hsap	pdam_00012213-RA	GGCT_HUMAN
OG0006511	Mmus	pdam_00012213-RA	GGCT_MOUSE
OG0006511	Nvec	pdam_00012213-RA	NV2t022101001.1
OG0006512	Hsap	pdam_00012666-RA, pdam_00009572-RA	GHDC_HUMAN
OG0006512	Mmus	pdam_00012666-RA, pdam_00009572-RA	GHDC_MOUSE
OG0006513	Hsap	pdam_00013345-RA	GHITM_HUMAN
OG0006513	Mmus	pdam_00013345-RA	GHITM_MOUSE
OG0006513	Nvec	pdam_00013345-RA	NV2t006565001.1
OG0006514	Hsap	pdam_00025895-RA	GID4_HUMAN
OG0006514	Mmus	pdam_00025895-RA	GID4_MOUSE
OG0006514	Nvec	pdam_00025895-RA	NV2t007875001.1
OG0006515	Hsap	pdam_00007405-RA	GID8_HUMAN
OG0006515	Mmus	pdam_00007405-RA	GID8_MOUSE
OG0006515	Nvec	pdam_00007405-RA	NV2t013740001.1
OG0006516	Hsap	pdam_00003644-RA	GILT_HUMAN
OG0006516	Mmus	pdam_00003644-RA	GILT_MOUSE
OG0006516	Nvec	pdam_00003644-RA	NV2t007750001.1
OG0006517	Hsap	pdam_00007498-RA	GLCTK_HUMAN
OG0006517	Mmus	pdam_00007498-RA	GLCTK_MOUSE
OG0006517	Nvec	pdam_00007498-RA	NV2t002510001.1
OG0006518	Hsap	pdam_00014264-RA	GLE1_HUMAN
OG0006518	Mmus	pdam_00014264-RA	GLE1_MOUSE
OG0006518	Nvec	pdam_00014264-RA	NV2t019772001.1
OG0006520	Hsap	pdam_00004286-RA	GLIS2_HUMAN
OG0006520	Mmus	pdam_00004286-RA	GLIS2_MOUSE
OG0006520	Nvec	pdam_00004286-RA	NV2t003801001.1
OG0006521	Hsap	pdam_00006957-RA	GLOD4_HUMAN
OG0006521	Mmus	pdam_00006957-RA	GLOD4_MOUSE
OG0006521	Nvec	pdam_00006957-RA	NV2t016542001.1
OG0006523	Hsap	pdam_00002156-RA	GLRX3_HUMAN
OG0006523	Mmus	pdam_00002156-RA	GLRX3_MOUSE
OG0006523	Nvec	pdam_00002156-RA	NV2t018245001.1
OG0006524	Hsap	pdam_00013470-RA	GLRX5_HUMAN
OG0006524	Mmus	pdam_00013470-RA	GLRX5_MOUSE
OG0006524	Nvec	pdam_00013470-RA	NV2t020145001.1
OG0006525	Hsap	pdam_00009637-RA	GLTP_HUMAN
OG0006525	Mmus	pdam_00009637-RA	GLTP_MOUSE
OG0006525	Nvec	pdam_00009637-RA	NV2t016849001.1
OG0006526	Hsap	pdam_00000710-RA	GMPPA_HUMAN
OG0006526	Mmus	pdam_00000710-RA	GMPPA_MOUSE
OG0006526	Nvec	pdam_00000710-RA	NV2t012340001.1
OG0006527	Hsap	pdam_00010969-RA	GMPPB_HUMAN
OG0006527	Mmus	pdam_00010969-RA	GMPPB_MOUSE
OG0006527	Nvec	pdam_00010969-RA	NV2t001227001.1
OG0006528	Hsap	pdam_00007798-RA	GNA1_HUMAN
OG0006528	Mmus	pdam_00007798-RA	GNA1_MOUSE
OG0006528	Nvec	pdam_00007798-RA	NV2t021131001.1
OG0006529	Hsap	pdam_00000168-RA	GNB5_HUMAN
OG0006529	Mmus	pdam_00000168-RA	GNB5_MOUSE
OG0006529	Nvec	pdam_00000168-RA	NV2t024018001.1
OG0006530	Hsap	pdam_00016737-RA	GNL1_HUMAN
OG0006530	Mmus	pdam_00016737-RA	GNL1_MOUSE
OG0006530	Nvec	pdam_00016737-RA	NV2t025607001.1
OG0006531	Hsap	pdam_00022364-RA	GNMT_HUMAN
OG0006531	Mmus	pdam_00022364-RA	GNMT_MOUSE
OG0006531	Nvec	pdam_00022364-RA	NV2t020312002.1
OG0006532	Hsap	pdam_00020988-RA	GNPAT_HUMAN
OG0006532	Mmus	pdam_00020988-RA	GNPAT_MOUSE
OG0006532	Nvec	pdam_00020988-RA	NV2t019713001.1
OG0006533	Hsap	pdam_00008724-RA	GNS_HUMAN
OG0006533	Mmus	pdam_00008724-RA	GNS_MOUSE
OG0006533	Nvec	pdam_00008724-RA	NV2t003493001.1
OG0006534	Hsap	pdam_00006288-RA	GO45_HUMAN
OG0006534	Mmus	pdam_00006288-RA	GO45_MOUSE
OG0006534	Nvec	pdam_00006288-RA	NV2t021983001.1
OG0006535	Hsap	pdam_00007000-RA	GOGA1_HUMAN
OG0006535	Mmus	pdam_00007000-RA	GOGA1_MOUSE
OG0006535	Nvec	pdam_00007000-RA	NV2t025751001.1
OG0006536	Hsap	pdam_00013111-RA	GOGA5_HUMAN
OG0006536	Mmus	pdam_00013111-RA	GOGA5_MOUSE
OG0006536	Nvec	pdam_00013111-RA	NV2t020099001.1
OG0006537	Hsap	pdam_00003122-RA	GOLI4_HUMAN
OG0006537	Mmus	pdam_00003122-RA	GOLI4_MOUSE
OG0006537	Nvec	pdam_00003122-RA	NV2t013550001.1
OG0006538	Hsap	pdam_00016319-RA	GOSR2_HUMAN
OG0006538	Mmus	pdam_00016319-RA	GOSR2_MOUSE
OG0006538	Nvec	pdam_00016319-RA	NV2t012421001.1
OG0006539	Hsap	pdam_00001764-RA	GP180_HUMAN
OG0006539	Mmus	pdam_00001764-RA	GP180_MOUSE
OG0006539	Nvec	pdam_00001764-RA	NV2t021298001.1
OG0006540	Hsap	pdam_00018805-RA	GPAA1_HUMAN
OG0006540	Mmus	pdam_00018805-RA	GPAA1_MOUSE
OG0006540	Nvec	pdam_00018805-RA	NV2t005058001.1
OG0006541	Hsap	pdam_00001211-RA	GPAM1_HUMAN
OG0006541	Mmus	pdam_00001211-RA	GPAM1_MOUSE
OG0006541	Nvec	pdam_00001211-RA	NV2t021608001.1
OG0006542	Hsap	pdam_00005433-RA	GPAN1_HUMAN
OG0006542	Mmus	pdam_00005433-RA	GPAN1_MOUSE
OG0006542	Nvec	pdam_00005433-RA	NV2t007039001.1
OG0006543	Hsap	pdam_00019040-RA	GPAT1_HUMAN
OG0006543	Mmus	pdam_00019040-RA	GPAT1_MOUSE
OG0006543	Nvec	pdam_00019040-RA	NV2t018753001.1
OG0006544	Hsap	pdam_00013696-RA	GPDM_HUMAN
OG0006544	Mmus	pdam_00013696-RA	GPDM_MOUSE
OG0006544	Nvec	pdam_00013696-RA	NV2t011087001.1
OG0006545	Hsap	pdam_00007842-RA	GPI8_HUMAN
OG0006545	Mmus	pdam_00007842-RA	GPI8_MOUSE
OG0006545	Nvec	pdam_00007842-RA	NV2t025545001.1
OG0006546	Hsap	pdam_00017731-RA	GPKOW_HUMAN
OG0006546	Mmus	pdam_00017731-RA	GPKOW_MOUSE
OG0006546	Nvec	pdam_00017731-RA	NV2t000989001.1
OG0006547	Hsap	pdam_00005701-RA	GPN1_HUMAN
OG0006547	Mmus	pdam_00005701-RA	GPN1_MOUSE
OG0006547	Nvec	pdam_00005701-RA	NV2t007946001.1
OG0006548	Hsap	pdam_00001518-RA	GPN2_HUMAN
OG0006548	Mmus	pdam_00001518-RA	GPN2_MOUSE
OG0006548	Nvec	pdam_00001518-RA	NV2t008257001.1
OG0006549	Hsap	pdam_00018792-RA	GPTC1_HUMAN
OG0006549	Mmus	pdam_00018792-RA	GPTC1_MOUSE
OG0006549	Nvec	pdam_00018792-RA	NV2t022560001.1
OG0006550	Hsap	pdam_00007144-RA	GPT_HUMAN
OG0006550	Mmus	pdam_00007144-RA	GPT_MOUSE
OG0006550	Nvec	pdam_00007144-RA	NV2t022791001.1
OG0006551	Hsap	pdam_00010954-RA	GRAP1_HUMAN
OG0006551	Mmus	pdam_00010954-RA	GRAP1_MOUSE
OG0006551	Nvec	pdam_00010954-RA	NV2t000012001.1
OG0006552	Mmus	pdam_00019506-RA	GRAP_MOUSE
OG0006552	Hsap	pdam_00019506-RA	GRAPL_HUMAN, GRAP_HUMAN
OG0006554	Hsap	pdam_00000187-RA	GRPE1_HUMAN
OG0006554	Mmus	pdam_00000187-RA	GRPE1_MOUSE
OG0006554	Nvec	pdam_00000187-RA	NV2t025137001.1
OG0006555	Hsap	pdam_00021704-RA	GRRE1_HUMAN
OG0006555	Nvec	pdam_00021704-RA	NV2t004859001.1, NV2t004859002.1
OG0006556	Hsap	pdam_00014617-RA	GRWD1_HUMAN
OG0006556	Mmus	pdam_00014617-RA	GRWD1_MOUSE
OG0006556	Nvec	pdam_00014617-RA	NV2t010112001.1
OG0006557	Hsap	pdam_00016358-RA	GSAP_HUMAN
OG0006557	Mmus	pdam_00016358-RA	GSAP_MOUSE
OG0006557	Nvec	pdam_00016358-RA	NV2t003435001.1
OG0006558	Hsap	pdam_00016180-RA	GSH0_HUMAN
OG0006558	Mmus	pdam_00016180-RA	GSH0_MOUSE
OG0006558	Nvec	pdam_00016180-RA	NV2t025407001.1
OG0006559	Hsap	pdam_00015501-RA	GSHR_HUMAN
OG0006559	Mmus	pdam_00015501-RA	GSHR_MOUSE
OG0006559	Nvec	pdam_00015501-RA	NV2t021860001.1
OG0006560	Hsap	pdam_00001074-RA	GSKIP_HUMAN
OG0006560	Mmus	pdam_00001074-RA	GSKIP_MOUSE
OG0006560	Nvec	pdam_00001074-RA	NV2t010266001.1
OG0006561	Hsap	pdam_00005978-RA	GSTK1_HUMAN
OG0006561	Mmus	pdam_00005978-RA	GSTK1_MOUSE
OG0006561	Nvec	pdam_00005978-RA	NV2t015214001.1
OG0006562	Hsap	pdam_00005595-RA	GTPB4_HUMAN
OG0006562	Mmus	pdam_00005595-RA	GTPB4_MOUSE
OG0006562	Nvec	pdam_00005595-RA	NV2t011838001.1
OG0006563	Hsap	pdam_00004105-RA	GTPB6_HUMAN
OG0006563	Mmus	pdam_00004105-RA	GTPB6_MOUSE
OG0006563	Nvec	pdam_00004105-RA	NV2t014343001.1
OG0006564	Hsap	pdam_00001750-RA	GTPB8_HUMAN
OG0006564	Mmus	pdam_00001750-RA	GTPB8_MOUSE
OG0006564	Nvec	pdam_00001750-RA	NV2t003228001.1
OG0006565	Hsap	pdam_00003398-RA	GUAA_HUMAN
OG0006565	Mmus	pdam_00003398-RA	GUAA_MOUSE
OG0006565	Nvec	pdam_00003398-RA	NV2t014299001.1
OG0006566	Hsap	pdam_00016767-RA, pdam_00016762-RA	GUAD_HUMAN
OG0006566	Mmus	pdam_00016767-RA, pdam_00016762-RA	GUAD_MOUSE
OG0006567	Hsap	pdam_00013084-RA	GUF1_HUMAN
OG0006567	Mmus	pdam_00013084-RA	GUF1_MOUSE
OG0006567	Nvec	pdam_00013084-RA	NV2t002690001.1
OG0006568	Hsap	pdam_00014772-RA	GWL_HUMAN
OG0006568	Mmus	pdam_00014772-RA	GWL_MOUSE
OG0006568	Nvec	pdam_00014772-RA	NV2t013402001.1
OG0006569	Hsap	pdam_00019683-RA	H1BP3_HUMAN
OG0006569	Mmus	pdam_00019683-RA	H1BP3_MOUSE
OG0006569	Nvec	pdam_00019683-RA	NV2t006328001.1
OG0006570	Hsap	pdam_00014040-RA	HACD3_HUMAN
OG0006570	Mmus	pdam_00014040-RA	HACD3_MOUSE
OG0006570	Nvec	pdam_00014040-RA	NV2t023780001.1
OG0006571	Hsap	pdam_00015542-RA	HACL1_HUMAN
OG0006571	Mmus	pdam_00015542-RA	HACL1_MOUSE
OG0006571	Nvec	pdam_00015542-RA	NV2t012666001.1
OG0006572	Hsap	pdam_00023196-RA	HAP28_HUMAN
OG0006572	Mmus	pdam_00023196-RA	HAP28_MOUSE
OG0006572	Nvec	pdam_00023196-RA	NV2t007465001.1
OG0006573	Hsap	pdam_00009656-RA	HAP40_HUMAN
OG0006573	Mmus	pdam_00009656-RA	HAP40_MOUSE
OG0006573	Nvec	pdam_00009656-RA	NV2t010748001.1
OG0006574	Hsap	pdam_00008453-RA	HAT1_HUMAN
OG0006574	Mmus	pdam_00008453-RA	HAT1_MOUSE
OG0006574	Nvec	pdam_00008453-RA	NV2t008929001.1
OG0006575	Hsap	pdam_00014070-RA	HAUS1_HUMAN
OG0006575	Mmus	pdam_00014070-RA	HAUS1_MOUSE
OG0006575	Nvec	pdam_00014070-RA	NV2t022853001.1
OG0006576	Hsap	pdam_00014550-RA	HAUS4_HUMAN
OG0006576	Mmus	pdam_00014550-RA	HAUS4_MOUSE
OG0006576	Nvec	pdam_00014550-RA	NV2t004639001.1
OG0006577	Hsap	pdam_00013271-RA	HAUS7_HUMAN
OG0006577	Mmus	pdam_00013271-RA	HAUS7_MOUSE
OG0006577	Nvec	pdam_00013271-RA	NV2t016822001.1
OG0006578	Hsap	pdam_00011186-RA	HAUS8_HUMAN
OG0006578	Mmus	pdam_00011186-RA	HAUS8_MOUSE
OG0006578	Nvec	pdam_00011186-RA	NV2t017653001.1
OG0006579	Hsap	pdam_00013003-RA	HBAP1_HUMAN
OG0006579	Mmus	pdam_00013003-RA	HBAP1_MOUSE
OG0006579	Nvec	pdam_00013003-RA	NV2t011156001.1
OG0006580	Hsap	pdam_00011541-RA	HBP1_HUMAN
OG0006580	Mmus	pdam_00011541-RA	HBP1_MOUSE
OG0006580	Nvec	pdam_00011541-RA	NV2t001779001.1
OG0006581	Hsap	pdam_00009464-RA	HCDH_HUMAN
OG0006581	Mmus	pdam_00009464-RA	HCDH_MOUSE
OG0006581	Nvec	pdam_00009464-RA	NV2t006175001.1
OG0006582	Hsap	pdam_00011918-RA	HCFC2_HUMAN
OG0006582	Mmus	pdam_00011918-RA	HCFC2_MOUSE
OG0006582	Nvec	pdam_00011918-RA	NV2t003399001.1
OG0006583	Hsap	pdam_00017517-RA	HDAC8_HUMAN
OG0006583	Mmus	pdam_00017517-RA	HDAC8_MOUSE
OG0006583	Nvec	pdam_00017517-RA	NV2t009348002.1
OG0006584	Hsap	pdam_00003976-RA	HDC_HUMAN
OG0006584	Nvec	pdam_00003976-RA	NV2t008967001.1, NV2t008967002.1
OG0006585	Hsap	pdam_00004349-RA	HDDC2_HUMAN
OG0006585	Mmus	pdam_00004349-RA	HDDC2_MOUSE
OG0006585	Nvec	pdam_00004349-RA	NV2t025208001.1
OG0006586	Hsap	pdam_00006291-RA	HDHD1_HUMAN
OG0006586	Mmus	pdam_00006291-RA	HDHD1_MOUSE
OG0006586	Nvec	pdam_00006291-RA	NV2t021236001.1
OG0006587	Hsap	pdam_00013685-RA	HDHD2_HUMAN
OG0006587	Mmus	pdam_00013685-RA	HDHD2_MOUSE
OG0006587	Nvec	pdam_00013685-RA	NV2t012140001.1
OG0006588	Hsap	pdam_00015217-RA	HD_HUMAN
OG0006588	Mmus	pdam_00015217-RA	HD_MOUSE
OG0006588	Nvec	pdam_00015217-RA	NV2t017869001.1
OG0006589	Hsap	pdam_00001548-RA, pdam_00020682-RA	HEAT4_HUMAN
OG0006589	Nvec	pdam_00001548-RA, pdam_00020682-RA	NV2t018849001.1
OG0006590	Hsap	pdam_00000395-RA	HEAT6_HUMAN
OG0006590	Mmus	pdam_00000395-RA	HEAT6_MOUSE
OG0006590	Nvec	pdam_00000395-RA	NV2t016979001.1
OG0006591	Hsap	pdam_00019827-RA	HEAT9_HUMAN
OG0006591	Mmus	pdam_00019827-RA	HEAT9_MOUSE
OG0006591	Nvec	pdam_00019827-RA	NV2t019897001.1
OG0006593	Hsap	pdam_00008900-RA	HECD4_HUMAN
OG0006593	Nvec	pdam_00008900-RA	NV2t016108001.1, NV2t016107001.1
OG0006594	Hsap	pdam_00008039-RA	HELB_HUMAN
OG0006594	Mmus	pdam_00008039-RA	HELB_MOUSE
OG0006594	Nvec	pdam_00008039-RA	NV2t008620001.1
OG0006595	Hsap	pdam_00017237-RA	HELLS_HUMAN
OG0006595	Mmus	pdam_00017237-RA	HELLS_MOUSE
OG0006595	Nvec	pdam_00017237-RA	NV2t008386001.1
OG0006596	Hsap	pdam_00009872-RA	HELQ_HUMAN
OG0006596	Mmus	pdam_00009872-RA	HELQ_MOUSE
OG0006596	Nvec	pdam_00009872-RA	NV2t011530001.1
OG0006597	Hsap	pdam_00015997-RA	HEM2_HUMAN
OG0006597	Mmus	pdam_00015997-RA	HEM2_MOUSE
OG0006597	Nvec	pdam_00015997-RA	NV2t024901001.1
OG0006598	Hsap	pdam_00007985-RA	HEM3_HUMAN
OG0006598	Mmus	pdam_00007985-RA	HEM3_MOUSE
OG0006598	Nvec	pdam_00007985-RA	NV2t021389001.1
OG0006599	Hsap	pdam_00002200-RA	HEM4_HUMAN
OG0006599	Mmus	pdam_00002200-RA	HEM4_MOUSE
OG0006599	Nvec	pdam_00002200-RA	NV2t019082001.1
OG0006600	Hsap	pdam_00011233-RA	HEMH_HUMAN
OG0006600	Mmus	pdam_00011233-RA	HEMH_MOUSE
OG0006600	Nvec	pdam_00011233-RA	NV2t013591001.1
OG0006601	Hsap	pdam_00001406-RA	HEMK1_HUMAN
OG0006601	Mmus	pdam_00001406-RA	HEMK1_MOUSE
OG0006601	Nvec	pdam_00001406-RA	NV2t002301001.1
OG0006602	Hsap	pdam_00013625-RA	HEMK2_HUMAN
OG0006602	Mmus	pdam_00013625-RA	HEMK2_MOUSE
OG0006602	Nvec	pdam_00013625-RA	NV2t006780001.1
OG0006603	Hsap	pdam_00007839-RA	HENMT_HUMAN
OG0006603	Mmus	pdam_00007839-RA	HENMT_MOUSE
OG0006603	Nvec	pdam_00007839-RA	NV2t025422001.1
OG0006605	Hsap	pdam_00011468-RA	HGD_HUMAN
OG0006605	Mmus	pdam_00011468-RA	HGD_MOUSE
OG0006605	Nvec	pdam_00011468-RA	NV2t008435001.1
OG0006606	Hsap	pdam_00022692-RA	HGS_HUMAN
OG0006606	Mmus	pdam_00022692-RA	HGS_MOUSE
OG0006606	Nvec	pdam_00022692-RA	NV2t007985001.1
OG0006607	Hsap	pdam_00010920-RA	HID1_HUMAN
OG0006607	Mmus	pdam_00010920-RA	HID1_MOUSE
OG0006607	Nvec	pdam_00010920-RA	NV2t006880001.1
OG0006608	Hsap	pdam_00003237-RA	HIF1N_HUMAN
OG0006608	Mmus	pdam_00003237-RA	HIF1N_MOUSE
OG0006608	Nvec	pdam_00003237-RA	NV2t009546001.1
OG0006609	Hsap	pdam_00004057-RA	HIKES_HUMAN
OG0006609	Mmus	pdam_00004057-RA	HIKES_MOUSE
OG0006609	Nvec	pdam_00004057-RA	NV2t013361001.1
OG0006610	Hsap	pdam_00013935-RA	HINT1_HUMAN
OG0006610	Mmus	pdam_00013935-RA	HINT1_MOUSE
OG0006610	Nvec	pdam_00013935-RA	NV2t024290001.1
OG0006611	Hsap	pdam_00018431-RA	HIRA_HUMAN
OG0006611	Mmus	pdam_00018431-RA	HIRA_MOUSE
OG0006611	Nvec	pdam_00018431-RA	NV2t017230001.1
OG0006612	Hsap	pdam_00005524-RA	HIRP3_HUMAN
OG0006612	Mmus	pdam_00005524-RA	HIRP3_MOUSE
OG0006612	Nvec	pdam_00005524-RA	NV2t003305001.1
OG0006613	Hsap	pdam_00007649-RA	HM20A_HUMAN
OG0006613	Mmus	pdam_00007649-RA	HM20A_MOUSE
OG0006613	Nvec	pdam_00007649-RA	NV2t025170001.1
OG0006614	Hsap	pdam_00000795-RA	HMDH_HUMAN
OG0006614	Mmus	pdam_00000795-RA	HMDH_MOUSE
OG0006614	Nvec	pdam_00000795-RA	NV2t023516001.1
OG0006615	Hsap	pdam_00015841-RA	HMHA1_HUMAN
OG0006615	Mmus	pdam_00015841-RA	HMHA1_MOUSE
OG0006615	Nvec	pdam_00015841-RA	NV2t000895001.1
OG0006616	Hsap	pdam_00009541-RA	HMMR_HUMAN
OG0006616	Mmus	pdam_00009541-RA	HMMR_MOUSE
OG0006616	Nvec	pdam_00009541-RA	NV2t002409001.1
OG0006617	Hsap	pdam_00007211-RA	HMX3_HUMAN
OG0006617	Mmus	pdam_00007211-RA	HMX3_MOUSE
OG0006617	Nvec	pdam_00007211-RA	NV2t018738001.1
OG0006618	Hsap	pdam_00000794-RA	HNRPK_HUMAN
OG0006618	Mmus	pdam_00000794-RA	HNRPK_MOUSE
OG0006618	Nvec	pdam_00000794-RA	NV2t023515001.1
OG0006619	Hsap	pdam_00003537-RA	HOGA1_HUMAN
OG0006619	Mmus	pdam_00003537-RA	HOGA1_MOUSE
OG0006619	Nvec	pdam_00003537-RA	NV2t018950001.1
OG0006620	Hsap	pdam_00004877-RA	HOP2_HUMAN
OG0006620	Mmus	pdam_00004877-RA	HOP2_MOUSE
OG0006620	Nvec	pdam_00004877-RA	NV2t011637001.1
OG0006621	Hsap	pdam_00025152-RA	HOT_HUMAN
OG0006621	Mmus	pdam_00025152-RA	HOT_MOUSE
OG0006621	Nvec	pdam_00025152-RA	NV2t000819001.1
OG0006622	Hsap	pdam_00011807-RA	HPBP1_HUMAN
OG0006622	Mmus	pdam_00011807-RA	HPBP1_MOUSE
OG0006622	Nvec	pdam_00011807-RA	NV2t018294001.1
OG0006623	Hsap	pdam_00012363-RA	HPDL_HUMAN
OG0006623	Mmus	pdam_00012363-RA	HPDL_MOUSE
OG0006623	Nvec	pdam_00012363-RA	NV2t017829001.1
OG0006624	Hsap	pdam_00013906-RA	HPPD_HUMAN
OG0006624	Mmus	pdam_00013906-RA	HPPD_MOUSE
OG0006624	Nvec	pdam_00013906-RA	NV2t016637001.1
OG0006625	Hsap	pdam_00008149-RA	HPRT_HUMAN
OG0006625	Mmus	pdam_00008149-RA	HPRT_MOUSE
OG0006625	Nvec	pdam_00008149-RA	NV2t012926008.1
OG0006626	Hsap	pdam_00005799-RA	HROB_HUMAN
OG0006626	Mmus	pdam_00005799-RA	HROB_MOUSE
OG0006626	Nvec	pdam_00005799-RA	NV2t012682001.1
OG0006627	Hsap	pdam_00019959-RA	HS2ST_HUMAN
OG0006627	Mmus	pdam_00019959-RA	HS2ST_MOUSE
OG0006627	Nvec	pdam_00019959-RA	NV2t025335001.1
OG0006628	Hsap	pdam_00003698-RA	HSC20_HUMAN
OG0006628	Mmus	pdam_00003698-RA	HSC20_MOUSE
OG0006628	Nvec	pdam_00003698-RA	NV2t016437001.1
OG0006629	Hsap	pdam_00002231-RA	HSDL2_HUMAN
OG0006629	Mmus	pdam_00002231-RA	HSDL2_MOUSE
OG0006629	Nvec	pdam_00002231-RA	NV2t001867001.1
OG0006630	Hsap	pdam_00017943-RA	HSF2B_HUMAN
OG0006630	Mmus	pdam_00017943-RA	HSF2B_MOUSE
OG0006630	Nvec	pdam_00017943-RA	NV2t013392001.1
OG0006631	Hsap	pdam_00015460-RA	HSP13_HUMAN
OG0006631	Mmus	pdam_00015460-RA	HSP13_MOUSE
OG0006631	Nvec	pdam_00015460-RA	NV2t021125001.1
OG0006632	Hsap	pdam_00002026-RA	HTSF1_HUMAN
OG0006632	Mmus	pdam_00002026-RA	HTSF1_MOUSE
