Orthogroup	Species	Nvec	Orthologs
OG0006307	Hsap	NV2t025014001.1	EHBP1_HUMAN
OG0006307	Mmus	NV2t025014001.1	EHBP1_MOUSE
OG0006307	Pdam	NV2t025014001.1	pdam_00004380-RA
OG0006308	Hsap	NV2t021935001.1	EI24_HUMAN
OG0006308	Mmus	NV2t021935001.1	EI24_MOUSE
OG0006308	Pdam	NV2t021935001.1	pdam_00001011-RA
OG0006309	Hsap	NV2t000343001.1	EI2BB_HUMAN
OG0006309	Mmus	NV2t000343001.1	EI2BB_MOUSE
OG0006309	Pdam	NV2t000343001.1	pdam_00002290-RA
OG0006310	Hsap	NV2t005493001.1	EI2BD_HUMAN
OG0006310	Mmus	NV2t005493001.1	EI2BD_MOUSE
OG0006310	Pdam	NV2t005493001.1	pdam_00011267-RA
OG0006311	Hsap	NV2t022516001.1	EIF2A_HUMAN
OG0006311	Mmus	NV2t022516001.1	EIF2A_MOUSE
OG0006311	Pdam	NV2t022516001.1	pdam_00000965-RA
OG0006312	Hsap	NV2t000348001.1	EIF2D_HUMAN
OG0006312	Mmus	NV2t000348001.1	EIF2D_MOUSE
OG0006312	Pdam	NV2t000348001.1	pdam_00002259-RA
OG0006313	Hsap	NV2t007668001.1	EIF3B_HUMAN
OG0006313	Mmus	NV2t007668001.1	EIF3B_MOUSE
OG0006313	Pdam	NV2t007668001.1	pdam_00003025-RA
OG0006314	Hsap	NV2t007751001.1	EIF3D_HUMAN
OG0006314	Mmus	NV2t007751001.1	EIF3D_MOUSE
OG0006314	Pdam	NV2t007751001.1	pdam_00008984-RA
OG0006315	Hsap	NV2t017319001.1	EIF3E_HUMAN
OG0006315	Mmus	NV2t017319001.1	EIF3E_MOUSE
OG0006315	Pdam	NV2t017319001.1	pdam_00008401-RA
OG0006316	Hsap	NV2t021621001.1	EIF3F_HUMAN
OG0006316	Mmus	NV2t021621001.1	EIF3F_MOUSE
OG0006316	Pdam	NV2t021621001.1	pdam_00023586-RA
OG0006317	Hsap	NV2t024871001.1	EIF3G_HUMAN
OG0006317	Mmus	NV2t024871001.1	EIF3G_MOUSE
OG0006317	Pdam	NV2t024871001.1	pdam_00000127-RA
OG0006318	Hsap	NV2t016556003.1	EIF3I_HUMAN
OG0006318	Mmus	NV2t016556003.1	EIF3I_MOUSE
OG0006318	Pdam	NV2t016556003.1	pdam_00019945-RA
OG0006319	Hsap	NV2t012866001.1	EIF3K_HUMAN
OG0006319	Mmus	NV2t012866001.1	EIF3K_MOUSE
OG0006319	Pdam	NV2t012866001.1	pdam_00010189-RA
OG0006320	Hsap	NV2t017492001.1	EIF3M_HUMAN
OG0006320	Mmus	NV2t017492001.1	EIF3M_MOUSE
OG0006320	Pdam	NV2t017492001.1	pdam_00004497-RA
OG0006321	Hsap	NV2t017779001.1	ELMD3_HUMAN
OG0006321	Mmus	NV2t017779001.1	ELMD3_MOUSE
OG0006321	Pdam	NV2t017779001.1	pdam_00002995-RA
OG0006322	Hsap	NV2t015939001.1	ELOB_HUMAN
OG0006322	Mmus	NV2t015939001.1	ELOB_MOUSE
OG0006322	Pdam	NV2t015939001.1	pdam_00025064-RA
OG0006323	Hsap	NV2t016351001.1	ELOC_HUMAN
OG0006323	Mmus	NV2t016351001.1	ELOC_MOUSE
OG0006323	Pdam	NV2t016351001.1	pdam_00012748-RA
OG0006324	Hsap	NV2t023531001.1	ELP1_HUMAN
OG0006324	Mmus	NV2t023531001.1	ELP1_MOUSE
OG0006324	Pdam	NV2t023531001.1	pdam_00000849-RA
OG0006325	Hsap	NV2t019151001.1	ELP2_HUMAN
OG0006325	Mmus	NV2t019151001.1	ELP2_MOUSE
OG0006325	Pdam	NV2t019151001.1	pdam_00006257-RA
OG0006326	Hsap	NV2t015926001.1	ELP3_HUMAN
OG0006326	Mmus	NV2t015926001.1	ELP3_MOUSE
OG0006326	Pdam	NV2t015926001.1	pdam_00003716-RA
OG0006327	Hsap	NV2t006450001.1	ELP6_HUMAN
OG0006327	Mmus	NV2t006450001.1	ELP6_MOUSE
OG0006327	Pdam	NV2t006450001.1	pdam_00020266-RA
OG0006328	Hsap	NV2t000633001.1	EMC1_HUMAN
OG0006328	Mmus	NV2t000633001.1	EMC1_MOUSE
OG0006328	Pdam	NV2t000633001.1	pdam_00010804-RA
OG0006329	Hsap	NV2t023920001.1	EMC2_HUMAN
OG0006329	Mmus	NV2t023920001.1	EMC2_MOUSE
OG0006329	Pdam	NV2t023920001.1	pdam_00000076-RA
OG0006330	Hsap	NV2t003579001.1	EMC3_HUMAN
OG0006330	Mmus	NV2t003579001.1	EMC3_MOUSE
OG0006330	Pdam	NV2t003579001.1	pdam_00008240-RA
OG0006331	Hsap	NV2t004943001.1	EMC4_HUMAN
OG0006331	Mmus	NV2t004943001.1	EMC4_MOUSE
OG0006331	Pdam	NV2t004943001.1	pdam_00013428-RA
OG0006332	Hsap	NV2t018615001.1	EMC6_HUMAN
OG0006332	Mmus	NV2t018615001.1	EMC6_MOUSE
OG0006332	Pdam	NV2t018615001.1	pdam_00004509-RA
OG0006333	Hsap	NV2t005251001.1	EMC8_HUMAN
OG0006333	Mmus	NV2t005251001.1	EMC8_MOUSE
OG0006333	Pdam	NV2t005251001.1	pdam_00004646-RA
OG0006334	Hsap	NV2t008053001.1	EME1_HUMAN
OG0006334	Mmus	NV2t008053001.1	EME1_MOUSE
OG0006334	Pdam	NV2t008053001.1	pdam_00000572-RA
OG0006335	Hsap	NV2t017812001.1	EMRE_HUMAN
OG0006335	Mmus	NV2t017812001.1	EMRE_MOUSE
OG0006335	Pdam	NV2t017812001.1	pdam_00008580-RA
OG0006337	Hsap	NV2t010949001.1	ENKUR_HUMAN
OG0006337	Mmus	NV2t010949001.1	ENKUR_MOUSE
OG0006337	Pdam	NV2t010949001.1	pdam_00011647-RA
OG0006338	Hsap	NV2t011645001.1	ENPP5_HUMAN
OG0006338	Mmus	NV2t011645001.1	ENPP5_MOUSE
OG0006338	Pdam	NV2t011645001.1	pdam_00010202-RA
OG0006339	Hsap	NV2t004358001.1	ENY2_HUMAN
OG0006339	Mmus	NV2t004358001.1	ENY2_MOUSE
OG0006339	Pdam	NV2t004358001.1	pdam_00017377-RA
OG0006340	Hsap	NV2t007371001.1	EPN2_HUMAN
OG0006340	Mmus	NV2t007371001.1	EPN2_MOUSE
OG0006340	Pdam	NV2t007371001.1	pdam_00018338-RA
OG0006341	Hsap	NV2t018800001.1	EPN4_HUMAN
OG0006341	Mmus	NV2t018800001.1	EPN4_MOUSE
OG0006341	Pdam	NV2t018800001.1	pdam_00019566-RA
OG0006342	Hsap	NV2t002241001.1	ER6L2_HUMAN
OG0006342	Mmus	NV2t002241001.1	ER6L2_MOUSE
OG0006342	Pdam	NV2t002241001.1	pdam_00019404-RA
OG0006343	Hsap	NV2t020002001.1	ERCC2_HUMAN
OG0006343	Mmus	NV2t020002001.1	ERCC2_MOUSE
OG0006343	Pdam	NV2t020002001.1	pdam_00020986-RA
OG0006344	Hsap	NV2t012518001.1	ERCC3_HUMAN
OG0006344	Mmus	NV2t012518001.1	ERCC3_MOUSE
OG0006344	Pdam	NV2t012518001.1	pdam_00005790-RA
OG0006345	Hsap	NV2t019467001.1	ERG24_HUMAN
OG0006345	Mmus	NV2t019467001.1	ERG24_MOUSE
OG0006345	Pdam	NV2t019467001.1	pdam_00020955-RA
OG0006346	Hsap	NV2t017916001.1	ERGI1_HUMAN
OG0006346	Mmus	NV2t017916001.1	ERGI1_MOUSE
OG0006346	Pdam	NV2t017916001.1	pdam_00009785-RA
OG0006347	Hsap	NV2t005770001.1	ERGI3_HUMAN
OG0006347	Mmus	NV2t005770001.1	ERGI3_MOUSE
OG0006347	Pdam	NV2t005770001.1	pdam_00002652-RA
OG0006348	Hsap	NV2t020915001.1	ERH_HUMAN
OG0006348	Mmus	NV2t020915001.1	ERH_MOUSE
OG0006348	Pdam	NV2t020915001.1	pdam_00017582-RA
OG0006349	Hsap	NV2t006420001.1	ERIC3_HUMAN
OG0006349	Mmus	NV2t006420001.1	ERIC3_MOUSE
OG0006349	Pdam	NV2t006420001.1	pdam_00007750-RA
OG0006350	Hsap	NV2t010895001.1	ERLEC_HUMAN
OG0006350	Mmus	NV2t010895001.1	ERLEC_MOUSE
OG0006350	Pdam	NV2t010895001.1	pdam_00016521-RA
OG0006351	Hsap	NV2t001658001.1	ERMP1_HUMAN
OG0006351	Mmus	NV2t001658001.1	ERMP1_MOUSE
OG0006351	Pdam	NV2t001658001.1	pdam_00022362-RA
OG0006352	Hsap	NV2t016223001.1	ERP29_HUMAN
OG0006352	Mmus	NV2t016223001.1	ERP29_MOUSE
OG0006352	Pdam	NV2t016223001.1	pdam_00020805-RA
OG0006353	Hsap	NV2t012609001.1	ERP44_HUMAN
OG0006353	Mmus	NV2t012609001.1	ERP44_MOUSE
OG0006353	Pdam	NV2t012609001.1	pdam_00000688-RA
OG0006355	Hsap	NV2t016550001.1	ESCO2_HUMAN
OG0006355	Mmus	NV2t016550001.1	ESCO2_MOUSE
OG0006355	Pdam	NV2t016550001.1	pdam_00000253-RA
OG0006356	Hsap	NV2t012425001.1	ESF1_HUMAN
OG0006356	Mmus	NV2t012425001.1	ESF1_MOUSE
OG0006356	Pdam	NV2t012425001.1	pdam_00005273-RA
OG0006357	Hsap	NV2t010860001.1	ESPL1_HUMAN
OG0006357	Mmus	NV2t010860001.1	ESPL1_MOUSE
OG0006357	Pdam	NV2t010860001.1	pdam_00010648-RA
OG0006358	Hsap	NV2t016457001.1	EST1A_HUMAN
OG0006358	Mmus	NV2t016457001.1	EST1A_MOUSE
OG0006358	Pdam	NV2t016457001.1	pdam_00016912-RA
OG0006360	Hsap	NV2t023557001.1	ETFA_HUMAN
OG0006360	Mmus	NV2t023557001.1	ETFA_MOUSE
OG0006360	Pdam	NV2t023557001.1	pdam_00013937-RA
OG0006361	Hsap	NV2t021831001.1	ETFB_HUMAN
OG0006361	Mmus	NV2t021831001.1	ETFB_MOUSE
OG0006361	Pdam	NV2t021831001.1	pdam_00023648-RA
OG0006362	Hsap	NV2t002954001.1	ETFD_HUMAN
OG0006362	Mmus	NV2t002954001.1	ETFD_MOUSE
OG0006362	Pdam	NV2t002954001.1	pdam_00009535-RA
OG0006363	Hsap	NV2t007711001.1	EVG1_HUMAN
OG0006363	Mmus	NV2t007711001.1	EVG1_MOUSE
OG0006363	Pdam	NV2t007711001.1	pdam_00010828-RA
OG0006364	Hsap	NV2t002760001.1	EXD1_HUMAN
OG0006364	Mmus	NV2t002760001.1	EXD1_MOUSE
OG0006364	Pdam	NV2t002760001.1	pdam_00015925-RA
OG0006365	Hsap	NV2t003790001.1	EXOC1_HUMAN
OG0006365	Mmus	NV2t003790001.1	EXOC1_MOUSE
OG0006365	Pdam	NV2t003790001.1	pdam_00005051-RA
OG0006366	Hsap	NV2t005381001.1	EXOC2_HUMAN
OG0006366	Mmus	NV2t005381001.1	EXOC2_MOUSE
OG0006366	Pdam	NV2t005381001.1	pdam_00015415-RA
OG0006367	Hsap	NV2t023727001.1	EXOC5_HUMAN
OG0006367	Mmus	NV2t023727001.1	EXOC5_MOUSE
OG0006367	Pdam	NV2t023727001.1	pdam_00020072-RA
OG0006368	Hsap	NV2t007095001.1	EXOC7_HUMAN
OG0006368	Mmus	NV2t007095001.1	EXOC7_MOUSE
OG0006368	Pdam	NV2t007095001.1	pdam_00013837-RA
OG0006369	Hsap	NV2t014455001.1	EXOC8_HUMAN
OG0006369	Mmus	NV2t014455001.1	EXOC8_MOUSE
OG0006369	Pdam	NV2t014455001.1	pdam_00003118-RA
OG0006370	Hsap	NV2t020220001.1	EXOG_HUMAN
OG0006370	Mmus	NV2t020220001.1	EXOG_MOUSE
OG0006370	Pdam	NV2t020220001.1	pdam_00002340-RA
OG0006371	Hsap	NV2t017965001.1	EXOS1_HUMAN
OG0006371	Mmus	NV2t017965001.1	EXOS1_MOUSE
OG0006371	Pdam	NV2t017965001.1	pdam_00015039-RA
OG0006372	Hsap	NV2t001096001.1	EXOS3_HUMAN
OG0006372	Mmus	NV2t001096001.1	EXOS3_MOUSE
OG0006372	Pdam	NV2t001096001.1	pdam_00014378-RA
OG0006373	Hsap	NV2t011449001.1	EXOS4_HUMAN
OG0006373	Mmus	NV2t011449001.1	EXOS4_MOUSE
OG0006373	Pdam	NV2t011449001.1	pdam_00021212-RA
OG0006374	Hsap	NV2t020856001.1	EXOS5_HUMAN
OG0006374	Mmus	NV2t020856001.1	EXOS5_MOUSE
OG0006374	Pdam	NV2t020856001.1	pdam_00007805-RA
OG0006375	Hsap	NV2t004386001.1	EXOS7_HUMAN
OG0006375	Mmus	NV2t004386001.1	EXOS7_MOUSE
OG0006375	Pdam	NV2t004386001.1	pdam_00017663-RA
OG0006376	Hsap	NV2t003795001.1	EXOS8_HUMAN
OG0006376	Mmus	NV2t003795001.1	EXOS8_MOUSE
OG0006376	Pdam	NV2t003795001.1	pdam_00019763-RA
OG0006377	Hsap	NV2t005531001.1	EXTL3_HUMAN
OG0006377	Mmus	NV2t005531001.1	EXTL3_MOUSE
OG0006377	Pdam	NV2t005531001.1	pdam_00018360-RA
OG0006378	Hsap	NV2t018531001.1	F10C1_HUMAN
OG0006378	Mmus	NV2t018531001.1	F10C1_MOUSE
OG0006378	Pdam	NV2t018531001.1	pdam_00015231-RA
OG0006379	Hsap	NV2t017555001.1	F136A_HUMAN
OG0006379	Mmus	NV2t017555001.1	F136A_MOUSE
OG0006379	Pdam	NV2t017555001.1	pdam_00015024-RA
OG0006380	Hsap	NV2t012305001.1	F151B_HUMAN
OG0006380	Mmus	NV2t012305001.1	F151B_MOUSE
OG0006380	Pdam	NV2t012305001.1	pdam_00009268-RA
OG0006381	Hsap	NV2t021026001.1	F161B_HUMAN
OG0006381	Mmus	NV2t021026001.1	F161B_MOUSE
OG0006381	Pdam	NV2t021026001.1	pdam_00013455-RA
OG0006382	Hsap	NV2t024795001.1	F174A_HUMAN
OG0006382	Mmus	NV2t024795001.1	F174A_MOUSE
OG0006382	Pdam	NV2t024795001.1	pdam_00004351-RA
OG0006383	Hsap	NV2t014610001.1	F185A_HUMAN
OG0006383	Mmus	NV2t014610001.1	F185A_MOUSE
OG0006383	Pdam	NV2t014610001.1	pdam_00015594-RA
OG0006384	Hsap	NV2t013496001.1	F199X_HUMAN
OG0006384	Mmus	NV2t013496001.1	F199X_MOUSE
OG0006384	Pdam	NV2t013496001.1	pdam_00003172-RA
OG0006385	Hsap	NV2t005402001.1	F210B_HUMAN
OG0006385	Mmus	NV2t005402001.1	F210B_MOUSE
OG0006385	Pdam	NV2t005402001.1	pdam_00011382-RA
OG0006386	Hsap	NV2t006358001.1	F221B_HUMAN
OG0006386	Mmus	NV2t006358001.1	F221B_MOUSE
OG0006386	Pdam	NV2t006358001.1	pdam_00000198-RA
OG0006390	Hsap	NV2t005222001.1	FA2H_HUMAN
OG0006390	Mmus	NV2t005222001.1	FA2H_MOUSE
OG0006390	Pdam	NV2t005222001.1	pdam_00002522-RA
OG0006391	Hsap	NV2t023137001.1	FA81A_HUMAN
OG0006391	Mmus	NV2t023137001.1	FA81A_MOUSE
OG0006391	Pdam	NV2t023137001.1	pdam_00014073-RA
OG0006392	Hsap	NV2t010744001.1	FAAA_HUMAN
OG0006392	Mmus	NV2t010744001.1	FAAA_MOUSE
OG0006392	Pdam	NV2t010744001.1	pdam_00018187-RA
OG0006393	Hsap	NV2t004117001.1	FABD_HUMAN
OG0006393	Mmus	NV2t004117001.1	FABD_MOUSE
OG0006393	Pdam	NV2t004117001.1	pdam_00003609-RA
OG0006394	Hsap	NV2t002080001.1	FACD2_HUMAN
OG0006394	Mmus	NV2t002080001.1	FACD2_MOUSE
OG0006394	Pdam	NV2t002080001.1	pdam_00015249-RA
OG0006395	Hsap	NV2t008513001.1	FACE1_HUMAN
OG0006395	Mmus	NV2t008513001.1	FACE1_MOUSE
OG0006395	Pdam	NV2t008513001.1	pdam_00004601-RA
OG0006396	Hsap	NV2t018874001.1	FADS6_HUMAN
OG0006396	Mmus	NV2t018874001.1	FADS6_MOUSE
OG0006396	Pdam	NV2t018874001.1	pdam_00008829-RA
OG0006397	Hsap	NV2t001051001.1	FAF1_HUMAN
OG0006397	Mmus	NV2t001051001.1	FAF1_MOUSE
OG0006397	Pdam	NV2t001051001.1	pdam_00017435-RA
OG0006398	Hsap	NV2t013943001.1	FAF2_HUMAN
OG0006398	Mmus	NV2t013943001.1	FAF2_MOUSE
OG0006398	Pdam	NV2t013943001.1	pdam_00014757-RA
OG0006399	Hsap	NV2t018789001.1	FAHD1_HUMAN
OG0006399	Mmus	NV2t018789001.1	FAHD1_MOUSE
OG0006399	Pdam	NV2t018789001.1	pdam_00015020-RA
OG0006400	Hsap	NV2t011112001.1	FAIM1_HUMAN
OG0006400	Mmus	NV2t011112001.1	FAIM1_MOUSE
OG0006400	Pdam	NV2t011112001.1	pdam_00002217-RA
OG0006401	Hsap	NV2t016441001.1	FAK1_HUMAN
OG0006401	Mmus	NV2t016441001.1	FAK1_MOUSE
OG0006401	Pdam	NV2t016441001.1	pdam_00008953-RA
OG0006402	Hsap	NV2t023139001.1	FAN1_HUMAN
OG0006402	Mmus	NV2t023139001.1	FAN1_MOUSE
OG0006402	Pdam	NV2t023139001.1	pdam_00000874-RA
OG0006403	Hsap	NV2t004441001.1	FANCA_HUMAN
OG0006403	Mmus	NV2t004441001.1	FANCA_MOUSE
OG0006403	Pdam	NV2t004441001.1	pdam_00011367-RA
OG0006404	Hsap	NV2t017790001.1	FANCI_HUMAN
OG0006404	Mmus	NV2t017790001.1	FANCI_MOUSE
OG0006404	Pdam	NV2t017790001.1	pdam_00015042-RA
OG0006405	Hsap	NV2t016326001.1	FANCJ_HUMAN
OG0006405	Mmus	NV2t016326001.1	FANCJ_MOUSE
OG0006405	Pdam	NV2t016326001.1	pdam_00000387-RA
OG0006406	Hsap	NV2t020792001.1	FANCL_HUMAN
OG0006406	Mmus	NV2t020792001.1	FANCL_MOUSE
OG0006406	Pdam	NV2t020792001.1	pdam_00012014-RA
OG0006407	Hsap	NV2t020162001.1	FANCM_HUMAN
OG0006407	Mmus	NV2t020162001.1	FANCM_MOUSE
OG0006407	Pdam	NV2t020162001.1	pdam_00013818-RA
OG0006408	Hsap	NV2t003226001.1	FAT4_HUMAN
OG0006408	Mmus	NV2t003226001.1	FAT4_MOUSE
OG0006408	Pdam	NV2t003226001.1	pdam_00001749-RA
OG0006409	Hsap	NV2t008363001.1	FBW12_HUMAN
OG0006409	Mmus	NV2t008363001.1	FBW15_MOUSE
OG0006409	Pdam	NV2t008363001.1	pdam_00011140-RA
OG0006410	Hsap	NV2t006335001.1	FBX16_HUMAN
OG0006410	Mmus	NV2t006335001.1	FBX16_MOUSE
OG0006410	Pdam	NV2t006335001.1	pdam_00013338-RA
OG0006411	Hsap	NV2t015998001.1	FBX21_HUMAN
OG0006411	Mmus	NV2t015998001.1	FBX21_MOUSE
OG0006411	Pdam	NV2t015998001.1	pdam_00003693-RA
OG0006412	Hsap	NV2t004560001.1	FBX31_HUMAN
OG0006412	Mmus	NV2t004560001.1	FBX31_MOUSE
OG0006412	Pdam	NV2t004560001.1	pdam_00018900-RA
OG0006413	Hsap	NV2t010461001.1	FBX42_HUMAN
OG0006413	Mmus	NV2t010461001.1	FBX42_MOUSE
OG0006413	Pdam	NV2t010461001.1	pdam_00006371-RA
OG0006414	Hsap	NV2t012466001.1	FBX48_HUMAN
OG0006414	Mmus	NV2t012466001.1	FBX48_MOUSE
OG0006414	Pdam	NV2t012466001.1	pdam_00000615-RA
OG0006415	Hsap	NV2t017113001.1	FBX9_HUMAN
OG0006415	Mmus	NV2t017113001.1	FBX9_MOUSE
OG0006415	Pdam	NV2t017113001.1	pdam_00019383-RA
OG0006417	Hsap	NV2t002443001.1	FBXL8_HUMAN
OG0006417	Mmus	NV2t002443001.1	FBXL8_MOUSE
OG0006417	Pdam	NV2t002443001.1	pdam_00007593-RA
OG0006418	Hsap	NV2t017464001.1	FBXW4_HUMAN
OG0006418	Mmus	NV2t017464001.1	FBXW4_MOUSE
OG0006418	Pdam	NV2t017464001.1	pdam_00025498-RA
OG0006419	Hsap	NV2t025160001.1	FBXW5_HUMAN
OG0006419	Mmus	NV2t025160001.1	FBXW5_MOUSE
OG0006419	Pdam	NV2t025160001.1	pdam_00004373-RA
OG0006420	Hsap	NV2t015434001.1	FBXW8_HUMAN
OG0006420	Mmus	NV2t015434001.1	FBXW8_MOUSE
OG0006420	Pdam	NV2t015434001.1	pdam_00022450-RA
OG0006422	Hsap	NV2t004538001.1	FEN1_HUMAN
OG0006422	Mmus	NV2t004538001.1	FEN1_MOUSE
OG0006422	Pdam	NV2t004538001.1	pdam_00015279-RA
OG0006423	Hsap	NV2t018614001.1	FERY3_HUMAN
OG0006423	Mmus	NV2t018614001.1	FERY3_MOUSE
OG0006423	Pdam	NV2t018614001.1	pdam_00004508-RA
OG0006424	Hsap	NV2t000705001.1	FGGY_HUMAN
OG0006424	Mmus	NV2t000705001.1	FGGY_MOUSE
OG0006424	Pdam	NV2t000705001.1	pdam_00002235-RA
OG0006425	Hsap	NV2t018429001.1	FGOP2_HUMAN
OG0006425	Mmus	NV2t018429001.1	FGOP2_MOUSE
OG0006425	Pdam	NV2t018429001.1	pdam_00008620-RA
OG0006426	Hsap	NV2t018251001.1	FHI2A_HUMAN
OG0006426	Mmus	NV2t018251001.1	FHI2A_MOUSE
OG0006426	Pdam	NV2t018251001.1	pdam_00012418-RA
OG0006427	Hsap	NV2t004204001.1	FHOD3_HUMAN
OG0006427	Mmus	NV2t004204001.1	FHOD3_MOUSE
OG0006427	Pdam	NV2t004204001.1	pdam_00015275-RA
OG0006428	Hsap	NV2t020341001.1	FIBP_HUMAN
OG0006428	Mmus	NV2t020341001.1	FIBP_MOUSE
OG0006428	Pdam	NV2t020341001.1	pdam_00006525-RA
OG0006429	Hsap	NV2t013491001.1	FICD_HUMAN
OG0006429	Mmus	NV2t013491001.1	FICD_MOUSE
OG0006429	Pdam	NV2t013491001.1	pdam_00018487-RA
OG0006430	Hsap	NV2t019130001.1	FIGL1_HUMAN
OG0006430	Mmus	NV2t019130001.1	FIGL1_MOUSE
OG0006430	Pdam	NV2t019130001.1	pdam_00019564-RA
OG0006431	Hsap	NV2t003550001.1	FIP1_HUMAN
OG0006431	Mmus	NV2t003550001.1	FIP1_MOUSE
OG0006431	Pdam	NV2t003550001.1	pdam_00012129-RA
OG0006432	Hsap	NV2t025389001.1	FIRRM_HUMAN
OG0006432	Mmus	NV2t025389001.1	FIRRM_MOUSE
OG0006432	Pdam	NV2t025389001.1	pdam_00005871-RA
OG0006433	Hsap	NV2t024889001.1	FKB15_HUMAN
OG0006433	Mmus	NV2t024889001.1	FKB15_MOUSE
OG0006433	Pdam	NV2t024889001.1	pdam_00017810-RA
OG0006434	Hsap	NV2t015593001.1	FKBP6_HUMAN
OG0006434	Mmus	NV2t015593001.1	FKBP6_MOUSE
OG0006434	Pdam	NV2t015593001.1	pdam_00013917-RA
OG0006435	Hsap	NV2t024155001.1	FKBP8_HUMAN
OG0006435	Mmus	NV2t024155001.1	FKBP8_MOUSE
OG0006435	Pdam	NV2t024155001.1	pdam_00014068-RA
OG0006436	Hsap	NV2t009533001.1	FKBPL_HUMAN
OG0006436	Mmus	NV2t009533001.1	FKBPL_MOUSE
OG0006436	Pdam	NV2t009533001.1	pdam_00001939-RA
OG0006437	Hsap	NV2t001049001.1	FKTN_HUMAN
OG0006437	Mmus	NV2t001049001.1	FKTN_MOUSE
OG0006437	Pdam	NV2t001049001.1	pdam_00009269-RA
OG0006438	Hsap	NV2t025451001.1	FLCN_HUMAN
OG0006438	Mmus	NV2t025451001.1	FLCN_MOUSE
OG0006438	Pdam	NV2t025451001.1	pdam_00025166-RA
OG0006439	Hsap	NV2t017268002.1	FLOT2_HUMAN
OG0006439	Mmus	NV2t017268002.1	FLOT2_MOUSE
OG0006439	Pdam	NV2t017268002.1	pdam_00024006-RA
OG0006440	Hsap	NV2t022087001.1	FLTOP_HUMAN
OG0006440	Mmus	NV2t022087001.1	FLTOP_MOUSE
OG0006440	Pdam	NV2t022087001.1	pdam_00014538-RA
OG0006442	Hsap	NV2t011498001.1	FMC1_HUMAN
OG0006442	Mmus	NV2t011498001.1	FMC1_MOUSE
OG0006442	Pdam	NV2t011498001.1	pdam_00007067-RA
OG0006443	Hsap	NV2t013620001.1	FMT_HUMAN
OG0006443	Mmus	NV2t013620001.1	FMT_MOUSE
OG0006443	Pdam	NV2t013620001.1	pdam_00010524-RA
OG0006444	Hsap	NV2t018637001.1	FNBP4_HUMAN
OG0006444	Mmus	NV2t018637001.1	FNBP4_MOUSE
OG0006444	Pdam	NV2t018637001.1	pdam_00011748-RA
OG0006445	Hsap	NV2t017992001.1	FNTA_HUMAN
OG0006445	Mmus	NV2t017992001.1	FNTA_MOUSE
OG0006445	Pdam	NV2t017992001.1	pdam_00012367-RA
OG0006446	Hsap	NV2t011230001.1	FNTB_HUMAN
OG0006446	Mmus	NV2t011230001.1	FNTB_MOUSE
OG0006446	Pdam	NV2t011230001.1	pdam_00013010-RA
OG0006447	Hsap	NV2t024955001.1	FOLC_HUMAN
OG0006447	Mmus	NV2t024955001.1	FOLC_MOUSE
OG0006447	Pdam	NV2t024955001.1	pdam_00007824-RA
OG0006448	Hsap	NV2t020035001.1	FOXG1_HUMAN
OG0006448	Mmus	NV2t020035001.1	FOXG1_MOUSE
OG0006448	Pdam	NV2t020035001.1	pdam_00006533-RA
OG0006449	Hsap	NV2t013336001.1	FOXJ3_HUMAN
OG0006449	Mmus	NV2t013336001.1	FOXJ3_MOUSE
OG0006449	Pdam	NV2t013336001.1	pdam_00011889-RA
OG0006451	Hsap	NV2t008941001.1	FP100_HUMAN
OG0006451	Mmus	NV2t008941001.1	FP100_MOUSE
OG0006451	Pdam	NV2t008941001.1	pdam_00013314-RA
OG0006452	Hsap	NV2t019516001.1	FPGT_HUMAN
OG0006452	Mmus	NV2t019516001.1	FPGT_MOUSE
OG0006452	Pdam	NV2t019516001.1	pdam_00017005-RA
OG0006453	Hsap	NV2t013694001.1	FPPS_HUMAN
OG0006453	Mmus	NV2t013694001.1	FPPS_MOUSE
OG0006453	Pdam	NV2t013694001.1	pdam_00003136-RA
OG0006455	Hsap	NV2t019427001.1	FRG1_HUMAN
OG0006455	Mmus	NV2t019427001.1	FRG1_MOUSE
OG0006455	Pdam	NV2t019427001.1	pdam_00013120-RA
OG0006456	Hsap	NV2t002008001.1	FRITZ_HUMAN
OG0006456	Mmus	NV2t002008001.1	FRITZ_MOUSE
OG0006456	Pdam	NV2t002008001.1	pdam_00015699-RA
OG0006457	Hsap	NV2t013814001.1	FSAF1_HUMAN
OG0006457	Mmus	NV2t013814001.1	FSAF1_MOUSE
OG0006457	Pdam	NV2t013814001.1	pdam_00017976-RA
OG0006458	Hsap	NV2t001964001.1	FSIP1_HUMAN
OG0006458	Mmus	NV2t001964001.1	FSIP1_MOUSE
OG0006458	Pdam	NV2t001964001.1	pdam_00024617-RA
OG0006459	Hsap	NV2t021613001.1	FSTL1_HUMAN
OG0006459	Mmus	NV2t021613001.1	FSTL1_MOUSE
OG0006459	Pdam	NV2t021613001.1	pdam_00001355-RA
OG0006460	Hsap	NV2t004598001.1	FTM_HUMAN
OG0006460	Mmus	NV2t004598001.1	FTM_MOUSE
OG0006460	Pdam	NV2t004598001.1	pdam_00003650-RA
OG0006461	Hsap	NV2t013470001.1	FUCT1_HUMAN
OG0006461	Mmus	NV2t013470001.1	FUCT1_MOUSE
OG0006461	Pdam	NV2t013470001.1	pdam_00012234-RA
OG0006462	Hsap	NV2t018573001.1	FUZZY_HUMAN
