Orthogroup	Hsap	Nvec
OG0008151	VWA3A_HUMAN	NV2t006820001.1
OG0008152	GALK1_HUMAN	NV2t007291001.1
OG0008153	MEMO1_HUMAN	NV2t019955001.1
OG0008154	CNPD1_HUMAN	NV2t011059001.1
OG0008155	CTSR2_HUMAN	NV2t023521001.1
OG0008156	LYPL1_HUMAN	NV2t001850001.1
OG0008157	CLHC1_HUMAN	NV2t021997001.1
OG0008158	PQBP1_HUMAN	NV2t001761001.1
OG0008159	EXOS6_HUMAN	NV2t006140001.1
OG0008160	CEBPZ_HUMAN	NV2t021019001.1
OG0008161	NPRL2_HUMAN	NV2t000420001.1
OG0008163	EXOS5_HUMAN	NV2t020856001.1
OG0008165	PEN2_HUMAN	NV2t022089001.1
OG0008167	LDAH_HUMAN	NV2t006306001.1
OG0008168	PTCD3_HUMAN	NV2t018333001.1
OG0008169	GGNB2_HUMAN	NV2t016755001.1
OG0008170	UBXN8_HUMAN	NV2t013089001.1
OG0008171	RM16_HUMAN	NV2t012703001.1
OG0008172	NAAA_HUMAN	NV2t017693001.1
OG0008173	SPF45_HUMAN	NV2t022524001.1
OG0008174	AXDN1_HUMAN	NV2t025094001.1
OG0008175	SNF8_HUMAN	NV2t011783001.1
OG0008176	DNJC9_HUMAN	NV2t011412001.1
OG0008177	GSH1_HUMAN	NV2t006201001.1
OG0008178	IDE_HUMAN	NV2t019161001.1
OG0008179	IFT80_HUMAN	NV2t021560001.1
OG0008180	PTGR3_HUMAN	NV2t018914001.1
OG0008181	NCLN_HUMAN	NV2t023683001.1
OG0008182	ZCH24_HUMAN	NV2t013588001.1
OG0008183	SNF5_HUMAN	NV2t016938003.1
OG0008184	IPMK_HUMAN	NV2t018268001.1
OG0008186	AP5B1_HUMAN	NV2t017849001.1
OG0008187	CENPL_HUMAN	NV2t001730001.1
OG0008188	WDR83_HUMAN	NV2t024887001.1
OG0008189	TPC10_HUMAN	NV2t008305001.1
OG0008190	ERH_HUMAN	NV2t020915001.1
OG0008192	TPGS1_HUMAN	NV2t012759001.1
OG0008193	S35D4_HUMAN	NV2t006084001.1
OG0008194	PI4KB_HUMAN	NV2t025627001.1
OG0008195	RM41_HUMAN	NV2t021166001.1
OG0008196	HNRPK_HUMAN	NV2t023515001.1
OG0008197	AKA10_HUMAN	NV2t016373001.1
OG0008198	THOC3_HUMAN	NV2t024813001.1
OG0008199	FBX42_HUMAN	NV2t010461001.1
OG0008200	SNCAP_HUMAN	NV2t013388001.1
OG0008201	HYLS1_HUMAN	NV2t020354001.1
OG0008202	CCNF_HUMAN	NV2t007290001.1
OG0008203	SAMTR_HUMAN	NV2t000064001.1
OG0008204	UFSP1_HUMAN	NV2t009526001.1
OG0008205	UFSP2_HUMAN	NV2t002583001.1
OG0008206	DDB1_HUMAN	NV2t017609001.1
OG0008207	STAR7_HUMAN	NV2t018253001.1
OG0008208	PFD5_HUMAN	NV2t011532001.1
OG0008209	WRIP1_HUMAN	NV2t004436001.1
OG0008210	SWI5_HUMAN	NV2t024885001.1
OG0008211	CNRP1_HUMAN	NV2t019539001.1
OG0008212	VWA8_HUMAN	NV2t022330001.1
OG0008213	NDUS6_HUMAN	NV2t004591001.1
OG0008214	PCDP1_HUMAN	NV2t011698001.1
OG0008215	DIK2A_HUMAN	NV2t011215001.1
OG0008216	PNDC1_HUMAN	NV2t016996001.1
OG0008217	UBP1_HUMAN	NV2t007292001.1
OG0008219	NLE1_HUMAN	NV2t016779001.1
OG0008220	RFT1_HUMAN	NV2t013015001.1
OG0008221	S2546_HUMAN	NV2t023807001.1
OG0008222	TMM69_HUMAN	NV2t002022001.1
OG0008223	GTPB6_HUMAN	NV2t014343001.1
OG0008224	TATD1_HUMAN	NV2t011614001.1
OG0008225	DEAF1_HUMAN	NV2t010502001.1
OG0008226	NF1_HUMAN	NV2t015909001.1
OG0008227	ARL16_HUMAN	NV2t000656001.1
OG0008228	AASS_HUMAN	NV2t000228001.1
OG0008229	COAC_HUMAN	NV2t024108001.1
OG0008230	CDK7_HUMAN	NV2t024265001.1
OG0008231	NEIL1_HUMAN	NV2t016737001.1
OG0008232	MTRFR_HUMAN	NV2t017236001.1
OG0008233	BAP1_HUMAN	NV2t002197001.1
OG0008234	RA51D_HUMAN	NV2t016012001.1
OG0008235	SPART_HUMAN	NV2t010695001.1
OG0008236	DC2I2_HUMAN	NV2t019107001.1
OG0008237	UB2G2_HUMAN	NV2t011748001.1
OG0008238	GALM_HUMAN	NV2t020777001.1
OG0008239	ABCB9_HUMAN	NV2t004630001.1
OG0008240	ACO13_HUMAN	NV2t015978001.1
OG0008241	FANCJ_HUMAN	NV2t016326001.1
OG0008242	MSS4_HUMAN	NV2t005077001.1
OG0008243	THADA_HUMAN	NV2t019369001.1
OG0008244	OXDD_HUMAN	NV2t017019001.1
OG0008245	INT9_HUMAN	NV2t002789001.1
OG0008246	DHB4_HUMAN	NV2t016388001.1
OG0008247	GAR1_HUMAN	NV2t002769001.1
OG0008248	RT22_HUMAN	NV2t013475001.1
OG0008249	PSME4_HUMAN	NV2t011026001.1
OG0008250	RL27A_HUMAN	NV2t018467001.1
OG0008251	CEP19_HUMAN	NV2t013867001.1
OG0008252	BOREA_HUMAN	NV2t021393001.1
OG0008254	AGM1_HUMAN	NV2t023110001.1
OG0008255	OXLD1_HUMAN	NV2t007001001.1
OG0008256	EDAR_HUMAN	NV2t003395001.1
OG0008257	BPL1_HUMAN	NV2t008325001.1
OG0008258	COIL_HUMAN	NV2t008051001.1
OG0008259	HOP2_HUMAN	NV2t011637001.1
OG0008260	PEX13_HUMAN	NV2t016870001.1
OG0008261	SCPDL_HUMAN	NV2t005101001.1
OG0008262	TMEDA_HUMAN	NV2t020273001.1
OG0008263	HSF2B_HUMAN	NV2t013392001.1
OG0008264	RTCB_HUMAN	NV2t000822001.1
OG0008265	OCRL_HUMAN	NV2t009332001.1
OG0008266	ZNT9_HUMAN	NV2t003886001.1
OG0008267	SFR1_HUMAN	NV2t001214001.1
OG0008268	RELCH_HUMAN	NV2t004134001.1
OG0008269	IF2B_HUMAN	NV2t004339001.1
OG0008270	RRFM_HUMAN	NV2t004295001.1
OG0008271	TBCEL_HUMAN	NV2t021736001.1
OG0008272	ANM3_HUMAN	NV2t014845001.1
OG0008273	NUDC_HUMAN	NV2t008362001.1
OG0008274	CF276_HUMAN	NV2t001193001.1
OG0008275	TIPRL_HUMAN	NV2t008407001.1
OG0008276	T2EA_HUMAN	NV2t016702001.1
OG0008277	BAF_HUMAN	NV2t021099001.1
OG0008278	SPDYA_HUMAN	NV2t020897001.1
OG0008279	TLCD5_HUMAN	NV2t022299001.1
OG0008280	ST65G_HUMAN	NV2t018170001.1
OG0008281	RBM42_HUMAN	NV2t022537001.1
OG0008282	REN3A_HUMAN, REN3B_HUMAN	NV2t022685001.1
OG0008283	WDR20_HUMAN	NV2t021102001.1
OG0008284	SIR3_HUMAN	NV2t018440001.1
OG0008285	TAF2_HUMAN	NV2t016393001.1
OG0008286	CX058_HUMAN	NV2t021279001.1
OG0008287	DCTN3_HUMAN	NV2t025433001.1
OG0008288	DNJA2_HUMAN	NV2t004224001.1
OG0008289	COQ5_HUMAN	NV2t015993001.1
OG0008290	PMVK_HUMAN	NV2t020845001.1
OG0008291	GBF1_HUMAN	NV2t005543001.1
OG0008292	ZNHI1_HUMAN	NV2t021237001.1
OG0008293	SH319_HUMAN	NV2t003333001.1
OG0008294	TRABD_HUMAN	NV2t003164001.1
OG0008295	DYHC1_HUMAN	NV2t001358001.1
OG0008296	GRRE1_HUMAN	NV2t004859001.1, NV2t004859002.1
OG0008297	DPCD_HUMAN	NV2t018719001.1
OG0008298	RSAD2_HUMAN	NV2t003018001.1
OG0008299	IFT20_HUMAN	NV2t016699001.1
OG0008300	ATG7_HUMAN	NV2t003486001.1
OG0008301	SFXN5_HUMAN	NV2t018160001.1
OG0008302	IKBL1_HUMAN	NV2t025653001.1
OG0008303	GALK2_HUMAN	NV2t018869001.1
OG0008304	ASCC2_HUMAN	NV2t022181001.1
OG0008305	CNOT2_HUMAN	NV2t010355001.1
OG0008306	RBM18_HUMAN	NV2t004562001.1
OG0008307	NDUS8_HUMAN	NV2t015786001.1
OG0008308	APC7_HUMAN	NV2t016892001.1
OG0008309	PRSR1_HUMAN	NV2t025711001.1
OG0008310	RABE1_HUMAN	NV2t016088001.1
OG0008311	GID8_HUMAN	NV2t013740001.1
OG0008312	RPA43_HUMAN	NV2t019013001.1
OG0008313	SMUG1_HUMAN	NV2t012062001.1
OG0008314	ZFR2_HUMAN	NV2t004742002.1, NV2t004742003.1
OG0008315	DJC12_HUMAN	NV2t021998001.1
OG0008316	AT5F1_HUMAN	NV2t009877001.1
OG0008317	EMC8_HUMAN	NV2t005251001.1
OG0008318	FBXW5_HUMAN	NV2t025160001.1
OG0008319	ARP8_HUMAN	NV2t006987001.1
OG0008320	TCP4_HUMAN	NV2t024082001.1
OG0008321	RT33_HUMAN	NV2t025682001.1
OG0008322	CF418_HUMAN	NV2t004098001.1
OG0008323	NPHP1_HUMAN	NV2t024240001.1
OG0008324	RIMC1_HUMAN	NV2t001676001.1
OG0008325	NUCG_HUMAN	NV2t022376001.1
OG0008326	APT_HUMAN	NV2t005457001.1
OG0008327	TSR2_HUMAN	NV2t002477001.1
OG0008328	DALD3_HUMAN	NV2t001951001.1
OG0008329	VP13B_HUMAN	NV2t024919001.1
OG0008330	ATP23_HUMAN	NV2t003547001.1
OG0008331	DPOLQ_HUMAN	NV2t008606001.1
OG0008332	TM10A_HUMAN	NV2t002513001.1
OG0008333	MNT_HUMAN	NV2t016103001.1
OG0008334	RM28_HUMAN	NV2t017728001.1
OG0008335	NEPR1_HUMAN	NV2t004126001.1
OG0008336	5NTD_HUMAN	NV2t008757001.1
OG0008337	CENPK_HUMAN	NV2t001778001.1
OG0008338	RPGR_HUMAN	NV2t008538001.1
OG0008339	DPOLB_HUMAN	NV2t006587001.1
OG0008340	FCF1_HUMAN	NV2t019350001.1
OG0008341	MEX3B_HUMAN	NV2t023785001.1
OG0008342	CISD3_HUMAN	NV2t011734001.1
OG0008343	KTNB1_HUMAN	NV2t004846001.1
OG0008344	TM164_HUMAN	NV2t021681001.1
OG0008345	ZNRF3_HUMAN	NV2t016683001.1
OG0008346	SAMC_HUMAN	NV2t000163001.1
OG0008347	TM2D2_HUMAN	NV2t017440001.1
OG0008348	SPDLY_HUMAN	NV2t003151001.1
OG0008349	PDRG1_HUMAN	NV2t003980001.1
OG0008350	IN80B_HUMAN	NV2t016910001.1
OG0008351	SHLD2_HUMAN	NV2t022941001.1
OG0008352	TM256_HUMAN	NV2t022021001.1
OG0008353	DHDH_HUMAN	NV2t011118001.1
OG0008354	TNAP3_HUMAN	NV2t008988001.1
OG0008355	LZTL1_HUMAN	NV2t011177001.1
OG0008356	FEM1B_HUMAN	NV2t006329001.1
OG0008357	TCAB1_HUMAN	NV2t022532001.1
OG0008358	RFX4_HUMAN	NV2t021473001.1
OG0008359	SYWM_HUMAN	NV2t008274001.1
OG0008360	EF1B_HUMAN	NV2t011157001.1
OG0008361	TEX10_HUMAN	NV2t012821001.1
OG0008363	CZIB_HUMAN	NV2t002075001.1
OG0008364	RL10A_HUMAN	NV2t014826001.1
OG0008365	SAC31_HUMAN	NV2t025054001.1
OG0008366	HDHD3_HUMAN	NV2t020126001.1
OG0008368	KDSR_HUMAN	NV2t004181001.1
OG0008369	ABITM_HUMAN	NV2t002140001.1
OG0008370	BRX1_HUMAN	NV2t001340001.1
OG0008371	ALKMO_HUMAN	NV2t024849001.1
OG0008372	TONSL_HUMAN	NV2t004013001.1
OG0008373	OGFD1_HUMAN	NV2t000357001.1
OG0008374	NKRF_HUMAN	NV2t015947001.1
OG0008375	CH082_HUMAN	NV2t004845001.1
OG0008376	NOB1_HUMAN	NV2t004881001.1
OG0008377	GCKR_HUMAN	NV2t006956001.1
OG0008378	CCD12_HUMAN	NV2t012198001.1
OG0008379	VPS72_HUMAN	NV2t014063001.1
OG0008380	TASP1_HUMAN	NV2t019962001.1
OG0008381	DPOD4_HUMAN	NV2t016909001.1
OG0008382	GTR12_HUMAN	NV2t016527001.1
OG0008383	AIFM3_HUMAN	NV2t016445001.1
OG0008384	VAC14_HUMAN	NV2t004518001.1
OG0008385	RL34_HUMAN	NV2t006651001.1
OG0008386	KAD6_HUMAN	NV2t024247001.1
OG0008387	DNLI3_HUMAN	NV2t003683001.1
OG0008388	LACB2_HUMAN	NV2t006468001.1
OG0008389	RL6_HUMAN	NV2t017007001.1
OG0008390	ZMAT5_HUMAN	NV2t016494001.1
OG0008391	IF4B_HUMAN	NV2t012115001.1
OG0008392	COX6C_HUMAN	NV2t016004001.1
OG0008393	INT14_HUMAN	NV2t024154001.1
OG0008394	NOP58_HUMAN	NV2t011633001.1
OG0008395	COFA1_HUMAN	NV2t011420001.1
OG0008396	TTC16_HUMAN	NV2t024628001.1
OG0008397	FOLC_HUMAN	NV2t024955001.1
OG0008398	TECT2_HUMAN	NV2t015736001.1
OG0008399	PDE6D_HUMAN	NV2t015205001.1
OG0008400	PPIE_HUMAN	NV2t022963001.1
OG0008401	GRWD1_HUMAN	NV2t010112001.1
OG0008402	UBE4A_HUMAN	NV2t011587001.1
OG0008403	ATM_HUMAN	NV2t008658001.1
OG0008404	NH2L1_HUMAN	NV2t007706001.1
OG0008405	PR38B_HUMAN	NV2t025219002.1
OG0008406	HCFC2_HUMAN	NV2t003399001.1
OG0008407	ALLC_HUMAN	NV2t018644001.1
OG0008409	QCR7_HUMAN	NV2t006094001.1
OG0008410	HPDL_HUMAN	NV2t017829001.1
OG0008411	CLPT1_HUMAN	NV2t019967001.1
OG0008412	CC125_HUMAN	NV2t018605001.1
OG0008413	DDX56_HUMAN	NV2t018032001.1
OG0008414	ARP5_HUMAN	NV2t024824001.1
OG0008415	CFA58_HUMAN	NV2t017721001.1
OG0008417	RPC7L_HUMAN	NV2t022994001.1
OG0008418	CMAP2_HUMAN	NV2t001601001.1
OG0008419	NOP14_HUMAN	NV2t018942001.1
OG0008420	MLH1_HUMAN	NV2t017335001.1
OG0008421	RNH2B_HUMAN	NV2t022156001.1
OG0008422	CAF1A_HUMAN	NV2t023537001.1
OG0008423	ANAG_HUMAN	NV2t004906001.1, NV2t004906002.1
OG0008424	RPAB5_HUMAN	NV2t021452001.1
OG0008425	YJU2B_HUMAN	NV2t001857001.1
OG0008426	AGK_HUMAN	NV2t003094001.1
OG0008427	LMBD1_HUMAN	NV2t016523001.1
OG0008428	MED6_HUMAN	NV2t020070001.1
OG0008429	CDC5L_HUMAN	NV2t009050001.1
OG0008430	FRG1_HUMAN	NV2t019427001.1
OG0008431	MCM8_HUMAN	NV2t019597001.1
OG0008432	PIF1_HUMAN	NV2t000375001.1
OG0008433	IYD1_HUMAN	NV2t008293001.1
OG0008434	TAF5L_HUMAN	NV2t018154001.1
OG0008435	NAGK_HUMAN	NV2t017673001.1
OG0008436	RFC1_HUMAN	NV2t006579001.1
OG0008437	PALD_HUMAN	NV2t010050001.1
OG0008438	UBE2C_HUMAN	NV2t005311001.1
OG0008440	PRI1_HUMAN	NV2t011011001.1
OG0008441	NTH_HUMAN	NV2t007785001.1
OG0008442	K1328_HUMAN	NV2t010872001.1
OG0008443	S68A1_HUMAN	NV2t019265001.1
OG0008444	U3IP2_HUMAN	NV2t003548001.1
OG0008445	HAP40_HUMAN	NV2t010748001.1
OG0008446	EFC10_HUMAN	NV2t003490001.1
OG0008447	AMPL_HUMAN	NV2t017801001.1
OG0008448	S33A2_HUMAN	NV2t001279001.1
OG0008449	3BP2_HUMAN	NV2t018834001.1
OG0008450	RBM22_HUMAN	NV2t013730001.1
OG0008451	TRM7_HUMAN	NV2t003208001.1
OG0008452	SR140_HUMAN	NV2t021771001.1
OG0008453	SNPC1_HUMAN	NV2t011497001.1
OG0008454	ACK1_HUMAN	NV2t014426001.1
OG0008455	RL32_HUMAN	NV2t013111001.1
OG0008456	CDIN1_HUMAN	NV2t020092001.1
OG0008457	COX10_HUMAN	NV2t007093001.1
OG0008458	NPAL2_HUMAN	NV2t000331001.1
OG0008459	NADAP_HUMAN	NV2t020139001.1, NV2t020139002.1
OG0008460	TPC2L_HUMAN	NV2t005399001.1
OG0008461	FP100_HUMAN	NV2t008941001.1
OG0008462	RFA3_HUMAN	NV2t011689001.1
OG0008463	CIP1_HUMAN	NV2t024804001.1
OG0008464	MOGS_HUMAN	NV2t017360001.1
OG0008465	SSUH2_HUMAN	NV2t001908001.1
OG0008467	AEDO_HUMAN	NV2t017058001.1, NV2t017058002.1
OG0008470	APC5_HUMAN	NV2t025057001.1, NV2t025057002.1
OG0008471	ARMC7_HUMAN	NV2t006899001.1, NV2t006899002.1
OG0008476	BUD31_HUMAN	NV2t007372001.1, NV2t007372002.1
OG0008480	CCD86_HUMAN	NV2t015370001.1, NV2t015370002.1
OG0008486	CENPU_HUMAN	NV2t005892001.1, NV2t005892002.1
OG0008496	CSKP_HUMAN	NV2t022317001.1, NV2t022317002.1
OG0008503	DUS16_HUMAN, DUS8_HUMAN	NV2t009858001.1
OG0008505	EF1DL_HUMAN, EF1D_HUMAN	NV2t006628001.1
OG0008509	EXOS9_HUMAN	NV2t002658001.1, NV2t002658002.1
OG0008526	HINFP_HUMAN	NV2t021194001.1, NV2t021195001.1
OG0008527	ID2B_HUMAN, ID2_HUMAN	NV2t016053001.1
OG0008543	LENG1_HUMAN	NV2t004547001.1, NV2t004547002.1
OG0008545	LINES_HUMAN	NV2t023932001.1, NV2t023934001.1
OG0008546	LYRM1_HUMAN	NV2t007021001.1, NV2t007021002.1
OG0008548	MAX_HUMAN	NV2t012090001.1, NV2t012090002.1
OG0008553	NICN1_HUMAN	NV2t000937001.1, NV2t000937002.1
OG0008556	NPL_HUMAN	NV2t022400001.1, NV2t022400002.1
OG0008558	OMA1_HUMAN	NV2t001807001.1, NV2t001807002.1
OG0008562	PIGH_HUMAN	NV2t020583001.1, NV2t020586001.1
OG0008563	PKDCC_HUMAN	NV2t024814001.1, NV2t024814002.1
OG0008569	QCR6L_HUMAN, QCR6_HUMAN	NV2t022512002.1
OG0008570	RD3L_HUMAN, RD3_HUMAN	NV2t002077001.1
OG0008571	RDIC1_HUMAN	NV2t002126001.1, NV2t002126002.1
OG0008573	RL37_HUMAN	NV2t000196001.1, NV2t000196002.1
OG0008574	RM02_HUMAN	NV2t011680001.1, NV2t011681001.1
OG0008577	SERF2_HUMAN	NV2t023597001.1
OG0008578	SF01_HUMAN	NV2t005707001.1, NV2t005707002.1
OG0008579	SF3B5_HUMAN	NV2t007648001.1, NV2t007653001.1
OG0008581	SMIM7_HUMAN	NV2t000341001.1, NV2t000341002.1
OG0008584	TCFL5_HUMAN, SOLH2_HUMAN	NV2t025117001.1
OG0008592	THAP6_HUMAN, THAP9_HUMAN	NV2t001511001.1, NV2t001959001.1
OG0008594	TIM8A_HUMAN	NV2t002840001.1
OG0008595	TM220_HUMAN	NV2t006936001.1, NV2t006936002.1
OG0008596	TM223_HUMAN	NV2t025097001.1, NV2t025097002.1
OG0008597	TM2D3_HUMAN	NV2t021852001.1, NV2t021852002.1
OG0008598	TMTC4_HUMAN	NV2t021984001.1, NV2t021984002.1
OG0008607	WBP2_HUMAN	NV2t007896001.1, NV2t007896002.1
OG0008615	ZN451_HUMAN	NV2t017073001.1, NV2t017073002.1
OG0008616	ZN511_HUMAN	NV2t021386001.1, NV2t021386002.1
OG0008617	ZNRF2_HUMAN	NV2t004440001.1, NV2t004440003.1
OG0008781	MFAP4_HUMAN	NV2t007679001.1
OG0008782	MSD7_HUMAN	NV2t015756001.1
OG0008783	DYH7_HUMAN	NV2t011257001.1
OG0008784	TBAL3_HUMAN	NV2t006171001.1
OG0008790	FOXE3_HUMAN	NV2t000413001.1
OG0008792	NEDD8_HUMAN	NV2t004541001.1
OG0008793	FRK_HUMAN	NV2t015886001.1
OG0008797	MAVS_HUMAN	NV2t007302001.1
OG0008798	LZIC_HUMAN	NV2t014233001.1
OG0008799	ISK8_HUMAN	NV2t014037001.1
OG0008805	DHX16_HUMAN	NV2t004121001.1
OG0008807	GPC5_HUMAN	NV2t022018001.1
OG0008808	TFF2_HUMAN	NV2t015673001.1
OG0008809	EXOS4_HUMAN	NV2t011449001.1
OG0008810	EGFLA_HUMAN	NV2t000707001.1
OG0008811	PLPL4_HUMAN	NV2t021402001.1
OG0008812	ASML_HUMAN	NV2t003659001.1
OG0008813	LRP4_HUMAN	NV2t000788001.1
OG0008814	SAM15_HUMAN	NV2t015961001.1
OG0008816	APLD1_HUMAN	NV2t000227001.1
OG0008817	ACBD6_HUMAN	NV2t024905001.1
OG0008818	WDR88_HUMAN	NV2t004504001.1
OG0008820	WDR54_HUMAN	NV2t019226001.1
OG0008821	IDH3B_HUMAN	NV2t017504001.1
OG0008823	ECH1_HUMAN	NV2t000198001.1
OG0008824	NCBP3_HUMAN	NV2t015423001.1
OG0008825	CKS2_HUMAN	NV2t021565001.1
OG0008826	WDR97_HUMAN	NV2t004105001.1
OG0008827	S2529_HUMAN	NV2t020696001.1
OG0008828	HDAC3_HUMAN	NV2t000528001.1
OG0008829	ZN784_HUMAN	NV2t002474001.1
OG0008831	XRN2_HUMAN	NV2t012210001.1
OG0008832	IFT74_HUMAN	NV2t000249001.1
OG0008835	FAAH2_HUMAN	NV2t008932001.1
OG0008836	EBPL_HUMAN	NV2t022019001.1
OG0008837	MTG2_HUMAN	NV2t004911001.1
OG0008839	XNDC1_HUMAN	NV2t016994001.1
OG0008840	ITSN2_HUMAN	NV2t008505001.1
OG0008843	FSIP1_HUMAN	NV2t001964001.1
OG0008844	SSDH_HUMAN	NV2t001222001.1
OG0008847	PXL2A_HUMAN	NV2t009726001.1
OG0008848	ARG39_HUMAN	NV2t019123001.1
OG0008849	RN141_HUMAN	NV2t018922001.1
OG0008850	RNH1_HUMAN	NV2t015779001.1
OG0008851	ELOC_HUMAN	NV2t016351001.1
OG0008852	IFT46_HUMAN	NV2t010283001.1
OG0008853	ETFB_HUMAN	NV2t021831001.1
OG0008854	SMKR1_HUMAN	NV2t000663001.1
OG0008856	SUPT3_HUMAN	NV2t008465001.1
OG0008857	RGSL_HUMAN	NV2t004090001.1
OG0008858	RGS22_HUMAN	NV2t016617001.1
OG0008859	BRD10_HUMAN	NV2t014915001.1
OG0008881	YC006_HUMAN	NV2t002194001.1
OG0008884	TATD2_HUMAN	NV2t001649001.1
OG0008904	STYL1_HUMAN	NV2t016649001.1
OG0008909	CC149_HUMAN	NV2t017635001.1
OG0008918	G6PT1_HUMAN	NV2t014362001.1
OG0008919	TM243_HUMAN	NV2t001452001.1
OG0008935	GEMI4_HUMAN	NV2t025212001.1
OG0008950	UBE2U_HUMAN	NV2t000334001.1
OG0008954	DHR12_HUMAN	NV2t022292001.1
OG0008961	RPGF1_HUMAN	NV2t001693001.1
OG0008971	TTC6_HUMAN	NV2t018711001.1
OG0009014	HAUS6_HUMAN	NV2t024257001.1
OG0009036	WDR36_HUMAN	NV2t001926001.1
OG0009038	FXL18_HUMAN	NV2t022648001.1
OG0009043	NBAS_HUMAN	NV2t024164001.1
OG0009048	EFC12_HUMAN	NV2t002114001.1
OG0009053	ZN576_HUMAN	NV2t018155001.1
OG0009057	MORN1_HUMAN	NV2t025710001.1
OG0009073	FBXW9_HUMAN	NV2t000693001.1
OG0009080	PIBF1_HUMAN	NV2t002899001.1
OG0009095	MIDUO_HUMAN	NV2t012480001.1
OG0009104	WDR17_HUMAN	NV2t002534004.1
OG0009125	IQCK_HUMAN	NV2t007412001.1
OG0009137	ERIC2_HUMAN	NV2t012448002.1
OG0009142	TBC19_HUMAN	NV2t002731001.1
OG0009152	IN80E_HUMAN	NV2t016743001.1
OG0009157	POP1_HUMAN	NV2t015843001.1
OG0009174	TRIPB_HUMAN	NV2t021048001.1
OG0009178	CF136_HUMAN	NV2t024529001.1
OG0009185	CCD24_HUMAN	NV2t001143001.1
OG0009193	RSF1_HUMAN	NV2t022636001.1
OG0009194	TFAP4_HUMAN	NV2t002784001.1
OG0009195	PRP16_HUMAN	NV2t004790001.1
OG0009208	RPC1_HUMAN	NV2t006603001.1
OG0009218	PRCC_HUMAN	NV2t023845001.1
OG0009221	DOT1L_HUMAN	NV2t001233001.1
OG0009223	EMARD_HUMAN	NV2t020088001.1
OG0009224	HMGX4_HUMAN	NV2t002263001.1
OG0009234	ECT2L_HUMAN	NV2t008827001.1
OG0009240	SETD9_HUMAN	NV2t000080001.1
OG0009257	MLH3_HUMAN	NV2t020040001.1
OG0009260	VWA3B_HUMAN	NV2t002853001.1
OG0009273	PFD4_HUMAN	NV2t005355001.1
OG0009285	DCDC1_HUMAN	NV2t019174001.1
OG0009289	CPED1_HUMAN	NV2t002783001.1
OG0009296	ZMY12_HUMAN	NV2t014993001.1
OG0009303	YAE1_HUMAN	NV2t010679001.1
OG0009306	QORX_HUMAN	NV2t008488001.1
OG0009310	CE192_HUMAN	NV2t005086002.1
OG0009318	MDN1_HUMAN	NV2t008900001.1
OG0009325	DDX23_HUMAN	NV2t010857001.1
OG0009331	TM181_HUMAN	NV2t008346001.1
OG0009341	CND3_HUMAN	NV2t017978001.1
OG0009351	MKROS_HUMAN	NV2t013105001.1
OG0009355	FONG_HUMAN	NV2t008052001.1
OG0009389	NU205_HUMAN	NV2t010562001.1
OG0009418	AKA28_HUMAN	NV2t021982001.1
OG0009425	ENOF1_HUMAN	NV2t016285001.1
OG0009450	DHX35_HUMAN	NV2t011218001.1
OG0009462	KALM_HUMAN	NV2t006365001.1
OG0009467	PIGG_HUMAN	NV2t000430001.1
OG0009468	CENPF_HUMAN	NV2t010666001.1
OG0009470	BTBDJ_HUMAN	NV2t001444001.1
OG0009480	CG078_HUMAN	NV2t011613001.1
OG0009481	CMIP7_HUMAN	NV2t001883001.1
OG0009495	HEAT1_HUMAN	NV2t000251001.1
OG0009516	DHX37_HUMAN	NV2t012861001.1
OG0009518	CC170_HUMAN	NV2t020547001.1
OG0009531	BPTF_HUMAN	NV2t008011001.1
OG0009539	FA8A1_HUMAN	NV2t006122001.1
OG0009573	TTC31_HUMAN	NV2t018904001.1
OG0009578	AAMP_HUMAN	NV2t012760001.1
OG0009586	DJC13_HUMAN	NV2t012969001.1
OG0009610	LRC73_HUMAN	NV2t020718001.1
OG0009613	LEKR1_HUMAN	NV2t014496001.1
OG0009623	TEX36_HUMAN	NV2t018894001.1
OG0009628	HEAT4_HUMAN	NV2t018849001.1
OG0009646	CNBD1_HUMAN	NV2t004659001.1
OG0009661	GDE_HUMAN	NV2t001938001.1
OG0009662	CFA46_HUMAN	NV2t017900001.1
OG0009670	A14EL_HUMAN	NV2t018209001.1
OG0009671	AAGAB_HUMAN	NV2t023999001.1
OG0009672	AAMDC_HUMAN	NV2t013488001.1
OG0009674	ABL1_HUMAN	NV2t025214001.1
OG0009675	ACER2_HUMAN	NV2t023619001.1
OG0009677	ACSA_HUMAN	NV2t015511001.1
OG0009683	ALKB3_HUMAN	NV2t009693001.1
OG0009685	APC13_HUMAN	NV2t006285001.1
OG0009686	APC15_HUMAN	NV2t003224001.1
OG0009687	APLF_HUMAN	NV2t020871001.1
OG0009693	ATG3_HUMAN	NV2t022476001.1
OG0009697	BAP18_HUMAN	NV2t014787001.1
OG0009699	BBS10_HUMAN	NV2t004650001.1
OG0009702	BFAR_HUMAN	NV2t007444001.1
OG0009703	BLCAP_HUMAN	NV2t015574001.1
OG0009705	BORC7_HUMAN	NV2t003983001.1
OG0009707	BRI3_HUMAN	NV2t007626001.1
OG0009708	BRK1_HUMAN	NV2t001698001.1
OG0009714	CA074_HUMAN	NV2t014339001.1
OG0009718	CB042_HUMAN	NV2t019578001.1
OG0009720	CC134_HUMAN	NV2t003093001.1
