Orthogroup	Pdam	Nvec
OG0009781	pdam_00013542-RA	NV2t014515001.1, NV2t010008001.1
OG0009782	pdam_00018640-RA	NV2t010039002.1, NV2t010039001.1
OG0009783	pdam_00020417-RA	NV2t010088001.1, NV2t010088002.1
OG0009784	pdam_00003262-RA	NV2t010097001.1, NV2t010097002.1
OG0009789	pdam_00001071-RA	NV2t010262003.1, NV2t010262002.1
OG0009792	pdam_00001177-RA, pdam_00021135-RA	NV2t010293001.1
OG0009794	pdam_00001927-RA	NV2t010304001.1, NV2t021637001.1
OG0009795	pdam_00006634-RA, pdam_00006633-RA	NV2t010378001.1
OG0009799	pdam_00001951-RA	NV2t010505003.1, NV2t010505002.1
OG0009800	pdam_00014631-RA	NV2t010535002.1, NV2t010535001.1
OG0009801	pdam_00000972-RA, pdam_00000971-RA	NV2t010538001.1
OG0009804	pdam_00001326-RA, pdam_00001325-RA	NV2t005506001.1
OG0009809	pdam_00009434-RA	NV2t005818002.1, NV2t005818001.1
OG0009813	pdam_00007743-RA	NV2t005918002.1, NV2t005918001.1
OG0009816	pdam_00017111-RA	NV2t006026002.1, NV2t006026001.1
OG0009818	pdam_00019684-RA	NV2t006177002.1, NV2t006177001.1
OG0009819	pdam_00002586-RA	NV2t006295001.1, NV2t006295002.1
OG0009821	pdam_00013339-RA	NV2t006339001.1, NV2t006336001.1
OG0009822	pdam_00004494-RA, pdam_00016205-RA	NV2t006364001.1
OG0009823	pdam_00018226-RA, pdam_00018223-RA	NV2t006396001.1
OG0009824	pdam_00011289-RA	NV2t006402001.1, NV2t006402002.1
OG0009825	pdam_00022411-RA	NV2t006519001.1, NV2t006519002.1
OG0009826	pdam_00020838-RA	NV2t006527002.1, NV2t006527001.1
OG0009827	pdam_00016203-RA	NV2t006534002.1, NV2t006534001.1
OG0009830	pdam_00004670-RA, pdam_00017105-RA	NV2t006585001.1
OG0009832	pdam_00015678-RA	NV2t020074001.1, NV2t006635001.1
OG0009833	pdam_00014623-RA, pdam_00014625-RA	NV2t006639001.1
OG0009834	pdam_00012615-RA, pdam_00012614-RA	NV2t006680001.1
OG0009835	pdam_00022645-RA, pdam_00022650-RA	NV2t006727001.1
OG0009836	pdam_00002584-RA, pdam_00008463-RA	NV2t006761001.1
OG0009837	pdam_00011837-RA	NV2t006831001.1, NV2t006831002.1
OG0009840	pdam_00010829-RA	NV2t007020002.1, NV2t007020001.1
OG0009842	pdam_00000579-RA	NV2t007061002.1, NV2t007061001.1
OG0009845	pdam_00000625-RA, pdam_00012967-RA	NV2t007232001.1
OG0009846	pdam_00019362-RA	NV2t007255002.1, NV2t007255001.1
OG0009848	pdam_00010598-RA, pdam_00010597-RA	NV2t007302001.1
OG0009850	pdam_00005439-RA	NV2t007327001.1, NV2t007313001.1
OG0009851	pdam_00004242-RA	NV2t007387001.1, NV2t007387002.1
OG0009853	pdam_00019817-RA	NV2t007523002.1, NV2t007523001.1
OG0009854	pdam_00019818-RA	NV2t007524002.1, NV2t007524001.1
OG0009859	pdam_00003045-RA	NV2t007647001.1, NV2t007647002.1
OG0009860	pdam_00005647-RA, pdam_00003040-RA	NV2t007658001.1
OG0009861	pdam_00020495-RA	NV2t007687002.1, NV2t007687001.1
OG0009868	pdam_00022836-RA, pdam_00011645-RA	NV2t007965001.1
OG0009870	pdam_00012794-RA, pdam_00012798-RA	NV2t007999001.1
OG0009876	pdam_00007531-RA, pdam_00007532-RA	NV2t002439002.1
OG0009877	pdam_00022224-RA	NV2t002444004.1, NV2t002444001.1
OG0009879	pdam_00019285-RA, pdam_00011079-RA	NV2t002486001.1
OG0009880	pdam_00011953-RA	NV2t030001001.1, NV2t002548001.1
OG0009881	pdam_00009567-RA	NV2t002599002.1, NV2t002599001.1
OG0009882	pdam_00007223-RA	NV2t002654002.1, NV2t002654001.1
OG0009883	pdam_00012550-RA	NV2t002671002.1, NV2t002671001.1
OG0009885	pdam_00004671-RA, pdam_00009548-RA	NV2t002754001.1
OG0009886	pdam_00015922-RA	NV2t002766001.1, NV2t002768001.1
OG0009887	pdam_00006041-RA	NV2t002813002.1, NV2t002813001.1
OG0009888	pdam_00007504-RA	NV2t002817001.1, NV2t002817002.1
OG0009891	pdam_00012833-RA, pdam_00012834-RA	NV2t002963001.1
OG0009893	pdam_00014863-RA	NV2t003066001.1, NV2t003066002.1
OG0009894	pdam_00005060-RA	NV2t003082001.1, NV2t003083001.1
OG0009895	pdam_00013072-RA	NV2t003101001.1, NV2t003101002.1
OG0009896	pdam_00004336-RA	NV2t003105001.1, NV2t003102001.1
OG0009897	pdam_00008714-RA	NV2t003189002.1, NV2t003189001.1
OG0009898	pdam_00012812-RA	NV2t003211001.1, NV2t003211002.1
OG0009899	pdam_00006718-RA	NV2t003253001.1, NV2t003253002.1
OG0009900	pdam_00008716-RA	NV2t003261002.1, NV2t003261001.1
OG0009901	pdam_00008201-RA	NV2t003279002.1, NV2t003279003.1
OG0009902	pdam_00012831-RA	NV2t003294001.1, NV2t003294002.1
OG0009903	pdam_00004292-RA	NV2t003330004.1, NV2t012499001.1
OG0009904	pdam_00009539-RA	NV2t003337002.1, NV2t003337001.1
OG0009906	pdam_00005037-RA	NV2t003388002.1, NV2t003388001.1
OG0009907	pdam_00000369-RA, pdam_00008942-RA	NV2t003393001.1
OG0009909	pdam_00020898-RA, pdam_00015918-RA	NV2t003406001.1
OG0009911	pdam_00016356-RA	NV2t003424001.1, NV2t003424002.1
OG0009913	pdam_00012540-RA	NV2t003461001.1, NV2t003461002.1
OG0009914	pdam_00005054-RA	NV2t003527001.1, NV2t003527002.1
OG0009917	pdam_00019093-RA	NV2t003768002.1, NV2t003768001.1
OG0009921	pdam_00016392-RA	NV2t003870002.1, NV2t003870001.1
OG0009922	pdam_00008697-RA	NV2t003893003.1, NV2t003893001.1
OG0009923	pdam_00014327-RA	NV2t003934001.1, NV2t003934002.1
OG0009924	pdam_00020926-RA, pdam_00020927-RA	NV2t004005001.1
OG0009925	pdam_00020925-RA	NV2t004007001.1, NV2t004007002.1
OG0009927	pdam_00011120-RA	NV2t004066001.1, NV2t004066002.1
OG0009928	pdam_00001773-RA, pdam_00003616-RA	NV2t004120001.1
OG0009929	pdam_00021754-RA, pdam_00021752-RA	NV2t004124001.1
OG0009930	pdam_00015291-RA, pdam_00000677-RA	NV2t004130001.1
OG0009931	pdam_00021763-RA	NV2t004143002.1, NV2t004143001.1
OG0009932	pdam_00015084-RA	NV2t004156001.1, NV2t005216001.1
OG0009933	pdam_00004664-RA, pdam_00004665-RA	NV2t004158001.1
OG0009934	pdam_00004789-RA, pdam_00020046-RA	NV2t004186001.1
OG0009936	pdam_00017360-RA, pdam_00017361-RA	NV2t004201001.1
OG0009937	pdam_00006256-RA, pdam_00011366-RA	NV2t004307001.1
OG0009938	pdam_00015285-RA	NV2t004311001.1, NV2t004311002.1
OG0009939	pdam_00017672-RA	NV2t004343001.1, NV2t004343002.1
OG0009940	pdam_00003660-RA	NV2t004432002.1, NV2t004432001.1
OG0009941	pdam_00002678-RA, pdam_00021699-RA	NV2t004475001.1
OG0009945	pdam_00025912-RA	NV2t004656001.1, NV2t004656002.1
OG0009946	pdam_00020058-RA	NV2t004671002.1, NV2t004671001.1
OG0009947	pdam_00021761-RA	NV2t004673001.1, NV2t004673002.1
OG0009948	pdam_00017499-RA	NV2t004683002.1, NV2t004683001.1
OG0009949	pdam_00022172-RA, pdam_00015569-RA	NV2t004710001.1
OG0009952	pdam_00018562-RA	NV2t004858002.1, NV2t004858001.1
OG0009953	pdam_00014686-RA, pdam_00014687-RA	NV2t004886001.1
OG0009954	pdam_00014793-RA	NV2t004889001.1, NV2t004889002.1
OG0009955	pdam_00004800-RA	NV2t004964002.1, NV2t004964001.1
OG0009956	pdam_00018196-RA	NV2t004986002.1, NV2t004986001.1
OG0009957	pdam_00010313-RA	NV2t005002001.1, NV2t005002002.1
OG0009958	pdam_00011875-RA	NV2t005073001.1, NV2t005073002.1
OG0009959	pdam_00025917-RA, pdam_00022115-RA	NV2t005088001.1
OG0009960	pdam_00014779-RA, pdam_00025231-RA	NV2t005130001.1
OG0009961	pdam_00003646-RA, pdam_00003643-RA	NV2t005138001.1
OG0009962	pdam_00022885-RA, pdam_00003670-RA	NV2t005271001.1
OG0009964	pdam_00003629-RA	NV2t005354002.1, NV2t005354001.1
OG0009971	pdam_00018147-RA	NV2t021163002.1, NV2t021163001.1
OG0009974	pdam_00020025-RA	NV2t021258001.1, NV2t021258002.1
OG0009975	pdam_00014940-RA	NV2t021271001.1, NV2t021271002.1
OG0009976	pdam_00018138-RA	NV2t021289001.1, NV2t021286001.1
OG0009977	pdam_00001203-RA	NV2t021394001.1, NV2t021394002.1
OG0009981	pdam_00012827-RA, pdam_00024116-RA	NV2t021592001.1
OG0009982	pdam_00007990-RA, pdam_00001201-RA	NV2t021674001.1
OG0009983	pdam_00003470-RA, pdam_00003471-RA	NV2t021692001.1
OG0009984	pdam_00006313-RA	NV2t021716001.1, NV2t021716002.1
OG0009985	pdam_00006315-RA	NV2t021720003.1, NV2t021720002.1
OG0009987	pdam_00012956-RA	NV2t021767001.1, NV2t021770001.1
OG0009988	pdam_00014286-RA	NV2t021821001.1, NV2t021792001.1
OG0009989	pdam_00001269-RA	NV2t021836001.1, NV2t021836002.1
OG0009990	pdam_00001233-RA	NV2t021878001.1, NV2t021878002.1
OG0009993	pdam_00008031-RA	NV2t021943001.1, NV2t021943002.1
OG0009994	pdam_00003446-RA	NV2t022024002.1, NV2t022024001.1
OG0009995	pdam_00001290-RA	NV2t022041002.1, NV2t022041001.1
OG0009996	pdam_00019991-RA, pdam_00019992-RA	NV2t022077001.1
OG0009997	pdam_00001021-RA, pdam_00001022-RA	NV2t022106001.1
OG0009999	pdam_00006816-RA	NV2t022155001.1, NV2t022155002.1
OG0010002	pdam_00020784-RA, pdam_00001850-RA	NV2t022270001.1
OG0010004	pdam_00003420-RA	NV2t022302002.1, NV2t022302001.1
OG0010005	pdam_00021845-RA	NV2t022318001.1, NV2t022318002.1
OG0010006	pdam_00014270-RA	NV2t022320002.1, NV2t022320001.1
OG0010007	pdam_00020614-RA	NV2t022334001.1, NV2t022332001.1
OG0010009	pdam_00015498-RA, pdam_00012556-RA	NV2t022370001.1
OG0010010	pdam_00020333-RA	NV2t018648001.1, NV2t022427001.1
OG0010011	pdam_00023443-RA	NV2t022458002.1, NV2t022458001.1
OG0010012	pdam_00021210-RA, pdam_00003463-RA	NV2t022469001.1
OG0010013	pdam_00003498-RA, pdam_00013898-RA	NV2t022529001.1
OG0010014	pdam_00015489-RA, pdam_00016665-RA	NV2t022552001.1
OG0010017	pdam_00008032-RA, pdam_00005112-RA	NV2t022565001.1
OG0010019	pdam_00003450-RA	NV2t022572002.1, NV2t022572001.1
OG0010020	pdam_00023546-RA, pdam_00008009-RA	NV2t022578001.1
OG0010021	pdam_00018151-RA	NV2t022591002.1, NV2t022591001.1
OG0010024	pdam_00006320-RA, pdam_00000957-RA	NV2t022651001.1
OG0010025	pdam_00000016-RA, pdam_00000019-RA	NV2t022835001.1
OG0010026	pdam_00000199-RA	NV2t022892003.1, NV2t022892002.1
OG0010029	pdam_00023255-RA	NV2t023017002.1, NV2t023017001.1
OG0010031	pdam_00000050-RA, pdam_00000051-RA	NV2t023085001.1
OG0010032	pdam_00024836-RA, pdam_00014994-RA	NV2t023092001.1
OG0010036	pdam_00010391-RA	NV2t023216001.1, NV2t023219001.1
OG0010037	pdam_00000041-RA, pdam_00000038-RA	NV2t023231001.1
OG0010038	pdam_00007698-RA, pdam_00004744-RA	NV2t023238001.1
OG0010039	pdam_00000864-RA	NV2t023245001.1, NV2t023245002.1
OG0010043	pdam_00011396-RA	NV2t023311002.1, NV2t023311001.1
OG0010044	pdam_00000161-RA	NV2t023386001.1, NV2t023386002.1
OG0010045	pdam_00020759-RA, pdam_00020754-RA	NV2t023406001.1
OG0010048	pdam_00000226-RA, pdam_00000227-RA	NV2t023426001.1
OG0010051	pdam_00000057-RA	NV2t023594002.1, NV2t023594001.1
OG0010052	pdam_00019333-RA	NV2t023692002.1, NV2t023692001.1
OG0010056	pdam_00010540-RA	NV2t023802001.1, NV2t023802002.1
OG0010057	pdam_00013962-RA	NV2t023866001.1, NV2t023866002.1
OG0010059	pdam_00010291-RA	NV2t023961001.1, NV2t023965001.1
OG0010060	pdam_00020087-RA	NV2t024009002.1, NV2t024009001.1
OG0010065	pdam_00004736-RA, pdam_00004737-RA	NV2t024137001.1
OG0010066	pdam_00004738-RA	NV2t024139001.1, NV2t024139002.1
OG0010067	pdam_00017048-RA	NV2t024165002.1, NV2t024165001.1
OG0010069	pdam_00014995-RA, pdam_00014998-RA	NV2t024242001.1
OG0010070	pdam_00000070-RA	NV2t024246001.1, NV2t024246002.1
OG0010071	pdam_00004394-RA	NV2t024261001.1, NV2t024261002.1
OG0010072	pdam_00000758-RA, pdam_00020748-RA	NV2t024308001.1
OG0010073	pdam_00000761-RA	NV2t024314001.1, NV2t024314002.1
OG0010074	pdam_00019560-RA, pdam_00019559-RA	NV2t024318001.1
OG0010077	pdam_00017351-RA	NV2t024422001.1, NV2t024422002.1
OG0010078	pdam_00015992-RA	NV2t024435002.1, NV2t024435001.1
OG0010079	pdam_00007809-RA	NV2t024474001.1, NV2t024474002.1
OG0010080	pdam_00004369-RA	NV2t024610002.1, NV2t024610001.1
OG0010082	pdam_00007615-RA, pdam_00007616-RA	NV2t024616001.1
OG0010083	pdam_00002434-RA	NV2t024659002.1, NV2t024659001.1
OG0010084	pdam_00023575-RA	NV2t024662001.1, NV2t024662002.1
OG0010085	pdam_00013518-RA, pdam_00018667-RA	NV2t024754001.1
OG0010086	pdam_00004347-RA	NV2t024821002.1, NV2t024821001.1
OG0010087	pdam_00010726-RA	NV2t024896001.1, NV2t024896002.1
OG0010088	pdam_00004378-RA	NV2t024936002.1, NV2t024936001.1
OG0010093	pdam_00018720-RA	NV2t025037002.1, NV2t025037001.1
OG0010096	pdam_00011620-RA, pdam_00022287-RA	NV2t025269001.1
OG0010097	pdam_00016741-RA	NV2t025273001.1, NV2t025273002.1
OG0010098	pdam_00010697-RA	NV2t025336001.1, NV2t025336002.1
OG0010099	pdam_00007826-RA	NV2t025356001.1, NV2t025356002.1
OG0010100	pdam_00020873-RA	NV2t025378001.1, NV2t025378002.1
OG0010101	pdam_00019950-RA	NV2t025438001.1, NV2t025438002.1
OG0010102	pdam_00005822-RA	NV2t025461001.1, NV2t025457001.1
OG0010103	pdam_00019810-RA	NV2t025463001.1, NV2t011255001.1
OG0010104	pdam_00005898-RA	NV2t025542001.1, NV2t025542003.1
OG0010107	pdam_00017459-RA	NV2t025628002.1, NV2t025628001.1
OG0010109	pdam_00016000-RA	NV2t025686001.1, NV2t025685001.1
OG0010110	pdam_00016732-RA, pdam_00016733-RA	NV2t025692001.1
OG0010111	pdam_00021522-RA	NV2t025701002.1, NV2t025701003.1
OG0010112	pdam_00000118-RA	NV2t025723003.1, NV2t025723002.1
OG0010113	pdam_00010554-RA	NV2t013058001.1, NV2t013058002.1
OG0010114	pdam_00001111-RA	NV2t013067001.1, NV2t013067002.1
OG0010116	pdam_00010421-RA	NV2t013087002.1, NV2t013087001.1
OG0010121	pdam_00003913-RA	NV2t013183002.1, NV2t013183001.1
OG0010125	pdam_00000449-RA	NV2t013293002.1, NV2t013293001.1
OG0010126	pdam_00000442-RA, pdam_00000443-RA	NV2t013305001.1
OG0010129	pdam_00003190-RA, pdam_00003192-RA	NV2t013340001.1
OG0010130	pdam_00019174-RA, pdam_00020977-RA	NV2t013447001.1
OG0010131	pdam_00003950-RA	NV2t013489001.1, NV2t013489002.1
OG0010134	pdam_00004055-RA, pdam_00006658-RA	NV2t013586001.1
OG0010136	pdam_00003888-RA	NV2t013700001.1, NV2t013706001.1
OG0010137	pdam_00016452-RA	NV2t013702001.1, NV2t013714001.1
OG0010140	pdam_00014591-RA	NV2t013752001.1, NV2t013752002.1
OG0010141	pdam_00014214-RA	NV2t013786002.1, NV2t013786001.1
OG0010142	pdam_00016453-RA	NV2t013821001.1, NV2t013823001.1
OG0010143	pdam_00003211-RA	NV2t013826001.1, NV2t013827001.1
OG0010144	pdam_00013558-RA, pdam_00011881-RA	NV2t013863001.1
OG0010145	pdam_00022443-RA	NV2t013894002.1, NV2t013894004.1
OG0010151	pdam_00011543-RA, pdam_00011542-RA	NV2t014090001.1
OG0010153	pdam_00004147-RA	NV2t014126002.1, NV2t014126001.1
OG0010154	pdam_00008282-RA	NV2t014192001.1, NV2t014192002.1
OG0010155	pdam_00005979-RA	NV2t014197001.1, NV2t014197002.1
OG0010156	pdam_00016457-RA	NV2t014207001.1, NV2t014207002.1
OG0010157	pdam_00003872-RA	NV2t014225001.1, NV2t014225002.1
OG0010158	pdam_00005227-RA, pdam_00014601-RA	NV2t014236001.1
OG0010159	pdam_00011905-RA	NV2t014319001.1, NV2t014319002.1
OG0010160	pdam_00010518-RA	NV2t014325001.1, NV2t014324001.1
OG0010161	pdam_00022704-RA	NV2t014357002.1, NV2t014357001.1
OG0010162	pdam_00017966-RA, pdam_00014109-RA	NV2t014418001.1
OG0010163	pdam_00004160-RA, pdam_00004161-RA	NV2t014438001.1
OG0010165	pdam_00003133-RA, pdam_00003386-RA	NV2t014506001.1
OG0010166	pdam_00014495-RA	NV2t014522002.1, NV2t014522001.1
OG0010167	pdam_00001121-RA	NV2t014569001.1, NV2t014569002.1
OG0010169	pdam_00014112-RA, pdam_00014113-RA	NV2t014675001.1
OG0010171	pdam_00002123-RA, pdam_00002124-RA	NV2t014749001.1
OG0010172	pdam_00003061-RA, pdam_00001119-RA	NV2t014778001.1
OG0010173	pdam_00006359-RA, pdam_00006342-RA	NV2t014807001.1
OG0010178	pdam_00003877-RA	NV2t014909001.1, NV2t014908001.1
OG0010179	pdam_00017636-RA	NV2t014958001.1, NV2t014958003.1
OG0010180	pdam_00025358-RA, pdam_00025359-RA	NV2t015007001.1
OG0010182	pdam_00000737-RA	NV2t015053001.1, NV2t015060001.1
OG0010183	pdam_00003340-RA, pdam_00003339-RA	NV2t015093001.1
OG0010186	pdam_00007204-RA, pdam_00007205-RA	NV2t015123001.1
OG0010187	pdam_00003183-RA	NV2t015135002.1, NV2t015135001.1
OG0010188	pdam_00012180-RA	NV2t015152001.1, NV2t015152002.1
OG0010195	pdam_00020150-RA	NV2t015319001.1, NV2t015317001.1
OG0010197	pdam_00000333-RA	NV2t015339001.1, NV2t015339002.1
OG0010198	pdam_00014720-RA	NV2t015350002.1, NV2t015350003.1
OG0010199	pdam_00008888-RA	NV2t015355002.1, NV2t015355001.1
OG0010200	pdam_00008386-RA	NV2t015419001.1, NV2t015419002.1
OG0010201	pdam_00012926-RA	NV2t015421001.1, NV2t015421002.1
OG0010203	pdam_00024260-RA, pdam_00024398-RA	NV2t015515001.1
OG0010204	pdam_00000264-RA	NV2t015519001.1, NV2t015519002.1
OG0010205	pdam_00021694-RA	NV2t015534002.1, NV2t015534001.1
OG0010207	pdam_00013929-RA	NV2t015575001.1, NV2t015575002.1
OG0010208	pdam_00017429-RA	NV2t015610002.1, NV2t015610001.1
OG0010211	pdam_00006560-RA	NV2t015727001.1, NV2t015720001.1
OG0010213	pdam_00008935-RA	NV2t015844001.1, NV2t015844002.1
OG0010214	pdam_00005366-RA	NV2t015869002.1, NV2t015869001.1
OG0010215	pdam_00012105-RA	NV2t015882001.1, NV2t015882002.1
OG0010216	pdam_00008369-RA	NV2t015907001.1, NV2t015907002.1
OG0010217	pdam_00006876-RA, pdam_00006869-RA	NV2t015913001.1
OG0010219	pdam_00021973-RA	NV2t016099002.1, NV2t016099001.1
OG0010221	pdam_00008137-RA	NV2t016201001.1, NV2t016201002.1
OG0010222	pdam_00021589-RA	NV2t016248002.1, NV2t016248001.1
OG0010224	pdam_00008105-RA	NV2t016344002.1, NV2t016344001.1
OG0010225	pdam_00005098-RA	NV2t016360002.1, NV2t016360001.1
OG0010226	pdam_00006974-RA, pdam_00006973-RA	NV2t016368001.1
OG0010227	pdam_00022585-RA	NV2t016461001.1, NV2t016468001.1
OG0010231	pdam_00016918-RA	NV2t016585001.1, NV2t016585002.1
OG0010232	pdam_00013921-RA, pdam_00022759-RA	NV2t016626001.1
OG0010233	pdam_00022754-RA, pdam_00018413-RA	NV2t016632001.1
OG0010234	pdam_00012089-RA	NV2t016650002.1, NV2t016650001.1
OG0010237	pdam_00019505-RA	NV2t016739001.1, NV2t016739002.1
OG0010238	pdam_00013905-RA, pdam_00013900-RA	NV2t016742001.1
OG0010239	pdam_00000361-RA	NV2t016758002.1, NV2t016758001.1
OG0010240	pdam_00012727-RA, pdam_00012728-RA	NV2t016826001.1
OG0010241	pdam_00009636-RA	NV2t016848002.1, NV2t016848001.1
OG0010245	pdam_00012902-RA	NV2t016971002.1, NV2t016971001.1
OG0010247	pdam_00000339-RA	NV2t017046001.1, NV2t017046002.1
OG0010248	pdam_00000341-RA	NV2t017065002.1, NV2t017065001.1
OG0010250	pdam_00000373-RA, pdam_00000374-RA	NV2t017185001.1
OG0010252	pdam_00010494-RA	NV2t017305003.1, NV2t017305002.1
OG0010253	pdam_00005129-RA	NV2t017407002.1, NV2t017407001.1
OG0010254	pdam_00005636-RA	NV2t017472001.1, NV2t017472002.1
OG0010259	pdam_00004550-RA	NV2t017629002.1, NV2t017629001.1
OG0010260	pdam_00004552-RA, pdam_00004553-RA	NV2t017631001.1
OG0010261	pdam_00007213-RA, pdam_00017397-RA	NV2t017658001.1
OG0010262	pdam_00002135-RA	NV2t017683002.1, NV2t017683001.1
OG0010263	pdam_00020833-RA, pdam_00020832-RA	NV2t017725001.1
OG0010264	pdam_00014972-RA	NV2t017729001.1, NV2t017729002.1
OG0010265	pdam_00014976-RA, pdam_00004499-RA	NV2t017838001.1
OG0010266	pdam_00008821-RA	NV2t017844002.1, NV2t017844001.1
OG0010267	pdam_00015218-RA	NV2t017868002.1, NV2t017868001.1
OG0010268	pdam_00008586-RA, pdam_00014969-RA	NV2t017881001.1
OG0010270	pdam_00012894-RA	NV2t017886002.1, NV2t017886001.1
OG0010271	pdam_00017552-RA	NV2t017892002.1, NV2t017892001.1
OG0010272	pdam_00019144-RA, pdam_00019143-RA	NV2t017904001.1
OG0010273	pdam_00019140-RA	NV2t017908001.1, NV2t017908002.1
OG0010274	pdam_00005668-RA, pdam_00002996-RA	NV2t018005001.1
OG0010275	pdam_00019509-RA, pdam_00019508-RA	NV2t018064001.1
OG0010276	pdam_00002158-RA, pdam_00006909-RA	NV2t018104001.1
OG0010277	pdam_00011708-RA	NV2t018234002.1, NV2t018234001.1
OG0010278	pdam_00009068-RA	NV2t018305001.1, NV2t018305002.1
OG0010280	pdam_00015756-RA	NV2t018354002.1, NV2t018354001.1
OG0010281	pdam_00003525-RA, pdam_00001870-RA	NV2t018380001.1
OG0010283	pdam_00009069-RA	NV2t018551001.1, NV2t018551002.1
OG0010284	pdam_00019569-RA	NV2t018645002.1, NV2t018645001.1
OG0010286	pdam_00003177-RA	NV2t018712002.1, NV2t018712001.1
OG0010287	pdam_00002209-RA, pdam_00002208-RA	NV2t018745001.1
OG0010288	pdam_00012382-RA, pdam_00019700-RA	NV2t018749001.1
OG0010289	pdam_00012873-RA	NV2t018783002.1, NV2t018783001.1
OG0010290	pdam_00015023-RA	NV2t018792001.1, NV2t018792002.1
OG0010291	pdam_00017594-RA	NV2t018821001.1, NV2t018821002.1
OG0010294	pdam_00010177-RA, pdam_00012485-RA	NV2t018886001.1
OG0010296	pdam_00023375-RA	NV2t018934001.1, NV2t018934002.1
OG0010297	pdam_00011764-RA	NV2t019008001.1, NV2t019008002.1
OG0010298	pdam_00010845-RA	NV2t019011001.1, NV2t019011002.1
OG0010299	pdam_00014971-RA	NV2t019051002.1, NV2t019051001.1
OG0010304	pdam_00022091-RA	NV2t019473001.1, NV2t019473002.1
OG0010305	pdam_00006537-RA	NV2t019525002.1, NV2t019525001.1
OG0010306	pdam_00018036-RA	NV2t019531001.1, NV2t019531002.1
OG0010307	pdam_00016990-RA	NV2t019534001.1, NV2t019534002.1
OG0010308	pdam_00013127-RA, pdam_00013131-RA	NV2t019600001.1
OG0010309	pdam_00009149-RA, pdam_00002903-RA	NV2t019602001.1
OG0010311	pdam_00003936-RA	NV2t019616001.1, NV2t019616002.1
OG0010314	pdam_00023391-RA, pdam_00018372-RA	NV2t019685001.1
OG0010315	pdam_00022295-RA	NV2t019755001.1, NV2t019755002.1
OG0010316	pdam_00022553-RA	NV2t019759001.1, NV2t019759002.1
OG0010317	pdam_00013119-RA	NV2t019765002.1, NV2t019765001.1
OG0010321	pdam_00018781-RA	NV2t019822002.1, NV2t019822001.1
OG0010325	pdam_00013124-RA	NV2t019906002.1, NV2t019906001.1
OG0010327	pdam_00007618-RA	NV2t019979002.1, NV2t019979001.1
OG0010328	pdam_00015072-RA, pdam_00015069-RA	NV2t020024001.1
OG0010329	pdam_00015825-RA, pdam_00016989-RA	NV2t020051001.1
OG0010330	pdam_00003506-RA	NV2t020075001.1, NV2t020075002.1
OG0010331	pdam_00002936-RA	NV2t020107001.1, NV2t020107002.1
OG0010332	pdam_00012164-RA, pdam_00011488-RA	NV2t020137001.1
OG0010333	pdam_00018026-RA, pdam_00018025-RA	NV2t020147001.1
OG0010339	pdam_00003787-RA, pdam_00021147-RA	NV2t020322001.1
OG0010340	pdam_00003790-RA, pdam_00003789-RA	NV2t020325001.1
OG0010343	pdam_00010033-RA	NV2t020534001.1, NV2t020534002.1
OG0010344	pdam_00022086-RA	NV2t020552003.1, NV2t020552001.1
OG0010345	pdam_00019162-RA	NV2t020611001.1, NV2t020611002.1
OG0010349	pdam_00003838-RA	NV2t020708001.1, NV2t020708002.1
OG0010351	pdam_00022311-RA, pdam_00003504-RA	NV2t020781001.1
OG0010352	pdam_00018416-RA, pdam_00020071-RA	NV2t020791001.1
OG0010354	pdam_00020672-RA, pdam_00020671-RA	NV2t020815001.1
OG0010355	pdam_00020340-RA, pdam_00020339-RA	NV2t020878001.1
OG0010359	pdam_00013730-RA	NV2t000037002.1, NV2t000037001.1
OG0010362	pdam_00002251-RA	NV2t000189002.1, NV2t000189001.1
OG0010363	pdam_00022386-RA	NV2t000197003.1, NV2t000197001.1
OG0010367	pdam_00017707-RA	NV2t000351002.1, NV2t000351001.1
OG0010368	pdam_00007868-RA, pdam_00018533-RA	NV2t000382001.1
OG0010370	pdam_00006195-RA	NV2t000501001.1, NV2t000499001.1
OG0010371	pdam_00018757-RA, pdam_00009494-RA	NV2t000514001.1
OG0010372	pdam_00020744-RA	NV2t000553001.1, NV2t000553002.1
OG0010374	pdam_00010802-RA	NV2t000631001.1, NV2t000631002.1
