Orthogroup	Nvec	Hsap
OG0005759	NV2t000510001.1	GCP6_HUMAN
OG0005776	NV2t017955001.1	CTSRB_HUMAN
OG0005795	NV2t003547001.1	ATP23_HUMAN
OG0005812	NV2t006054001.1	ORC5_HUMAN
OG0005827	NV2t001806001.1	CAAP1_HUMAN
OG0005844	NV2t001099001.1	SPTC1_HUMAN
OG0005862	NV2t008325001.1	BPL1_HUMAN
OG0005880	NV2t003988001.1	DCTN6_HUMAN
OG0005915	NV2t006533001.1	F241B_HUMAN
OG0005931	NV2t002555001.1	POMP_HUMAN
OG0005947	NV2t004650001.1	BBS10_HUMAN
OG0005963	NV2t003451001.1	DOK7_HUMAN
OG0005998	NV2t002788001.1	VKGC_HUMAN
OG0006014	NV2t012730001.1	BMPER_HUMAN
OG0006076	NV2t011011001.1	PRI1_HUMAN
OG0006093	NV2t023998001.1	IQCH_HUMAN
OG0006109	NV2t024143001.1	SYFM_HUMAN
OG0006126	NV2t004943001.1	EMC4_HUMAN
OG0006142	NV2t025487001.1	YPEL5_HUMAN
OG0006160	NV2t003399001.1	HCFC2_HUMAN
OG0006176	NV2t006522001.1	MTMR9_HUMAN
OG0006193	NV2t016687001.1	MAPK5_HUMAN
OG0006226	NV2t001848001.1	MKLN1_HUMAN
OG0006232	NV2t001389001.1	S35E3_HUMAN
OG0005711	NV2t005667001.1	DDX54_HUMAN
OG0005717	NV2t006539001.1	NADE_HUMAN
OG0005733	NV2t003322001.1	IQUB_HUMAN
OG0005751	NV2t012485001.1	AF10_HUMAN
OG0005788	NV2t018188001.1	DCR1A_HUMAN
OG0005806	NV2t015600001.1	SBDS_HUMAN
OG0005823	NV2t006632001.1	ASM_HUMAN
OG0005841	NV2t000634001.1	NDC1_HUMAN
OG0005859	NV2t015004001.1	SF3B4_HUMAN
OG0005876	NV2t004079001.1	PYRD1_HUMAN
OG0005896	NV2t005344001.1	CDT1_HUMAN
OG0005914	NV2t001545001.1	BLML_HUMAN
OG0005930	NV2t003286001.1	MMAA_HUMAN
OG0005946	NV2t004142002.1	LDHD_HUMAN
OG0005962	NV2t002745001.1	PCP_HUMAN
OG0005979	NV2t003801001.1	GLIS2_HUMAN
OG0005997	NV2t006714001.1	TIM29_HUMAN
OG0006031	NV2t012638001.1	JMJD4_HUMAN
OG0006037	NV2t014339001.1	CA074_HUMAN
OG0006051	NV2t003657001.1	PLRG1_HUMAN
OG0006063	NV2t012155001.1	ZC3HE_HUMAN
OG0006079	NV2t002601001.1	FANCB_HUMAN
OG0006097	NV2t023727001.1	EXOC5_HUMAN
OG0006113	NV2t023574001.1	TRM13_HUMAN
OG0006129	NV2t004853001.1	KIF15_HUMAN
OG0006145	NV2t025275001.1	BUB3_HUMAN
OG0006151	NV2t025439001.1	DOPP1_HUMAN
OG0006166	NV2t005843001.1	GEMI7_HUMAN
OG0006183	NV2t015518001.1	NDUS5_HUMAN
OG0006202	NV2t020759001.1	BPNT1_HUMAN
OG0006222	NV2t000365001.1	ZC3C1_HUMAN
OG0006240	NV2t021045001.1	CCD61_HUMAN
OG0006256	NV2t011738001.1	ABD18_HUMAN
OG0005710	NV2t017113001.1	FBX9_HUMAN
OG0005749	NV2t022960001.1	MSH3_HUMAN
OG0005784	NV2t017793001.1	PPT2_HUMAN
OG0005808	NV2t015440001.1	IF4H_HUMAN
OG0005826	NV2t016909001.1	DPOD4_HUMAN
OG0005843	NV2t001098001.1	ZRAB2_HUMAN
OG0005878	NV2t004735001.1	UTP4_HUMAN
OG0005884	NV2t004890001.1	MSRA_HUMAN
OG0005901	NV2t014799001.1	REV1_HUMAN
OG0005919	NV2t019740001.1	NDUF7_HUMAN
OG0005936	NV2t001227001.1	GMPPB_HUMAN
OG0005952	NV2t003968001.1	S66A2_HUMAN
OG0005968	NV2t015205001.1	PDE6D_HUMAN
OG0005987	NV2t003240001.1	T23O_HUMAN
OG0006003	NV2t006672001.1	RL19_HUMAN
OG0006022	NV2t011198001.1	DDHD1_HUMAN
OG0006039	NV2t014355001.1	VPS18_HUMAN
OG0006054	NV2t014218001.1	TPIS_HUMAN
OG0006083	NV2t002585001.1	IDS_HUMAN
OG0006099	NV2t024123001.1	PTN9_HUMAN
OG0006116	NV2t014422001.1	INT11_HUMAN
OG0006133	NV2t004560001.1	FBX31_HUMAN
OG0006150	NV2t025424001.1	ZDH12_HUMAN
OG0006168	NV2t006420001.1	ERIC3_HUMAN
OG0006186	NV2t015393001.1	UBE2W_HUMAN
OG0006206	NV2t021102001.1	WDR20_HUMAN
OG0006223	NV2t001721002.1	TPRA1_HUMAN
OG0006241	NV2t019369001.1	THADA_HUMAN
OG0006258	NV2t011059001.1	CNPD1_HUMAN
OG0006276	NV2t023118001.1	PSA4_HUMAN
OG0006294	NV2t000459001.1	LMBD2_HUMAN
OG0005845	NV2t001873001.1	ALG6_HUMAN
OG0005863	NV2t009022001.1	TEX11_HUMAN
OG0005881	NV2t004573001.1	CNOT1_HUMAN
OG0005898	NV2t015107001.1	SYFB_HUMAN
OG0005916	NV2t019501001.1	TTLL5_HUMAN
OG0005932	NV2t002047001.1	UBE2N_HUMAN
OG0005948	NV2t004678001.1	TM231_HUMAN
OG0005965	NV2t002769001.1	GAR1_HUMAN
OG0005985	NV2t002429001.1	EFC11_HUMAN
OG0006001	NV2t006199001.1	RL30_HUMAN
OG0006046	NV2t024212001.1	SMC5_HUMAN
OG0006052	NV2t003034001.1	C2CD3_HUMAN
OG0006081	NV2t002598001.1	COA5_HUMAN
OG0006098	NV2t023909001.1	CATIN_HUMAN
OG0006114	NV2t013547001.1	TRAIP_HUMAN
OG0006132	NV2t004562001.1	RBM18_HUMAN
OG0006148	NV2t025355001.1	ASPM_HUMAN
OG0006165	NV2t006151003.1	CHRC1_HUMAN
OG0006199	NV2t016284001.1	MDC1_HUMAN
OG0006216	NV2t020106001.1	KLH28_HUMAN
OG0006233	NV2t001153001.1	ABTB1_HUMAN
OG0006251	NV2t011173001.1	PSMD7_HUMAN
OG0006268	NV2t004372001.1	NBN_HUMAN
OG0006285	NV2t001100001.1	DCUP_HUMAN
OG0006302	NV2t004906001.1, NV2t004906002.1	ANAG_HUMAN
OG0006318	NV2t005212001.1	DDX1_HUMAN
OG0006335	NV2t001292001.1	COMD2_HUMAN
OG0006351	NV2t002162001.1	SHOC1_HUMAN
OG0005839	NV2t004358001.1	ENY2_HUMAN
OG0005857	NV2t009002001.1	PEX7_HUMAN
OG0005875	NV2t004469001.1	CPIN1_HUMAN
OG0005894	NV2t005345001.1	DIK1C_HUMAN
OG0005913	NV2t001653001.1	SIN1_HUMAN
OG0005929	NV2t003288001.1	ILK_HUMAN
OG0005978	NV2t002367001.1	TSR1_HUMAN
OG0005994	NV2t006101001.1	SNX17_HUMAN
OG0006010	NV2t006367001.1	ABHDD_HUMAN
OG0006027	NV2t012581001.1	MITOK_HUMAN
OG0006043	NV2t013311001.1	RS14_HUMAN
OG0006073	NV2t010725001.1	VPS8_HUMAN
OG0006091	NV2t015002001.1	ARMC9_HUMAN
OG0006107	NV2t023745001.1	AP4A_HUMAN
OG0006124	NV2t005359001.1	COQ9_HUMAN
OG0006141	NV2t025211001.1	MED22_HUMAN
OG0006159	NV2t003031001.1	UTP18_HUMAN
OG0006175	NV2t006328001.1	H1BP3_HUMAN
OG0006192	NV2t016683001.1	ZNRF3_HUMAN
OG0006197	NV2t016550001.1	ESCO2_HUMAN
OG0006201	NV2t016681001.1	MYO19_HUMAN
OG0006217	NV2t020871001.1	APLF_HUMAN
OG0006235	NV2t000822001.1	RTCB_HUMAN
OG0006252	NV2t012421001.1	GOSR2_HUMAN
OG0006269	NV2t005150001.1	OXA1L_HUMAN
OG0006286	NV2t001865001.1	ADIP_HUMAN
OG0006303	NV2t004295001.1	RRFM_HUMAN
OG0006319	NV2t017850001.1	RN145_HUMAN
OG0006336	NV2t001287001.1	JMJD7_HUMAN
OG0006352	NV2t002161001.1	CLPP_HUMAN
OG0006368	NV2t025588001.1	STEEP_HUMAN
OG0006384	NV2t024386001.1	EDEM3_HUMAN
OG0005935	NV2t000324001.1	RN123_HUMAN
OG0005949	NV2t004679001.1	ADAT1_HUMAN
OG0005964	NV2t003447001.1	RIR1_HUMAN
OG0005984	NV2t002431001.1	DCTD_HUMAN
OG0006000	NV2t005978001.1	S67A1_HUMAN
OG0006032	NV2t010757001.1	BAHD1_HUMAN
OG0006058	NV2t010991001.1	ZC3HF_HUMAN
OG0006085	NV2t013414001.1	RM20_HUMAN
OG0006101	NV2t023687001.1	RL36_HUMAN
OG0006115	NV2t013451001.1	XRN1_HUMAN
OG0006131	NV2t004480001.1	TTLL9_HUMAN
OG0006147	NV2t025353001.1	INP5E_HUMAN
OG0006178	NV2t000016001.1	YIPF1_HUMAN
OG0006194	NV2t016285001.1	ENOF1_HUMAN
OG0006211	NV2t020251001.1	MUS81_HUMAN
OG0006227	NV2t001761001.1	PQBP1_HUMAN
OG0006244	NV2t020752002.1	UBR7_HUMAN
OG0006280	NV2t023920001.1	EMC2_HUMAN
OG0006296	NV2t000466001.1	LRC42_HUMAN
OG0006313	NV2t004508001.1	SCLY_HUMAN
OG0006329	NV2t000131001.1	TLCD4_HUMAN
OG0006343	NV2t000356001.1	LSM4_HUMAN
OG0006346	NV2t000369001.1	CNS1_HUMAN
OG0006361	NV2t022941001.1	SHLD2_HUMAN
OG0006377	NV2t025062001.1	COPT1_HUMAN
OG0006382	NV2t024887001.1	WDR83_HUMAN
OG0006416	NV2t003229001.1	THOC2_HUMAN
OG0006432	NV2t016829001.1	ASPDH_HUMAN
OG0006450	NV2t013208001.1	SDHB_HUMAN
OG0005926	NV2t003668001.1	MA2C1_HUMAN
OG0005944	NV2t004224001.1	DNJA2_HUMAN
OG0005960	NV2t003049001.1	LRC51_HUMAN
OG0005977	NV2t013484001.1	PKHM3_HUMAN
OG0005995	NV2t006530001.1	ASPH_HUMAN
OG0006011	NV2t006134001.1	CRBL2_HUMAN
OG0006029	NV2t012700001.1	MASU1_HUMAN
OG0006077	NV2t002591001.1	INF2_HUMAN
OG0006094	NV2t023999001.1	AAGAB_HUMAN
OG0006111	NV2t023596001.1	RM24_HUMAN
OG0006128	NV2t004942001.1	DCA11_HUMAN
OG0006144	NV2t025137001.1	GRPE1_HUMAN
OG0006149	NV2t025335001.1	HS2ST_HUMAN
OG0006164	NV2t003929001.1	CC138_HUMAN
OG0006196	NV2t016150001.1	DNA2_HUMAN
OG0006213	NV2t020856001.1	EXOS5_HUMAN
OG0006230	NV2t001964001.1	FSIP1_HUMAN
OG0006247	NV2t012465001.1	TMX2_HUMAN
OG0006275	NV2t023119001.1	VMA22_HUMAN
OG0006292	NV2t001341001.1	PLRKT_HUMAN
OG0006310	NV2t005211001.1	SIR5_HUMAN
OG0006326	NV2t000055001.1	TOPRS_HUMAN
OG0006342	NV2t000048001.1	UBP24_HUMAN
OG0006388	NV2t024497001.1	CK5P2_HUMAN
OG0006405	NV2t021783001.1	DAW1_HUMAN
OG0006422	NV2t016182001.1	SELB_HUMAN
OG0006438	NV2t001739001.1	PEX26_HUMAN
OG0006454	NV2t015031001.1	RM09_HUMAN
OG0005959	NV2t002760001.1	EXD1_HUMAN
OG0005975	NV2t013481001.1	CSTF1_HUMAN
OG0006009	NV2t006165001.1	IAH1_HUMAN
OG0006042	NV2t013554001.1	ZSWM8_HUMAN
OG0006056	NV2t012592001.1	CSN8_HUMAN
OG0006080	NV2t003866001.1	DDIAS_HUMAN
OG0006095	NV2t005845001.1	NFU1_HUMAN
OG0006110	NV2t024125001.1	SUGP1_HUMAN
OG0006123	NV2t004866001.1	RPP40_HUMAN
OG0006139	NV2t006358001.1	F221B_HUMAN
OG0006157	NV2t003432001.1	CC146_HUMAN
OG0006189	NV2t016870001.1	PEX13_HUMAN
OG0006207	NV2t020408001.1	STX5_HUMAN
OG0006221	NV2t001626001.1	UBE2H_HUMAN
OG0006239	NV2t021044001.1	COA6_HUMAN
OG0006255	NV2t011001001.1	PSB3_HUMAN
OG0006271	NV2t024199001.1	YTDC2_HUMAN
OG0006287	NV2t001349001.1	FANCC_HUMAN
OG0006291	NV2t001676001.1	RIMC1_HUMAN
OG0006324	NV2t018108001.1	TCRG1_HUMAN
OG0006339	NV2t000657001.1	CTNS_HUMAN
OG0006354	NV2t001933001.1	TBC25_HUMAN
OG0006386	NV2t024504001.1	CMTR2_HUMAN
OG0006402	NV2t011465001.1	ORC2_HUMAN
OG0006418	NV2t003386001.1	GLOD5_HUMAN
OG0006449	NV2t013466001.1	PSB6_HUMAN
OG0006498	NV2t002152001.1	MPDZ_HUMAN
OG0006514	NV2t004126001.1	NEPR1_HUMAN
OG0006061	NV2t012214001.1	RNF41_HUMAN
OG0006074	NV2t011026001.1	PSME4_HUMAN
OG0006090	NV2t010461001.1	FBX42_HUMAN
OG0006106	NV2t023747001.1	KIF24_HUMAN
OG0006120	NV2t020334001.1	MEA1_HUMAN
OG0006136	NV2t025290002.1	GAPD1_HUMAN
OG0006153	NV2t022900001.1	PSA1_HUMAN
OG0006185	NV2t017030001.1	ECHB_HUMAN
OG0006203	NV2t019914001.1	CNOT9_HUMAN
OG0006218	NV2t020553001.1	TEX30_HUMAN
OG0006250	NV2t011413001.1	CMTR1_HUMAN
OG0006281	NV2t023925001.1	VPS45_HUMAN
OG0006298	NV2t002060001.1	SCP2_HUMAN
OG0006315	NV2t005251001.1	EMC8_HUMAN
OG0006332	NV2t000374001.1	ALG2_HUMAN
OG0006345	NV2t000249001.1	IFT74_HUMAN
OG0006359	NV2t001126001.1	PB1_HUMAN
OG0006374	NV2t024290001.1	HINT1_HUMAN
OG0006389	NV2t024730001.1	RT02_HUMAN
OG0006421	NV2t015972001.1	CCD25_HUMAN
OG0006452	NV2t013213001.1	PIGP_HUMAN
OG0006459	NV2t003683001.1	DNLI3_HUMAN
OG0006474	NV2t014025001.1	TTL10_HUMAN
OG0006490	NV2t001039001.1	CEP78_HUMAN
OG0006504	NV2t005339001.1	SNRK_HUMAN
OG0006521	NV2t006630001.1	KDM1B_HUMAN
OG0006525	NV2t007454001.1	ZN598_HUMAN
OG0006569	NV2t014986001.1	PPIH_HUMAN
OG0006584	NV2t022725001.1	UBXN7_HUMAN
OG0006602	NV2t013380001.1	WRP73_HUMAN
OG0006619	NV2t005886001.1	SPC24_HUMAN
OG0006143	NV2t025076002.1	KIF14_HUMAN
OG0006161	NV2t003398001.1	CD123_HUMAN
OG0006177	NV2t005715001.1	CEP44_HUMAN
OG0006181	NV2t000018001.1	RN170_HUMAN
OG0006198	NV2t016393001.1	TAF2_HUMAN
OG0006214	NV2t020858001.1	APMAP_HUMAN
OG0006231	NV2t022524001.1	SPF45_HUMAN
OG0006248	NV2t011432001.1	DNJC4_HUMAN
OG0006266	NV2t005389001.1	BROMI_HUMAN
OG0006283	NV2t001614001.1	PT100_HUMAN
OG0006300	NV2t005363001.1	CTF8_HUMAN
OG0006305	NV2t004903001.1	RNF31_HUMAN
OG0006321	NV2t017704001.1	RF1ML_HUMAN
OG0006338	NV2t000178001.1	TOPK_HUMAN
OG0006355	NV2t001928001.1	PIRC1_HUMAN
OG0006373	NV2t023557001.1	ETFA_HUMAN
OG0006391	NV2t025567001.1	KIFA3_HUMAN
OG0006409	NV2t021172001.1	NAA50_HUMAN
OG0006425	NV2t016828001.1	DRC2_HUMAN
OG0006442	NV2t006294001.1	CHID1_HUMAN
OG0006460	NV2t013283001.1	DISP3_HUMAN
OG0006477	NV2t013282001.1	DJC16_HUMAN
OG0006494	NV2t000886001.1	GP143_HUMAN
OG0006511	NV2t004589001.1, NV2t004589002.1	TPPC8_HUMAN
OG0006543	NV2t007845001.1	DCTN5_HUMAN
OG0006548	NV2t007201001.1	LENG9_HUMAN
OG0006564	NV2t006820001.1	VWA3A_HUMAN
OG0006581	NV2t014987001.1	SPEE_HUMAN
OG0006600	NV2t014670001.1	PLCH2_HUMAN
OG0006618	NV2t006175001.1	HCDH_HUMAN
OG0006636	NV2t008627001.1	TFB1M_HUMAN
OG0006652	NV2t017153001.1	ANFY1_HUMAN
OG0006668	NV2t016947001.1	TPR_HUMAN
OG0006075	NV2t010834001.1	NUSAP_HUMAN
OG0006125	NV2t004098001.1	CF418_HUMAN
OG0006140	NV2t024782001.1	NDOR1_HUMAN
OG0006158	NV2t008561001.1	PLPL9_HUMAN
OG0006174	NV2t018268001.1	IPMK_HUMAN
OG0006209	NV2t021131001.1	GNA1_HUMAN
OG0006225	NV2t001847001.1	RT12_HUMAN
OG0006243	NV2t019370001.1	T229B_HUMAN
OG0006260	NV2t004383001.1	TMM70_HUMAN
OG0006278	NV2t023098001.1	CF161_HUMAN
OG0006295	NV2t000460001.1	CCHL_HUMAN
OG0006312	NV2t004492001.1	EDC4_HUMAN
OG0006330	NV2t001424001.1	MTG1_HUMAN
OG0006347	NV2t000373001.1	DMAP1_HUMAN
OG0006362	NV2t024427001.1	RABL6_HUMAN
OG0006378	NV2t025751001.1	GOGA1_HUMAN
OG0006395	NV2t000150001.1	COG5_HUMAN
OG0006412	NV2t003758001.1	DAAF6_HUMAN
OG0006428	NV2t017243001.1	KMT5A_HUMAN
OG0006445	NV2t013475001.1	RT22_HUMAN
OG0006464	NV2t014740001.1	DCA10_HUMAN
OG0006480	NV2t001655001.1	MSH5_HUMAN
OG0006485	NV2t001210001.1	TTLL7_HUMAN
OG0006501	NV2t004280001.1	MAF1_HUMAN
OG0006518	NV2t004386001.1	EXOS7_HUMAN
OG0006537	NV2t006837001.1	SMYD3_HUMAN
OG0006588	NV2t014617001.1	CB5D1_HUMAN
OG0006605	NV2t014369001.1	WDR70_HUMAN
OG0006622	NV2t008384001.1	CE162_HUMAN
OG0006639	NV2t008846001.1	RNF17_HUMAN
OG0006657	NV2t016724001.1	RAB23_HUMAN
OG0006156	NV2t025210001.1	RL7A_HUMAN
OG0006173	NV2t006335001.1	FBX16_HUMAN
OG0006190	NV2t016431001.1	RAE1L_HUMAN
OG0006208	NV2t001590001.1	L2HDH_HUMAN
OG0006224	NV2t002201001.1	GEMI2_HUMAN
OG0006242	NV2t021043001.1	DRC7_HUMAN
OG0006259	NV2t011033001.1	WNT6_HUMAN
OG0006279	NV2t023547001.1	NUF2_HUMAN
OG0006297	NV2t001358001.1	DYHC1_HUMAN
OG0006314	NV2t005204001.1	6PGL_HUMAN
OG0006331	NV2t000375001.1	PIF1_HUMAN
OG0006348	NV2t000248001.1	S35A3_HUMAN
OG0006364	NV2t025407001.1	GSH0_HUMAN
OG0006380	NV2t025747001.1	YETS2_HUMAN
OG0006396	NV2t000152001.1	DHRS6_HUMAN
OG0006413	NV2t003086001.1	MCAT_HUMAN
OG0006429	NV2t017167001.1	IFT22_HUMAN
OG0006446	NV2t015175001.1	UBX10_HUMAN
OG0006465	NV2t013109001.1	TAF10_HUMAN
OG0006500	NV2t000118001.1	LMLN_HUMAN
OG0006517	NV2t004214001.1	SNAG_HUMAN
OG0006552	NV2t007875001.1	GID4_HUMAN
OG0006556	NV2t007712001.1	WDR90_HUMAN
OG0006573	NV2t013986001.1	SSRG_HUMAN
OG0006591	NV2t013409001.1	UB2J2_HUMAN
OG0006610	NV2t006651001.1	RL34_HUMAN
OG0006627	NV2t009137001.1	PIT1_HUMAN
OG0006643	NV2t008748002.1	EED_HUMAN
OG0006660	NV2t016725001.1	RS7_HUMAN
OG0006678	NV2t018853001.1	MUTYH_HUMAN
OG0006695	NV2t010780001.1	S2540_HUMAN
OG0006713	NV2t024703001.1	ATAT_HUMAN
OG0006096	NV2t023864001.1	GAS1_HUMAN
OG0006112	NV2t024010001.1	AMACR_HUMAN
OG0006130	NV2t004101001.1	IF6_HUMAN
OG0006146	NV2t025276001.1	NUBPL_HUMAN
OG0006163	NV2t003933001.1	PDIP3_HUMAN
OG0006179	NV2t000015001.1	S38A9_HUMAN
OG0006195	NV2t015684003.1	RS12_HUMAN
OG0006212	NV2t019913001.1	SCYL1_HUMAN
OG0006228	NV2t001660001.1	ALG12_HUMAN
OG0006263	NV2t004088001.1	T170B_HUMAN
OG0006299	NV2t005125001.1	MARH6_HUMAN
OG0006316	NV2t004287001.1	PDPR_HUMAN
OG0006333	NV2t001732001.1	MED26_HUMAN
OG0006349	NV2t001248001.1	S35B4_HUMAN
OG0006366	NV2t006254001.1	SGMR1_HUMAN
OG0006372	NV2t025094001.1	AXDN1_HUMAN
OG0006390	NV2t024426001.1	DPM2_HUMAN
OG0006424	NV2t015895001.1	NCPR_HUMAN
OG0006441	NV2t006579001.1	RFC1_HUMAN
OG0006458	NV2t014437001.1	RCC2_HUMAN
OG0006476	NV2t025054001.1	SAC31_HUMAN
OG0006493	NV2t001977001.1	EFC14_HUMAN
OG0006509	NV2t004591001.1	NDUS6_HUMAN
OG0006526	NV2t006920001.1	ECSIT_HUMAN
OG0006541	NV2t022298001.1	WHR1_HUMAN
OG0006577	NV2t014427001.1	GLCE_HUMAN
OG0006594	NV2t014840001.1	DFFB_HUMAN
OG0006629	NV2t009118001.1	CMS1_HUMAN
OG0006645	NV2t009312001.1	TAF12_HUMAN
OG0006661	NV2t016849001.1	GLTP_HUMAN
OG0006679	NV2t019082001.1	HEM4_HUMAN
OG0006696	NV2t011982001.1	GATD1_HUMAN
OG0006215	NV2t023609001.1	CSN2_HUMAN
OG0006229	NV2t001222001.1	SSDH_HUMAN
OG0006261	NV2t004384001.1	ZCH18_HUMAN
OG0006277	NV2t023117001.1	EFL1_HUMAN
OG0006309	NV2t005443001.1	NOP9_HUMAN
OG0006323	NV2t017805001.1	MAEA_HUMAN
OG0006327	NV2t008482001.1	ALG14_HUMAN
OG0006341	NV2t000705001.1	FGGY_HUMAN
OG0006356	NV2t000217002.1	SNIP1_HUMAN
OG0006371	NV2t025450001.1	SURF4_HUMAN
OG0006387	NV2t024503001.1	KDM8_HUMAN
OG0006404	NV2t022234001.1	MSPD1_HUMAN
OG0006420	NV2t003578001.1	ASAH1_HUMAN
OG0006435	NV2t016602001.1	RLA2_HUMAN
OG0006451	NV2t013212001.1	PP1R7_HUMAN
OG0006470	NV2t014030001.1	CLCN6_HUMAN
OG0006487	NV2t001321001.1	CPLN1_HUMAN
OG0006502	NV2t004639001.1	HAUS4_HUMAN
OG0006519	NV2t004013001.1	TONSL_HUMAN
OG0006536	NV2t007223003.1	RS15A_HUMAN
OG0006551	NV2t007517001.1	KCTD5_HUMAN
OG0006566	NV2t007645001.1	CP110_HUMAN
OG0006582	NV2t014798001.1	LRC23_HUMAN
OG0006599	NV2t014495001.1	TM222_HUMAN
OG0006615	NV2t005813001.1	LKAM1_HUMAN
OG0006631	NV2t009310001.1	TPPC3_HUMAN
OG0006646	NV2t016283002.1	CDC45_HUMAN
OG0006662	NV2t015936002.1	SART3_HUMAN
OG0006677	NV2t017920001.1	S75A1_HUMAN
OG0006693	NV2t019130001.1	FIGL1_HUMAN
OG0006709	NV2t024154001.1	INT14_HUMAN
OG0006712	NV2t025320001.1	RL28_HUMAN
OG0006727	NV2t018103001.1	ADPRS_HUMAN
OG0006154	NV2t022899001.1	CC112_HUMAN
OG0006170	NV2t006521001.1	UQCC2_HUMAN
OG0006187	NV2t016855001.1	UCKL1_HUMAN
OG0006204	NV2t019562001.1	NOP53_HUMAN
OG0006219	NV2t002092001.1	MTMRE_HUMAN
OG0006236	NV2t001021001.1	FXL13_HUMAN
OG0006253	NV2t012483001.1	DJC22_HUMAN
OG0006257	NV2t012844001.1	ZN330_HUMAN
OG0006274	NV2t023237001.1	TBCA_HUMAN
OG0006290	NV2t000465001.1	RBCC1_HUMAN
OG0006308	NV2t005325001.1	RTTN_HUMAN
OG0006325	NV2t000516001.1	XPF_HUMAN
OG0006340	NV2t001658001.1	ERMP1_HUMAN
OG0006375	NV2t025434001.1	ITPA_HUMAN
OG0006392	NV2t001779001.1	HBP1_HUMAN
OG0006410	NV2t021572001.1	SMC4_HUMAN
OG0006426	NV2t016604001.1	MMAB_HUMAN
OG0006443	NV2t015174002.1	NIP7_HUMAN
OG0006461	NV2t013505001.1	BBS1_HUMAN
OG0006478	NV2t000406001.1	MYSM1_HUMAN
OG0006495	NV2t001608001.1	ISCA1_HUMAN
OG0006530	NV2t007039001.1	GPAN1_HUMAN
OG0006546	NV2t010188001.1	RPC8_HUMAN
OG0006562	NV2t006939001.1	KATIP_HUMAN
OG0006580	NV2t014252001.1	CA050_HUMAN
OG0006614	NV2t005814001.1	DCA13_HUMAN
OG0006632	NV2t008274001.1	SYWM_HUMAN
OG0006648	NV2t016637001.1	HPPD_HUMAN
OG0006681	NV2t015827001.1	TGS1_HUMAN
OG0006724	NV2t014063001.1	VPS72_HUMAN
OG0006744	NV2t005215001.1	DGAT1_HUMAN
OG0006249	NV2t011175001.1	PDE12_HUMAN
OG0006267	NV2t004464001.1	K1143_HUMAN
OG0006284	NV2t001348001.1	TM2D1_HUMAN
OG0006301	NV2t021111001.1	WDR59_HUMAN
OG0006317	NV2t005379001.1	RECQ4_HUMAN
OG0006334	NV2t001293001.1	CDC16_HUMAN
OG0006350	NV2t000656001.1	ARL16_HUMAN
OG0006363	NV2t023489001.1	SPG21_HUMAN
OG0006379	NV2t025744001.1	COG7_HUMAN
OG0006394	NV2t000113001.1	TM209_HUMAN
OG0006398	NV2t001777001.1	XPC_HUMAN
OG0006415	NV2t003226001.1	FAT4_HUMAN
OG0006431	NV2t017076001.1	THOC1_HUMAN
OG0006447	NV2t013949001.1	NEUL4_HUMAN
OG0006466	NV2t015032001.1	CC150_HUMAN
OG0006483	NV2t001601001.1	CMAP2_HUMAN
OG0006499	NV2t000343001.1	EI2BB_HUMAN
OG0006516	NV2t004217001.1	CEP72_HUMAN
OG0006534	NV2t007668001.1	EIF3B_HUMAN
OG0006547	NV2t008020001.1	MXRA7_HUMAN
OG0006563	NV2t006938001.1	KLDC9_HUMAN
OG0006568	NV2t008512001.1	ZC4H2_HUMAN
OG0006586	NV2t021707001.1	RL8_HUMAN
OG0006603	NV2t013378001.1	SPCS1_HUMAN
OG0006620	NV2t006313004.1	TF2H5_HUMAN
OG0006653	NV2t017151001.1	PLBL2_HUMAN
OG0006669	NV2t018513001.1	NU107_HUMAN
OG0006686	NV2t018644001.1	ALLC_HUMAN
OG0006702	NV2t021542001.1	ZBBX_HUMAN
OG0006735	NV2t004226001.1	MVD1_HUMAN
OG0006752	NV2t004454001.1	AR2BP_HUMAN
OG0006770	NV2t006120001.1	MED30_HUMAN
OG0006786	NV2t006468001.1	LACB2_HUMAN
OG0006220	NV2t002094001.1	MEST_HUMAN
OG0006238	NV2t002269001.1	DNJC2_HUMAN
OG0006254	NV2t012482001.1	PEX12_HUMAN
OG0006272	NV2t024248001.1	LSM6_HUMAN
OG0006288	NV2t000464001.1	NALCN_HUMAN
OG0006304	NV2t004290001.1	PEDS1_HUMAN
OG0006320	NV2t017693001.1	NAAA_HUMAN
OG0006369	NV2t024799001.1	COP1_HUMAN
OG0006385	NV2t024380001.1	ZMAT2_HUMAN
OG0006439	NV2t014233001.1	LZIC_HUMAN
OG0006455	NV2t014299001.1	GUAA_HUMAN
OG0006473	NV2t013207001.1	TADBP_HUMAN
OG0006491	NV2t001037001.1	SPICE_HUMAN
OG0006507	NV2t004738001.1	RL14_HUMAN
OG0006539	NV2t007660001.1	PSD12_HUMAN
OG0006557	NV2t007711001.1	EVG1_HUMAN
OG0006574	NV2t013990001.1	NAA38_HUMAN
OG0006579	NV2t014901001.1	6PGD_HUMAN
OG0006596	NV2t013254001.1	NOC2L_HUMAN
OG0006613	NV2t005803001.1	SKP1_HUMAN
OG0006630	NV2t019126001.1	CMTD1_HUMAN
OG0006680	NV2t018270001.1	DBNL_HUMAN
OG0006697	NV2t011849001.1	SEM1_HUMAN
OG0006716	NV2t010277001.1	TM258_HUMAN
