Orthogroup	Nvec	Pdam
OG0007734	NV2t022130001.1	pdam_00014917-RA
OG0007735	NV2t005263001.1	pdam_00016713-RA
OG0007736	NV2t016481001.1	pdam_00003704-RA
OG0007737	NV2t003912001.1	pdam_00024080-RA
OG0007738	NV2t001469001.1	pdam_00009493-RA
OG0007739	NV2t016501001.1	pdam_00014927-RA
OG0007740	NV2t000007001.1	pdam_00006136-RA
OG0007741	NV2t005867001.1	pdam_00006830-RA
OG0007743	NV2t020696001.1	pdam_00015449-RA
OG0007744	NV2t002579001.1	pdam_00021583-RA
OG0007745	NV2t023807001.1	pdam_00021404-RA
OG0007746	NV2t019526001.1	pdam_00006536-RA
OG0007747	NV2t001758001.1	pdam_00018154-RA
OG0007748	NV2t001279001.1	pdam_00004965-RA
OG0007749	NV2t000248001.1	pdam_00022793-RA
OG0007750	NV2t011619001.1	pdam_00005749-RA
OG0007751	NV2t020006001.1	pdam_00023093-RA
OG0007752	NV2t015385001.1	pdam_00010473-RA
OG0007753	NV2t001248001.1	pdam_00017416-RA
OG0007754	NV2t000337001.1	pdam_00015077-RA
OG0007755	NV2t006084001.1	pdam_00023665-RA
OG0007756	NV2t001389001.1	pdam_00022508-RA
OG0007757	NV2t012292001.1	pdam_00010203-RA
OG0007759	NV2t012342001.1	pdam_00020358-RA
OG0007760	NV2t004458001.1	pdam_00004784-RA
OG0007761	NV2t005356001.1	pdam_00009107-RA
OG0007762	NV2t000015001.1	pdam_00015861-RA
OG0007763	NV2t006848002.1	pdam_00018254-RA
OG0007764	NV2t025472001.1	pdam_00010099-RA
OG0007765	NV2t007499001.1	pdam_00009308-RA
OG0007766	NV2t010840001.1	pdam_00004479-RA
OG0007767	NV2t018603001.1	pdam_00003517-RA
OG0007768	NV2t003968001.1	pdam_00017494-RA
OG0007769	NV2t008431001.1	pdam_00002030-RA
OG0007770	NV2t019265001.1	pdam_00015027-RA
OG0007771	NV2t017920001.1	pdam_00004972-RA
OG0007772	NV2t011005001.1	pdam_00011611-RA
OG0007773	NV2t017581001.1	pdam_00005134-RA
OG0007774	NV2t004255001.1	pdam_00011856-RA
OG0007775	NV2t025054001.1	pdam_00003406-RA
OG0007776	NV2t012128001.1	pdam_00023085-RA
OG0007777	NV2t005129001.1	pdam_00017020-RA
OG0007778	NV2t000163001.1	pdam_00024618-RA
OG0007779	NV2t009152001.1	pdam_00021176-RA
OG0007780	NV2t010457001.1	pdam_00019594-RA
OG0007781	NV2t000064001.1	pdam_00016841-RA
OG0007782	NV2t010810001.1	pdam_00013330-RA
OG0007783	NV2t025613001.1	pdam_00000135-RA
OG0007784	NV2t011782001.1	pdam_00004863-RA
OG0007785	NV2t015936002.1	pdam_00025235-RA
OG0007786	NV2t005018001.1	pdam_00010312-RA
OG0007787	NV2t016262001.1	pdam_00021697-RA
OG0007788	NV2t009875001.1	pdam_00009925-RA
OG0007789	NV2t019972001.1	pdam_00016243-RA
OG0007790	NV2t015600001.1	pdam_00012922-RA
OG0007791	NV2t012028002.1	pdam_00004903-RA
OG0007793	NV2t025056001.1	pdam_00013750-RA
OG0007794	NV2t011664001.1	pdam_00009670-RA
OG0007795	NV2t010190001.1	pdam_00011509-RA
OG0007796	NV2t002407001.1	pdam_00009542-RA
OG0007797	NV2t004508001.1	pdam_00004675-RA
OG0007798	NV2t003263001.1	pdam_00014427-RA
OG0007799	NV2t005101001.1	pdam_00021490-RA
OG0007800	NV2t017229001.1	pdam_00023402-RA
OG0007801	NV2t019913001.1	pdam_00015196-RA
OG0007802	NV2t017616001.1	pdam_00005460-RA
OG0007803	NV2t020219001.1	pdam_00002339-RA
OG0007804	NV2t006001001.1	pdam_00018349-RA
OG0007805	NV2t013208001.1	pdam_00005222-RA
OG0007806	NV2t020421001.1	pdam_00020207-RA
OG0007807	NV2t011397001.1	pdam_00021612-RA
OG0007808	NV2t024258001.1	pdam_00010407-RA
OG0007809	NV2t022641001.1	pdam_00001868-RA
OG0007810	NV2t016300001.1	pdam_00010463-RA
OG0007811	NV2t001729001.1	pdam_00016833-RA
OG0007812	NV2t018157001.1	pdam_00002117-RA
OG0007813	NV2t014443001.1	pdam_00004155-RA
OG0007814	NV2t008351001.1	pdam_00023992-RA
OG0007815	NV2t004761001.1	pdam_00011376-RA
OG0007816	NV2t016182001.1	pdam_00018566-RA
OG0007817	NV2t015491002.1	pdam_00018863-RA
OG0007819	NV2t011849001.1	pdam_00014656-RA
OG0007820	NV2t019567001.1	pdam_00014233-RA
OG0007821	NV2t009066001.1	pdam_00010149-RA
OG0007822	NV2t001020001.1	pdam_00023828-RA
OG0007823	NV2t024980001.1	pdam_00017458-RA
OG0007824	NV2t000426001.1	pdam_00012247-RA
OG0007826	NV2t012271001.1	pdam_00005990-RA
OG0007827	NV2t017823001.1	pdam_00017556-RA
OG0007828	NV2t005895001.1	pdam_00018309-RA
OG0007829	NV2t016705001.1	pdam_00006606-RA
OG0007830	NV2t010376001.1	pdam_00006626-RA
OG0007831	NV2t014837001.1	pdam_00006936-RA
OG0007832	NV2t009083001.1	pdam_00002086-RA
OG0007833	NV2t010951001.1	pdam_00011648-RA
OG0007834	NV2t019505001.1	pdam_00019721-RA
OG0007835	NV2t015004001.1	pdam_00014361-RA
OG0007837	NV2t006381001.1	pdam_00002688-RA
OG0007838	NV2t001214001.1	pdam_00009045-RA
OG0007839	NV2t016178001.1	pdam_00010224-RA
OG0007840	NV2t018160001.1	pdam_00002114-RA
OG0007842	NV2t018755001.1	pdam_00019038-RA
OG0007843	NV2t016596001.1	pdam_00013911-RA
OG0007844	NV2t006254001.1	pdam_00016185-RA
OG0007845	NV2t012522001.1	pdam_00022127-RA
OG0007846	NV2t014341001.1	pdam_00007360-RA
OG0007847	NV2t017117001.1	pdam_00021834-RA
OG0007848	NV2t003333001.1	pdam_00004295-RA
OG0007849	NV2t008515001.1	pdam_00007349-RA
OG0007850	NV2t009484001.1	pdam_00006646-RA
OG0007851	NV2t003989001.1	pdam_00017240-RA
OG0007852	NV2t022941001.1	pdam_00004388-RA
OG0007853	NV2t015243001.1	pdam_00003174-RA
OG0007854	NV2t017989001.1	pdam_00003526-RA
OG0007855	NV2t015384001.1	pdam_00006960-RA
OG0007856	NV2t001173001.1	pdam_00001436-RA
OG0007857	NV2t004313001.1	pdam_00002513-RA
OG0007858	NV2t018118001.1	pdam_00006774-RA
OG0007860	NV2t011182001.1	pdam_00010198-RA
OG0007861	NV2t003193001.1	pdam_00009555-RA
OG0007862	NV2t001653001.1	pdam_00019845-RA
OG0007863	NV2t015685001.1	pdam_00006965-RA
OG0007864	NV2t005211001.1	pdam_00017871-RA
OG0007865	NV2t024252001.1	pdam_00021852-RA
OG0007866	NV2t007770001.1	pdam_00014925-RA
OG0007867	NV2t015528001.1	pdam_00014184-RA
OG0007868	NV2t014662001.1	pdam_00003947-RA
OG0007869	NV2t005803001.1	pdam_00009444-RA
OG0007871	NV2t004103001.1	pdam_00002566-RA
OG0007872	NV2t018023001.1	pdam_00004491-RA
OG0007873	NV2t017983001.1	pdam_00019133-RA
OG0007874	NV2t019746001.1	pdam_00003775-RA
OG0007875	NV2t018875001.1	pdam_00008830-RA
OG0007876	NV2t016391001.1	pdam_00000289-RA
OG0007877	NV2t015308001.1	pdam_00001142-RA
OG0007878	NV2t015079001.1	pdam_00003184-RA
OG0007879	NV2t001592001.1	pdam_00006145-RA
OG0007880	NV2t021572001.1	pdam_00012938-RA
OG0007881	NV2t024212001.1	pdam_00014991-RA
OG0007882	NV2t012102001.1	pdam_00015311-RA
OG0007883	NV2t009213001.1	pdam_00011459-RA
OG0007884	NV2t005043002.1	pdam_00014056-RA
OG0007885	NV2t020304001.1	pdam_00015442-RA
OG0007886	NV2t023262001.1	pdam_00000834-RA
OG0007887	NV2t025058001.1	pdam_00018610-RA
OG0007888	NV2t014002001.1	pdam_00010988-RA
OG0007889	NV2t010894001.1	pdam_00013012-RA
OG0007891	NV2t018322001.1	pdam_00004996-RA
OG0007892	NV2t002218001.1	pdam_00022971-RA
OG0007894	NV2t024081001.1	pdam_00015016-RA
OG0007895	NV2t014216001.1	pdam_00001091-RA
OG0007897	NV2t012062001.1	pdam_00004881-RA
OG0007898	NV2t006837001.1	pdam_00009311-RA
OG0007899	NV2t016352001.1	pdam_00006600-RA
OG0007900	NV2t004214001.1	pdam_00015419-RA
OG0007901	NV2t013388001.1	pdam_00014508-RA
OG0007902	NV2t009828001.1	pdam_00009938-RA
OG0007903	NV2t016938003.1	pdam_00000306-RA
OG0007904	NV2t011783001.1	pdam_00004862-RA
OG0007905	NV2t000217002.1	pdam_00022963-RA
OG0007906	NV2t017116001.1	pdam_00021833-RA
OG0007907	NV2t012185001.1	pdam_00014479-RA
OG0007908	NV2t011497001.1	pdam_00021500-RA
OG0007909	NV2t023383001.1	pdam_00000234-RA
OG0007910	NV2t018028001.1	pdam_00012490-RA
OG0007911	NV2t006168001.1	pdam_00017148-RA
OG0007912	NV2t005522001.1	pdam_00011287-RA
OG0007913	NV2t005339001.1	pdam_00021756-RA
OG0007914	NV2t011045001.1	pdam_00012621-RA
OG0007915	NV2t002374001.1	pdam_00015813-RA
OG0007916	NV2t010656001.1	pdam_00001490-RA
OG0007917	NV2t006101001.1	pdam_00002587-RA
OG0007918	NV2t006006001.1	pdam_00018357-RA
OG0007919	NV2t023606001.1	pdam_00014060-RA
OG0007920	NV2t011120001.1	pdam_00004897-RA
OG0007921	NV2t012080001.1	pdam_00015522-RA
OG0007922	NV2t004009001.1	pdam_00002574-RA
OG0007923	NV2t011810001.1	pdam_00015713-RA
OG0007924	NV2t009174001.1	pdam_00011165-RA
OG0007925	NV2t001145001.1	pdam_00020635-RA
OG0007926	NV2t015565001.1	pdam_00018570-RA
OG0007927	NV2t004849001.1	pdam_00014560-RA
OG0007928	NV2t002752001.1	pdam_00009550-RA
OG0007929	NV2t006627001.1	pdam_00017796-RA
OG0007930	NV2t011988001.1	pdam_00015303-RA
OG0007931	NV2t013433001.1	pdam_00005206-RA
OG0007932	NV2t024019001.1	pdam_00000170-RA
OG0007933	NV2t010695001.1	pdam_00005558-RA
OG0007934	NV2t020799001.1	pdam_00016477-RA
OG0007935	NV2t002653001.1	pdam_00011949-RA
OG0007936	NV2t016543001.1	pdam_00010229-RA
OG0007937	NV2t005886001.1	pdam_00009460-RA
OG0007938	NV2t012545001.1	pdam_00011660-RA
OG0007939	NV2t013378001.1	pdam_00003064-RA
OG0007940	NV2t017485001.1	pdam_00016046-RA
OG0007941	NV2t003151001.1	pdam_00013083-RA
OG0007942	NV2t020897001.1	pdam_00012008-RA
OG0007943	NV2t014987001.1	pdam_00014337-RA
OG0007944	NV2t001838001.1	pdam_00013258-RA
OG0007945	NV2t022524001.1	pdam_00024616-RA
OG0007946	NV2t023489001.1	pdam_00000029-RA
OG0007947	NV2t001037001.1	pdam_00012534-RA
OG0007948	NV2t005248001.1	pdam_00015400-RA
OG0007949	NV2t012687001.1	pdam_00021196-RA
OG0007950	NV2t013055002.1	pdam_00003179-RA
OG0007951	NV2t023646001.1	pdam_00000014-RA
OG0007952	NV2t002128001.1	pdam_00012237-RA
OG0007953	NV2t015637001.1	pdam_00014730-RA
OG0007954	NV2t013627001.1	pdam_00010526-RA
OG0007955	NV2t017295001.1	pdam_00010508-RA
OG0007956	NV2t016490001.1	pdam_00013289-RA
OG0007957	NV2t020827001.1	pdam_00017845-RA
OG0007958	NV2t022515001.1	pdam_00000966-RA
OG0007959	NV2t007256001.1	pdam_00019360-RA
OG0007960	NV2t012872001.1	pdam_00005290-RA
OG0007961	NV2t006857001.1	pdam_00013844-RA
OG0007962	NV2t018510001.1	pdam_00012053-RA
OG0007963	NV2t014942002.1	pdam_00004073-RA
OG0007964	NV2t015741001.1	pdam_00024478-RA
OG0007965	NV2t001099001.1	pdam_00010797-RA
OG0007966	NV2t023403001.1	pdam_00008327-RA
OG0007967	NV2t014777001.1	pdam_00001077-RA
OG0007968	NV2t021771001.1	pdam_00000962-RA
OG0007969	NV2t002262001.1	pdam_00005350-RA
OG0007970	NV2t020927001.1	pdam_00012010-RA
OG0007971	NV2t005504001.1	pdam_00021862-RA
OG0007972	NV2t011072001.1	pdam_00019114-RA
OG0007973	NV2t012300001.1	pdam_00023040-RA
OG0007974	NV2t007605001.1	pdam_00022032-RA
OG0007975	NV2t018446001.1, NV2t018446002.1	pdam_00012882-RA
OG0007976	NV2t014739001.1	pdam_00005195-RA
OG0007978	NV2t016137001.1	pdam_00000291-RA
OG0007979	NV2t025115001.1	pdam_00019467-RA
OG0007980	NV2t009912001.1	pdam_00006440-RA
OG0007981	NV2t001222001.1	pdam_00023148-RA
OG0007982	NV2t024632001.1	pdam_00010669-RA
OG0007983	NV2t004561001.1	pdam_00018901-RA
OG0007984	NV2t023809001.1	pdam_00000167-RA
OG0007985	NV2t000010001.1	pdam_00010945-RA
OG0007986	NV2t013986001.1	pdam_00004177-RA
OG0007987	NV2t015820001.1	pdam_00010506-RA
OG0007988	NV2t013988001.1	pdam_00004179-RA
OG0007989	NV2t018170001.1	pdam_00003518-RA
OG0007990	NV2t002838001.1	pdam_00025109-RA
OG0007991	NV2t018253001.1	pdam_00019488-RA
OG0007992	NV2t025588001.1	pdam_00004719-RA
OG0007993	NV2t000326001.1	pdam_00022250-RA
OG0007994	NV2t003857001.1	pdam_00016363-RA
OG0007995	NV2t024596001.1	pdam_00011674-RA
OG0007996	NV2t016776001.1	pdam_00020807-RA
OG0007997	NV2t006057001.1	pdam_00013610-RA
OG0007998	NV2t023317001.1	pdam_00017303-RA
OG0007999	NV2t020020001.1	pdam_00012022-RA
OG0008000	NV2t016380001.1	pdam_00012749-RA
OG0008001	NV2t010213001.1	pdam_00006439-RA
OG0008002	NV2t025036001.1	pdam_00018721-RA
OG0008003	NV2t012577001.1	pdam_00021474-RA
OG0008004	NV2t010142001.1	pdam_00006432-RA
OG0008005	NV2t010667001.1	pdam_00009222-RA
OG0008006	NV2t020408001.1	pdam_00003809-RA
OG0008007	NV2t007737001.1	pdam_00005728-RA
OG0008008	NV2t019916001.1	pdam_00016247-RA
OG0008009	NV2t017837001.1	pdam_00015226-RA
OG0008010	NV2t022502001.1	pdam_00015654-RA
OG0008011	NV2t001453001.1	pdam_00001415-RA
OG0008012	NV2t017824001.1	pdam_00005000-RA
OG0008013	NV2t024125001.1	pdam_00013367-RA
OG0008014	NV2t003232001.1	pdam_00023702-RA
OG0008015	NV2t009884001.1	pdam_00013505-RA
OG0008016	NV2t024486001.1	pdam_00010096-RA
OG0008017	NV2t025354001.1	pdam_00007830-RA
OG0008018	NV2t025450001.1	pdam_00016196-RA
OG0008019	NV2t018623001.1	pdam_00008825-RA
OG0008021	NV2t024885001.1	pdam_00010722-RA
OG0008022	NV2t018807001.1	pdam_00011761-RA
OG0008023	NV2t024538001.1	pdam_00005885-RA
OG0008024	NV2t010364001.1	pdam_00006430-RA
OG0008025	NV2t011993001.1	pdam_00004900-RA
OG0008026	NV2t024751001.1	pdam_00012769-RA
OG0008027	NV2t009074001.1	pdam_00008064-RA
OG0008028	NV2t015107001.1	pdam_00013510-RA
OG0008029	NV2t024143001.1	pdam_00004773-RA
OG0008030	NV2t003622001.1	pdam_00006044-RA
OG0008031	NV2t004685001.1	pdam_00017493-RA
OG0008032	NV2t020134001.1	pdam_00011964-RA
OG0008033	NV2t025505001.1	pdam_00021291-RA
OG0008034	NV2t002217001.1	pdam_00022970-RA
OG0008035	NV2t002643001.1	pdam_00012573-RA
OG0008036	NV2t002865001.1	pdam_00001634-RA
OG0008037	NV2t009892001.1	pdam_00006460-RA
OG0008038	NV2t020484001.1	pdam_00012011-RA
OG0008039	NV2t008274001.1	pdam_00013326-RA
OG0008040	NV2t003244001.1	pdam_00005514-RA
OG0008041	NV2t004088001.1	pdam_00013202-RA
OG0008042	NV2t002953001.1	pdam_00009536-RA
OG0008044	NV2t003240001.1	pdam_00024440-RA
OG0008046	NV2t014395001.1	pdam_00003899-RA
OG0008047	NV2t019603001.1	pdam_00017577-RA
OG0008048	NV2t021601001.1	pdam_00007993-RA
OG0008050	NV2t024907001.1	pdam_00021555-RA
OG0008052	NV2t007143001.1	pdam_00005732-RA
OG0008053	NV2t011410001.1	pdam_00015318-RA
OG0008054	NV2t017282001.1	pdam_00006554-RA
OG0008055	NV2t014201001.1	pdam_00007991-RA
OG0008056	NV2t013109001.1	pdam_00003353-RA
OG0008057	NV2t009312001.1	pdam_00004577-RA
OG0008058	NV2t001468001.1	pdam_00017729-RA
OG0008059	NV2t018154001.1	pdam_00002119-RA
OG0008060	NV2t020513001.1	pdam_00006526-RA
OG0008061	NV2t013139001.1	pdam_00008306-RA
OG0008062	NV2t009972001.1	pdam_00006654-RA
OG0008063	NV2t010893001.1	pdam_00013013-RA
OG0008064	NV2t001191001.1	pdam_00001143-RA
OG0008065	NV2t019962001.1	pdam_00011059-RA
OG0008066	NV2t011614001.1	pdam_00005785-RA
OG0008067	NV2t020683001.1	pdam_00015451-RA
OG0008068	NV2t014618001.1	pdam_00012189-RA
OG0008069	NV2t025739001.1	pdam_00021296-RA
OG0008070	NV2t021171001.1	pdam_00014843-RA
OG0008071	NV2t001933001.1	pdam_00021035-RA
OG0008072	NV2t005423001.1	pdam_00015803-RA
OG0008073	NV2t023237001.1	pdam_00004743-RA
OG0008074	NV2t021108001.1	pdam_00015828-RA
OG0008075	NV2t021736001.1	pdam_00024864-RA
OG0008076	NV2t002642001.1	pdam_00019756-RA
OG0008077	NV2t015908001.1	pdam_00016048-RA
OG0008078	NV2t005501001.1	pdam_00011275-RA
OG0008079	NV2t010624001.1	pdam_00014473-RA
OG0008080	NV2t022532001.1	pdam_00000964-RA
OG0008081	NV2t004584001.1	pdam_00003676-RA
OG0008082	NV2t015666001.1	pdam_00008898-RA
OG0008083	NV2t024082001.1	pdam_00015018-RA
OG0008084	NV2t006777001.1	pdam_00013600-RA
OG0008085	NV2t019315001.1	pdam_00013440-RA
OG0008086	NV2t012295001.1	pdam_00005559-RA
OG0008087	NV2t018836001.1	pdam_00014455-RA
OG0008088	NV2t008966001.1	pdam_00003977-RA
OG0008089	NV2t007277001.1	pdam_00008993-RA
OG0008090	NV2t019774001.1, NV2t019774002.1	pdam_00017689-RA
OG0008091	NV2t018108001.1	pdam_00002162-RA
OG0008092	NV2t001948001.1	pdam_00015787-RA
OG0008093	NV2t016974001.1	pdam_00012903-RA
OG0008094	NV2t015427001.1	pdam_00018579-RA
OG0008095	NV2t019425001.1	pdam_00003760-RA
OG0008096	NV2t002210001.1	pdam_00008468-RA
OG0008097	NV2t002011001.1	pdam_00020525-RA
OG0008098	NV2t015736001.1	pdam_00006889-RA
OG0008099	NV2t012413001.1	pdam_00016313-RA
OG0008100	NV2t007376001.1	pdam_00023716-RA
OG0008101	NV2t024637001.1	pdam_00007592-RA
OG0008102	NV2t015973001.1	pdam_00010219-RA
OG0008103	NV2t022305001.1	pdam_00003449-RA
OG0008105	NV2t023673001.1	pdam_00003248-RA
OG0008106	NV2t012821001.1	pdam_00004480-RA
OG0008107	NV2t007936001.1	pdam_00000537-RA
OG0008108	NV2t020553001.1	pdam_00007785-RA
OG0008109	NV2t018009001.1	pdam_00012067-RA
OG0008110	NV2t023590001.1	pdam_00000056-RA
OG0008111	NV2t018012001.1	pdam_00020386-RA
OG0008112	NV2t006313004.1	pdam_00009459-RA
OG0008113	NV2t001737001.1	pdam_00021958-RA
OG0008114	NV2t001829001.1, NV2t001829002.1	pdam_00002256-RA
OG0008115	NV2t007693001.1	pdam_00018339-RA
OG0008116	NV2t000272001.1	pdam_00016772-RA
OG0008117	NV2t003873001.1	pdam_00013071-RA
OG0008118	NV2t015006001.1	pdam_00017970-RA
OG0008119	NV2t020595001.1	pdam_00002933-RA
OG0008120	NV2t015827001.1	pdam_00018572-RA
OG0008121	NV2t025260001.1	pdam_00010656-RA
OG0008122	NV2t019369001.1	pdam_00002886-RA
OG0008124	NV2t006928001.1	pdam_00010053-RA
OG0008125	NV2t009076001.1	pdam_00008065-RA
OG0008126	NV2t008356001.1	pdam_00007310-RA
OG0008127	NV2t015113001.1	pdam_00017978-RA
OG0008128	NV2t014783001.1	pdam_00010515-RA
OG0008129	NV2t012648001.1	pdam_00009172-RA
OG0008130	NV2t017076001.1	pdam_00023130-RA
OG0008131	NV2t003229001.1	pdam_00001751-RA
OG0008132	NV2t024813001.1	pdam_00024289-RA
OG0008133	NV2t001450001.1	pdam_00017981-RA
OG0008135	NV2t005398001.1	pdam_00010308-RA
OG0008136	NV2t012662001.1	pdam_00019003-RA
OG0008137	NV2t012478001.1	pdam_00006406-RA
OG0008138	NV2t023155001.1	pdam_00013956-RA
OG0008139	NV2t000279001.1	pdam_00001373-RA
OG0008140	NV2t010445001.1	pdam_00002783-RA
OG0008141	NV2t016503001.1	pdam_00006882-RA
OG0008142	NV2t008673001.1	pdam_00011467-RA
OG0008143	NV2t024725001.1	pdam_00013738-RA
OG0008144	NV2t003748001.1	pdam_00024592-RA
OG0008145	NV2t004174001.1	pdam_00025540-RA
OG0008146	NV2t016516001.1	pdam_00000294-RA
OG0008147	NV2t006714001.1	pdam_00002583-RA
OG0008148	NV2t024232001.1	pdam_00015011-RA
OG0008149	NV2t019732001.1	pdam_00002829-RA
OG0008150	NV2t011696001.1	pdam_00012996-RA
OG0008151	NV2t008407001.1	pdam_00002007-RA
OG0008152	NV2t004852001.1	pdam_00002573-RA
OG0008153	NV2t020360001.1	pdam_00006505-RA
OG0008154	NV2t000131001.1	pdam_00019205-RA
OG0008155	NV2t022299001.1	pdam_00003423-RA
OG0008156	NV2t025144001.1	pdam_00010655-RA
OG0008157	NV2t014679001.1	pdam_00000749-RA
OG0008158	NV2t002513001.1	pdam_00007500-RA
OG0008160	NV2t024721001.1	pdam_00022111-RA
OG0008161	NV2t017586001.1	pdam_00003563-RA
OG0008162	NV2t018387001.1	pdam_00019032-RA
OG0008163	NV2t017896001.1	pdam_00019518-RA
OG0008164	NV2t021481001.1	pdam_00014526-RA
OG0008165	NV2t021681001.1	pdam_00001027-RA
OG0008166	NV2t000065001.1	pdam_00016842-RA
OG0008167	NV2t007771001.1	pdam_00014924-RA
OG0008168	NV2t021670001.1	pdam_00006302-RA
OG0008169	NV2t004301001.1	pdam_00002411-RA
OG0008170	NV2t000113001.1	pdam_00022341-RA
OG0008171	NV2t021458001.1	pdam_00003428-RA
OG0008172	NV2t014495001.1	pdam_00010974-RA
OG0008173	NV2t018341001.1	pdam_00007426-RA
OG0008174	NV2t004678001.1	pdam_00017489-RA
OG0008175	NV2t017249001.1	pdam_00010243-RA
OG0008176	NV2t025489001.1	pdam_00010103-RA
OG0008177	NV2t008385001.1	pdam_00018731-RA
OG0008178	NV2t015974001.1, NV2t015974002.1	pdam_00010218-RA
OG0008179	NV2t011231001.1	pdam_00013011-RA
OG0008180	NV2t016991001.1	pdam_00008104-RA
OG0008181	NV2t010277001.1	pdam_00019601-RA
OG0008182	NV2t018211001.1	pdam_00004546-RA
OG0008183	NV2t001348001.1	pdam_00013150-RA
OG0008184	NV2t017440001.1	pdam_00018305-RA
OG0008185	NV2t022996001.1	pdam_00015012-RA
OG0008186	NV2t018286001.1	pdam_00011759-RA
OG0008187	NV2t006159001.1	pdam_00011768-RA
OG0008188	NV2t003590006.1	pdam_00001694-RA
OG0008189	NV2t016145001.1	pdam_00010475-RA
OG0008190	NV2t025191001.1	pdam_00005829-RA
OG0008191	NV2t001157001.1	pdam_00007238-RA
OG0008192	NV2t016784001.1	pdam_00020810-RA
OG0008193	NV2t020273001.1	pdam_00003783-RA
OG0008194	NV2t007398001.1	pdam_00011820-RA
OG0008195	NV2t006855001.1	pdam_00004238-RA
OG0008196	NV2t007348001.1	pdam_00003012-RA
OG0008197	NV2t006048001.1	pdam_00006844-RA
OG0008198	NV2t020412001.1	pdam_00016016-RA
OG0008199	NV2t003973001.1	pdam_00002546-RA
OG0008200	NV2t002022001.1	pdam_00012503-RA
OG0008201	NV2t004383001.1	pdam_00015404-RA
OG0008203	NV2t010898001.1	pdam_00005782-RA
OG0008204	NV2t010083001.1	pdam_00001901-RA
OG0008205	NV2t011386001.1	pdam_00011589-RA
OG0008206	NV2t012465001.1	pdam_00000616-RA
OG0008207	NV2t004361001.1	pdam_00015794-RA
OG0008208	NV2t008988001.1	pdam_00021364-RA
OG0008210	NV2t005783001.1	pdam_00015694-RA
OG0008211	NV2t010117001.1	pdam_00018645-RA
OG0008212	NV2t020337001.1	pdam_00015455-RA
OG0008213	NV2t007796001.1	pdam_00010088-RA
OG0008214	NV2t022365001.1	pdam_00006819-RA
OG0008215	NV2t004013001.1	pdam_00017658-RA
OG0008216	NV2t025490001.1	pdam_00010102-RA
OG0008217	NV2t017436001.1	pdam_00018302-RA
OG0008218	NV2t000178001.1	pdam_00022060-RA
OG0008219	NV2t000055001.1	pdam_00024408-RA
OG0008220	NV2t017836001.1	pdam_00015225-RA
OG0008221	NV2t008305001.1	pdam_00007339-RA
OG0008222	NV2t001403001.1	pdam_00012974-RA
OG0008223	NV2t005399001.1	pdam_00011379-RA
OG0008224	NV2t010241001.1	pdam_00003252-RA
OG0008225	NV2t019515001.1	pdam_00017004-RA
OG0008226	NV2t012759001.1	pdam_00018617-RA
OG0008227	NV2t014218001.1	pdam_00011133-RA
OG0008228	NV2t025052001.1	pdam_00004894-RA
OG0008229	NV2t021616001.1	pdam_00022149-RA
OG0008230	NV2t009310001.1	pdam_00004578-RA
OG0008231	NV2t004589001.1, NV2t004589002.1	pdam_00014568-RA
OG0008232	NV2t001721002.1	pdam_00006166-RA
OG0008233	NV2t016947001.1	pdam_00018239-RA
OG0008234	NV2t004228001.1	pdam_00003631-RA
OG0008235	NV2t011517001.1	pdam_00004457-RA
OG0008236	NV2t003164001.1	pdam_00020346-RA
OG0008237	NV2t013547001.1	pdam_00000459-RA
OG0008238	NV2t002540001.1	pdam_00005475-RA
OG0008239	NV2t008945001.1	pdam_00015911-RA
OG0008240	NV2t019943001.1	pdam_00015384-RA
OG0008243	NV2t001404001.1	pdam_00012973-RA
OG0008244	NV2t009187001.1	pdam_00007293-RA
OG0008245	NV2t021417001.1	pdam_00012958-RA
OG0008246	NV2t006187001.1	pdam_00017097-RA
OG0008247	NV2t023574001.1	pdam_00009877-RA
OG0008248	NV2t018857001.1	pdam_00008536-RA
OG0008249	NV2t016013001.1	pdam_00024849-RA
OG0008250	NV2t019769001.1	pdam_00003770-RA
OG0008251	NV2t011920001.1	pdam_00005563-RA
OG0008252	NV2t003208001.1	pdam_00006082-RA
OG0008253	NV2t015160001.1	pdam_00023563-RA
OG0008254	NV2t011308001.1	pdam_00004929-RA
OG0008255	NV2t025209001.1	pdam_00004350-RA
OG0008256	NV2t007230001.1	pdam_00021002-RA
OG0008259	NV2t002367001.1	pdam_00006686-RA
OG0008260	NV2t002477001.1	pdam_00024685-RA
OG0008261	NV2t007353001.1	pdam_00019821-RA
OG0008262	NV2t016001001.1	pdam_00003696-RA
OG0008263	NV2t011144001.1, NV2t011144002.1	pdam_00009225-RA
OG0008264	NV2t024628001.1	pdam_00010659-RA
OG0008265	NV2t019061001.1	pdam_00004542-RA
