Orthogroup	Nvec	Mmus
OG0006495	NV2t022294001.1	LRC63_MOUSE
OG0006496	NV2t003370001.1	OFUT3_MOUSE
OG0006497	NV2t021236001.1	HDHD1_MOUSE
OG0006499	NV2t010086001.1	RACK1_MOUSE
OG0006500	NV2t016630001.1	CDKA1_MOUSE
OG0006501	NV2t009174001.1	SON_MOUSE
OG0006502	NV2t016291001.1	PTER_MOUSE
OG0006503	NV2t015004001.1	SF3B4_MOUSE
OG0006504	NV2t014025001.1	TTL10_MOUSE
OG0006505	NV2t021244001.1	ADAT2_MOUSE
OG0006506	NV2t004735001.1	UTP4_MOUSE
OG0006507	NV2t005944001.1	LRRC9_MOUSE
OG0006508	NV2t008733001.1	PDXK_MOUSE
OG0006510	NV2t025490001.1	TOP3B_MOUSE
OG0006511	NV2t020219001.1	SDCG8_MOUSE
OG0006512	NV2t015174002.1	NIP7_MOUSE
OG0006513	NV2t020827001.1	SPRTN_MOUSE
OG0006514	NV2t018103001.1	ADPRS_MOUSE
OG0006515	NV2t016611001.1	MED19_MOUSE
OG0006516	NV2t007403001.1	DCNL3_MOUSE
OG0006517	NV2t015820001.1	SSRP1_MOUSE
OG0006518	NV2t012088001.1	YMEL1_MOUSE
OG0006519	NV2t001655001.1	MSH5_MOUSE
OG0006520	NV2t019519001.1	CRLS1_MOUSE
OG0006521	NV2t014252001.1	CA050_MOUSE
OG0006522	NV2t011001001.1	PSB3_MOUSE
OG0006523	NV2t017282001.1	TAD2A_MOUSE
OG0006524	NV2t012120001.1	PNPO_MOUSE
OG0006525	NV2t016128001.1	ABHDB_MOUSE
OG0006526	NV2t004738001.1	RL14_MOUSE
OG0006527	NV2t003749001.1	ACSF4_MOUSE
OG0006528	NV2t006450001.1	ELP6_MOUSE
OG0006529	NV2t002379001.1	IPO9_MOUSE
OG0006530	NV2t024059001.1	RGP1_MOUSE
OG0006532	NV2t004584001.1	TCAIM_MOUSE
OG0006533	NV2t025683001.1	XPP3_MOUSE
OG0006534	NV2t022219001.1	COG6_MOUSE
OG0006535	NV2t002544001.1	WDR19_MOUSE
OG0006536	NV2t020099001.1	GOGA5_MOUSE
OG0006537	NV2t006632001.1	ASM_MOUSE
OG0006538	NV2t022162001.1	DDX51_MOUSE
OG0006539	NV2t007062001.1	ACTMP_MOUSE
OG0006540	NV2t012617001.1	CIR1_MOUSE
OG0006541	NV2t004214001.1	SNAG_MOUSE
OG0006542	NV2t025328001.1	DAXX_MOUSE
OG0006543	NV2t021093001.1	FKBP2_MOUSE
OG0006544	NV2t022853001.1	HAUS1_MOUSE
OG0006545	NV2t000823001.1	DDX24_MOUSE
OG0006546	NV2t006381001.1	SF3B6_MOUSE
OG0006547	NV2t003430001.1	S2536_MOUSE
OG0006548	NV2t024025001.1	PAR16_MOUSE
OG0006550	NV2t003666001.1	RPA49_MOUSE
OG0006551	NV2t019425001.1	TDRD9_MOUSE
OG0006552	NV2t009762001.1	CE290_MOUSE
OG0006553	NV2t017207001.1	MRGBP_MOUSE
OG0006554	NV2t005923001.1	NMD3_MOUSE
OG0006555	NV2t018378001.1	LRRK2_MOUSE
OG0006556	NV2t000685001.1	DUS4L_MOUSE
OG0006557	NV2t022676001.1	PGP_MOUSE
OG0006558	NV2t007750001.1	GILT_MOUSE
OG0006559	NV2t004895001.1	PABP2_MOUSE
OG0006560	NV2t004903001.1	RNF31_MOUSE
OG0006561	NV2t002161001.1	CLPP_MOUSE
OG0006562	NV2t023333001.1	MOC2B_MOUSE
OG0006563	NV2t006531001.1	EXT1_MOUSE
OG0006564	NV2t017295001.1	SPPL3_MOUSE
OG0006565	NV2t003398001.1	CD123_MOUSE
OG0006566	NV2t011785001.1	MET25_MOUSE
OG0006568	NV2t010898001.1	TMM98_MOUSE
OG0006569	NV2t018011001.1	PR15A_MOUSE
OG0006570	NV2t015953001.1	UBP14_MOUSE
OG0006571	NV2t000756001.1	HUTU_MOUSE
OG0006573	NV2t015926001.1	ELP3_MOUSE
OG0006574	NV2t011711001.1	RGAP1_MOUSE
OG0006575	NV2t004165001.1	ULK4_MOUSE
OG0006576	NV2t007660001.1	PSD12_MOUSE
OG0006577	NV2t017965001.1	EXOS1_MOUSE
OG0006578	NV2t013283001.1	DISP3_MOUSE
OG0006579	NV2t001594001.1	RAB43_MOUSE
OG0006580	NV2t004114001.1	TXIP1_MOUSE
OG0006581	NV2t001141001.1	CS044_MOUSE
OG0006582	NV2t010596001.1	WRN_MOUSE
OG0006583	NV2t018798001.1	PDZD7_MOUSE
OG0006584	NV2t017996001.1	TYSY_MOUSE
OG0006585	NV2t016380001.1	STPG1_MOUSE
OG0006586	NV2t012284001.1	IASPP_MOUSE
OG0006587	NV2t015686001.1	MET16_MOUSE
OG0006588	NV2t020106001.1	KLH28_MOUSE
OG0006589	NV2t005359001.1	COQ9_MOUSE
OG0006590	NV2t025424001.1	ZDH12_MOUSE
OG0006591	NV2t015731001.1	BOLA2_MOUSE
OG0006592	NV2t018270001.1	DBNL_MOUSE
OG0006593	NV2t004441001.1	FANCA_MOUSE
OG0006594	NV2t001849001.1	RM46_MOUSE
OG0006595	NV2t002653001.1	SPAT4_MOUSE
OG0006596	NV2t014437001.1	RCC2_MOUSE
OG0006597	NV2t012888001.1	EFHB_MOUSE
OG0006598	NV2t010745001.1	LRC47_MOUSE
OG0006599	NV2t000373001.1	DMAP1_MOUSE
OG0006600	NV2t001098001.1	ZRAB2_MOUSE
OG0006601	NV2t011757001.1	VPS16_MOUSE
OG0006602	NV2t020854001.1	MIPEP_MOUSE
OG0006603	NV2t005253001.1	CP087_MOUSE
OG0006604	NV2t010749001.1	RETST_MOUSE
OG0006605	NV2t006912001.1	WBP11_MOUSE
OG0006606	NV2t018629001.1	MGAT2_MOUSE
OG0006607	NV2t011696001.1	TIM_MOUSE
OG0006608	NV2t007256001.1	SPSB3_MOUSE
OG0006609	NV2t023277001.1	AGRV1_MOUSE
OG0006610	NV2t016829001.1	ASPDH_MOUSE
OG0006611	NV2t000447001.1	DCAF1_MOUSE
OG0006612	NV2t017592002.1	ARL1_MOUSE
OG0006613	NV2t003108001.1	WDR48_MOUSE
OG0006614	NV2t008738001.1	CC174_MOUSE
OG0006615	NV2t004746001.1	PRPF3_MOUSE
OG0006616	NV2t012802002.1	PA2G4_MOUSE
OG0006617	NV2t013825001.1	PTEN_MOUSE
OG0006618	NV2t006313004.1	TF2H5_MOUSE
OG0006619	NV2t014754001.1	CFA74_MOUSE
OG0006620	NV2t018763001.1	ELOV4_MOUSE
OG0006621	NV2t004801001.1	WDR89_MOUSE
OG0006622	NV2t008513001.1	FACE1_MOUSE
OG0006623	NV2t009546001.1	HIF1N_MOUSE
OG0006624	NV2t017793001.1	PPT2_MOUSE
OG0006626	NV2t004204001.1	FHOD3_MOUSE
OG0006627	NV2t001626001.1	UBE2H_MOUSE
OG0006628	NV2t018513001.1	NU107_MOUSE
OG0006629	NV2t002818001.1	AFG2A_MOUSE
OG0006630	NV2t009022001.1	TEX11_MOUSE
OG0006633	NV2t012202001.1	WDR76_MOUSE
OG0006634	NV2t022561001.1	S35A5_MOUSE
OG0006635	NV2t010798001.1	RHEB_MOUSE
OG0006636	NV2t002635001.1	QCR8_MOUSE
OG0006637	NV2t021109001.1	CHAC1_MOUSE
OG0006638	NV2t012659001.1	YLPM1_MOUSE
OG0006639	NV2t017823001.1	SETB1_MOUSE
OG0006640	NV2t004548001.1	USB1_MOUSE
OG0006641	NV2t015113001.1	THIM_MOUSE
OG0006642	NV2t004335001.1	UBA3_MOUSE
OG0006644	NV2t011982001.1	GATD1_MOUSE
OG0006645	NV2t013916001.1	PTGR2_MOUSE
OG0006646	NV2t018395001.1	NOA1_MOUSE
OG0006647	NV2t017293001.1	RIP_MOUSE
OG0006648	NV2t002137001.1	RICTR_MOUSE
OG0006649	NV2t009076001.1	THIC_MOUSE
OG0006650	NV2t024085001.1	UBL7_MOUSE
OG0006652	NV2t000150001.1	COG5_MOUSE
OG0006653	NV2t015031001.1	RM09_MOUSE
OG0006654	NV2t017869001.1	HD_MOUSE
OG0006655	NV2t008354001.1	MPRI_MOUSE
OG0006656	NV2t002601001.1	FANCB_MOUSE
OG0006657	NV2t002803001.1	DELE1_MOUSE
OG0006658	NV2t000705001.1	FGGY_MOUSE
OG0006659	NV2t007815001.1	NAA60_MOUSE
OG0006660	NV2t025654001.1	ZMY19_MOUSE
OG0006661	NV2t018885001.1	DCA17_MOUSE
OG0006662	NV2t003369001.1	MO4L1_MOUSE
OG0006663	NV2t001879001.1	CCD78_MOUSE
OG0006664	NV2t024974001.1	TADA1_MOUSE
OG0006665	NV2t012428001.1	ZW10_MOUSE
OG0006666	NV2t015308001.1	SMAD4_MOUSE
OG0006667	NV2t019455001.1	AREL1_MOUSE
OG0006668	NV2t019061001.1	TTC17_MOUSE
OG0006669	NV2t008473001.1	UTP11_MOUSE
OG0006670	NV2t007401001.1	EF2K_MOUSE
OG0006671	NV2t004458001.1	S35H1_MOUSE
OG0006672	NV2t013620001.1	FMT_MOUSE
OG0006673	NV2t011333001.1	CWC25_MOUSE
OG0006674	NV2t025632001.1	PAPP1_MOUSE
OG0006675	NV2t019599001.1	DAA10_MOUSE
OG0006676	NV2t007279001.1	RL22_MOUSE
OG0006677	NV2t005443001.1	NOP9_MOUSE
OG0006678	NV2t023561001.1	F227B_MOUSE
OG0006679	NV2t019784001.1	RM38_MOUSE
OG0006680	NV2t019103001.1	CDC23_MOUSE
OG0006681	NV2t023118001.1	PSA4_MOUSE
OG0006682	NV2t006266001.1	BOLA1_MOUSE
OG0006683	NV2t012421001.1	GOSR2_MOUSE
OG0006685	NV2t024871001.1	EIF3G_MOUSE
OG0006686	NV2t012637001.1	PTN23_MOUSE
OG0006687	NV2t017458001.1	CHDH_MOUSE
OG0006688	NV2t019879001.1	RIOX1_MOUSE
OG0006690	NV2t022544001.1	VP26C_MOUSE
OG0006691	NV2t021670001.1	TM192_MOUSE
OG0006692	NV2t003192001.1	ZFN2A_MOUSE
OG0006693	NV2t018413001.1	GALD1_MOUSE
OG0006694	NV2t011476001.1	NBR1_MOUSE
OG0006695	NV2t016687001.1	MAPK5_MOUSE
OG0006696	NV2t012844001.1	ZN330_MOUSE
OG0006697	NV2t003493001.1	GNS_MOUSE
OG0006699	NV2t010658001.1	DAZP2_MOUSE
OG0006700	NV2t016457001.1	EST1A_MOUSE
OG0006701	NV2t013235001.1	LMAN1_MOUSE
OG0006702	NV2t019596001.1	TSNAX_MOUSE
OG0006703	NV2t012577001.1	STRAA_MOUSE
OG0006704	NV2t016828001.1	DRC2_MOUSE
OG0006705	NV2t016835001.1	MYG1_MOUSE
OG0006706	NV2t016817001.1	LACTB_MOUSE
OG0006707	NV2t018015001.1	DPOD1_MOUSE
OG0006708	NV2t011142001.1	RSU1_MOUSE
OG0006709	NV2t010951001.1	SF3B1_MOUSE
OG0006710	NV2t001210001.1	TTLL7_MOUSE
OG0006711	NV2t024212001.1	SMC5_MOUSE
OG0006712	NV2t020595001.1	TGRM1_MOUSE
OG0006713	NV2t015713001.1	TPC11_MOUSE
OG0006714	NV2t020007001.1	P2R3C_MOUSE
OG0006715	NV2t001287001.1	JMJD7_MOUSE
OG0006716	NV2t024581001.1	ZDH24_MOUSE
OG0006718	NV2t010258001.1	MIC13_MOUSE
OG0006719	NV2t016290001.1	ARMC5_MOUSE
OG0006720	NV2t009137001.1	PIT1_MOUSE
OG0006722	NV2t023520001.1	KTAP2_MOUSE
OG0006723	NV2t012155001.1	ZC3HE_MOUSE
OG0006724	NV2t015531001.1	ZNHI2_MOUSE
OG0006725	NV2t015079001.1	SMBP2_MOUSE
OG0006726	NV2t003435001.1	GSAP_MOUSE
OG0006727	NV2t006134001.1	CRBL2_MOUSE
OG0006728	NV2t016680001.1	PESC_MOUSE
OG0006729	NV2t012488001.1	PTF1A_MOUSE
OG0006730	NV2t006540001.1	COASY_MOUSE
OG0006731	NV2t005978001.1	S67A1_MOUSE
OG0006732	NV2t021591001.1	ASCC1_MOUSE
OG0006733	NV2t015775001.1	RA54B_MOUSE
OG0006735	NV2t017273001.1	EPT1_MOUSE
OG0006736	NV2t014546002.1	ALG3_MOUSE
OG0006737	NV2t007085001.1	LSM11_MOUSE
OG0006738	NV2t016297001.1	GALE_MOUSE
OG0006739	NV2t008053001.1	EME1_MOUSE
OG0006741	NV2t010893001.1	TAM41_MOUSE
OG0006742	NV2t007635001.1	NDUBA_MOUSE
OG0006743	NV2t017925001.1	LIPT_MOUSE
OG0006744	NV2t025605001.1	PPIL3_MOUSE
OG0006745	NV2t004492001.1	EDC4_MOUSE
OG0006746	NV2t021609001.1	PIN4_MOUSE
OG0006747	NV2t004389001.1	DAD1_MOUSE
OG0006748	NV2t022539001.1	RPP38_MOUSE
OG0006749	NV2t023623001.1	NAA35_MOUSE
OG0006752	NV2t015795001.1	SVOP_MOUSE
OG0006753	NV2t017859001.1	BCCIP_MOUSE
OG0006754	NV2t006249001.1	MSH6_MOUSE
OG0006755	NV2t012920001.1	ACADL_MOUSE
OG0006756	NV2t011879001.1	LNP_MOUSE
OG0006757	NV2t012468001.1	NC2B_MOUSE
OG0006758	NV2t025064001.1	PACE1_MOUSE
OG0006759	NV2t008888001.1	PROF4_MOUSE
OG0006760	NV2t014002001.1	SMG8_MOUSE
OG0006761	NV2t016604001.1	MMAB_MOUSE
OG0006762	NV2t022301001.1	DPOLA_MOUSE
OG0006763	NV2t011838001.1	GTPB4_MOUSE
OG0006764	NV2t020660001.1	COA8_MOUSE
OG0006765	NV2t005231001.1	CYLD_MOUSE
OG0006766	NV2t000755001.1	PIGF_MOUSE
OG0006767	NV2t005364001.1	WWOX_MOUSE
OG0006768	NV2t018321001.1	WDR11_MOUSE
OG0006769	NV2t002954001.1	ETFD_MOUSE
OG0006771	NV2t016596001.1	SGF29_MOUSE
OG0006772	NV2t009484001.1	SHCAF_MOUSE
OG0006773	NV2t002168001.1	CAPSL_MOUSE
OG0006774	NV2t005964001.1	KYNU_MOUSE
OG0006775	NV2t025450001.1	SURF4_MOUSE
OG0006776	NV2t022180001.1	RS25_MOUSE
OG0006777	NV2t017751001.1	MED25_MOUSE
OG0006778	NV2t000009001.1	UTP23_MOUSE
OG0006781	NV2t011699001.1	TBCC_MOUSE
OG0006782	NV2t001368001.1	PIHD2_MOUSE
OG0006783	NV2t003974001.1	MPH6_MOUSE
OG0006784	NV2t011187001.1	IN80C_MOUSE
OG0006785	NV2t017971001.1	PGAP4_MOUSE
OG0006786	NV2t003329001.1	KLHL8_MOUSE
OG0006787	NV2t001191001.1	TARB1_MOUSE
OG0006788	NV2t003286001.1	MMAA_MOUSE
OG0006789	NV2t004740001.1	NTF2_MOUSE
OG0006790	NV2t013054001.1	VCIP1_MOUSE
OG0006791	NV2t005402001.1	F210B_MOUSE
OG0006792	NV2t015593001.1	FKBP6_MOUSE
OG0006793	NV2t011154001.1	PSMD3_MOUSE
OG0006794	NV2t008137001.1	CLUA1_MOUSE
OG0006795	NV2t009656001.1	AOAH_MOUSE
OG0006796	NV2t001653001.1	SIN1_MOUSE
OG0006797	NV2t011707001.1	LSM12_MOUSE
OG0006798	NV2t015685001.1	SIR4_MOUSE
OG0006799	NV2t017545001.1	WDR91_MOUSE
OG0006800	NV2t011212001.1	TTC19_MOUSE
OG0006801	NV2t015637001.1	SPO11_MOUSE
OG0006802	NV2t019515001.1	TPC6B_MOUSE
OG0006803	NV2t010190001.1	SCFD2_MOUSE
OG0006804	NV2t014307002.1	CND1_MOUSE
OG0006806	NV2t011043001.1	NEK2_MOUSE
OG0006808	NV2t019524001.1	APC1_MOUSE
OG0006809	NV2t007364001.1	INT15_MOUSE
OG0006810	NV2t021938001.1	CENPI_MOUSE
OG0006811	NV2t000217002.1	SNIP1_MOUSE
OG0006812	NV2t008469001.1	RIOX2_MOUSE
OG0006813	NV2t011864001.1	SYEP_MOUSE
OG0006814	NV2t020305001.1	PRP31_MOUSE
OG0006815	NV2t025666001.1	ACADM_MOUSE
OG0006816	NV2t025428001.1	XYLK_MOUSE
OG0006817	NV2t006358001.1	F221B_MOUSE
OG0006818	NV2t001685001.1	AATF_MOUSE
OG0006819	NV2t012133001.1	MMTA2_MOUSE
OG0006820	NV2t011188001.1	CC148_MOUSE
OG0006821	NV2t022516001.1	EIF2A_MOUSE
OG0006822	NV2t025407001.1	GSH0_MOUSE
OG0006823	NV2t025016001.1	CYC_MOUSE
OG0006824	NV2t007249001.1	LMF1_MOUSE
OG0006825	NV2t001179001.1	MED20_MOUSE
OG0006826	NV2t005040001.1	CFA20_MOUSE
OG0006827	NV2t020476001.1	CA198_MOUSE
OG0006828	NV2t014783001.1	THIOM_MOUSE
OG0006829	NV2t007348001.1	TMM11_MOUSE
OG0006830	NV2t003363001.1	CH048_MOUSE
OG0006831	NV2t005211001.1	SIR5_MOUSE
OG0006832	NV2t006001001.1	SDF2_MOUSE
OG0006833	NV2t001270001.1	LTOR5_MOUSE
OG0006834	NV2t001341001.1	PLRKT_MOUSE
OG0006835	NV2t017581001.1	SAAL1_MOUSE
OG0006837	NV2t018347001.1	NOP56_MOUSE
OG0006838	NV2t023098001.1	CF161_MOUSE
OG0006840	NV2t015002001.1	ARMC9_MOUSE
OG0006841	NV2t003232001.1	SUMF1_MOUSE
OG0006842	NV2t012233001.1	DC2I1_MOUSE
OG0006844	NV2t003574001.1	QNG1_MOUSE
OG0006845	NV2t002643001.1	SYRC_MOUSE
OG0006846	NV2t011894001.1	RM45_MOUSE
OG0006847	NV2t007697001.1	DNLI1_MOUSE
OG0006848	NV2t018010001.1	XRCC6_MOUSE
OG0006849	NV2t003621001.1	NDUA5_MOUSE
OG0006850	NV2t011593001.1	LEO1_MOUSE
OG0006851	NV2t017505001.1	CTR9_MOUSE
OG0006852	NV2t016876001.1	MORN3_MOUSE
OG0006853	NV2t004560001.1	FBX31_MOUSE
OG0006854	NV2t025210001.1	RL7A_MOUSE
OG0006855	NV2t000898001.1	MIIP_MOUSE
OG0006856	NV2t004079001.1	PYRD1_MOUSE
OG0006857	NV2t001173001.1	SHQ1_MOUSE
OG0006858	NV2t004182001.1	DEFM_MOUSE
OG0006859	NV2t020809001.1	ANCHR_MOUSE
OG0006860	NV2t013365001.1	ABCF3_MOUSE
OG0006861	NV2t008289001.1	LYRM2_MOUSE
OG0006862	NV2t006098001.1	PDIA6_MOUSE
OG0006863	NV2t016296001.1	NDK7_MOUSE
OG0006864	NV2t012638001.1	JMJD4_MOUSE
OG0006865	NV2t020063001.1	ATRIP_MOUSE
OG0006867	NV2t020810001.1	RM40_MOUSE
OG0006868	NV2t024035001.1	GLMP_MOUSE
OG0006869	NV2t013627001.1	SPP2B_MOUSE
OG0006870	NV2t016602001.1	RLA2_MOUSE
OG0006871	NV2t018085001.1	PRIPO_MOUSE
OG0006872	NV2t015438001.1	KISHA_MOUSE
OG0006874	NV2t024251001.1	NR2CA_MOUSE
OG0006875	NV2t024646001.1	WDR31_MOUSE
OG0006876	NV2t003459001.1	CLPB_MOUSE
OG0006877	NV2t020077001.1	DNAL1_MOUSE
OG0006878	NV2t000730001.1	NIM1_MOUSE
OG0006879	NV2t025931001.1	NU2M_MOUSE
OG0006880	NV2t016516001.1	TIM22_MOUSE
OG0006881	NV2t015425001.1	PPT1_MOUSE
OG0006882	NV2t021108001.1	TBCB_MOUSE
OG0006883	NV2t005109001.1	NELFD_MOUSE
OG0006884	NV2t010879001.1	ORC4_MOUSE
OG0006885	NV2t000746001.1	ATPG_MOUSE
OG0006886	NV2t022791001.1	GPT_MOUSE
OG0006887	NV2t002092001.1	MTMRE_MOUSE
OG0006888	NV2t004629001.1	BOLA3_MOUSE
OG0006889	NV2t022259002.1	COPD_MOUSE
OG0006890	NV2t009175001.1	JAGN1_MOUSE
OG0006891	NV2t007945001.1	ADRO_MOUSE
OG0006892	NV2t005504001.1	SRP09_MOUSE
OG0006893	NV2t021124001.1	UTP25_MOUSE
OG0006895	NV2t007638001.1	WIPI2_MOUSE
OG0006896	NV2t000778001.1	EFNMT_MOUSE
OG0006898	NV2t013741001.1	RL15_MOUSE
OG0006899	NV2t023809001.1	SSRB_MOUSE
OG0006901	NV2t009535001.1	AKIP1_MOUSE
OG0006902	NV2t002793001.1	RPAC2_MOUSE
OG0006905	NV2t007143001.1	TAB1_MOUSE
OG0006906	NV2t000403001.1	CARM1_MOUSE
OG0006907	NV2t006824001.1	IF140_MOUSE
OG0006908	NV2t024503001.1	KDM8_MOUSE
OG0006909	NV2t016065001.1	INT2_MOUSE
OG0006910	NV2t017272001.1	PPM1G_MOUSE
OG0006911	NV2t004138001.1	RBM39_MOUSE
OG0006912	NV2t023669001.1	PPIB_MOUSE
OG0006913	NV2t017716001.1	BIN3_MOUSE
OG0006914	NV2t025588001.1	STEEP_MOUSE
OG0006915	NV2t007399001.1	RT24_MOUSE
OG0006916	NV2t016586001.1	PPR42_MOUSE
OG0006917	NV2t003991001.1	PSMG2_MOUSE
OG0006918	NV2t016440001.1	RABL3_MOUSE
OG0006919	NV2t019914001.1	CNOT9_MOUSE
OG0006920	NV2t024248001.1	LSM6_MOUSE
OG0006921	NV2t008761001.1	ZMY11_MOUSE
OG0006922	NV2t006449001.1	FBXW2_MOUSE
OG0006923	NV2t019318002.1	PRS4_MOUSE
OG0006924	NV2t013911001.1	TXNL1_MOUSE
OG0006925	NV2t001465001.1	MORN5_MOUSE
OG0006926	NV2t010889001.1	MCRS1_MOUSE
OG0006928	NV2t025635001.1	TM203_MOUSE
OG0006929	NV2t024632001.1	SSF1_MOUSE
OG0006930	NV2t002385001.1	DNJB9_MOUSE
OG0006931	NV2t017092001.1	DPH1_MOUSE
OG0006932	NV2t011750001.1	LSM5_MOUSE
OG0006933	NV2t025015001.1	RAB14_MOUSE
OG0006935	NV2t020436001.1	CC167_MOUSE
OG0006936	NV2t014341001.1	SGPL1_MOUSE
OG0006937	NV2t018614001.1	FERY3_MOUSE
OG0006938	NV2t009312001.1	TAF12_MOUSE
OG0006939	NV2t013990001.1	NAA38_MOUSE
OG0006940	NV2t016150001.1	DNA2_MOUSE
OG0006941	NV2t007374001.1	CMIP6_MOUSE
OG0006942	NV2t010241001.1	TPC2_MOUSE
OG0006943	NV2t004386001.1	EXOS7_MOUSE
OG0006944	NV2t013331001.1	PAQR3_MOUSE
OG0006945	NV2t013376001.1	NUCL_MOUSE
OG0006946	NV2t001037001.1	SPICE_MOUSE
OG0006947	NV2t005692001.1	RN181_MOUSE
OG0006948	NV2t005276001.1	CENPS_MOUSE
OG0006949	NV2t024258001.1	SDHF4_MOUSE
OG0006950	NV2t002217001.1	SYQ_MOUSE
OG0006951	NV2t006029001.1	CCD60_MOUSE
OG0006952	NV2t005552001.1	GANP_MOUSE
OG0006953	NV2t001039001.1	CEP78_MOUSE
OG0006954	NV2t020802001.1	C1D_MOUSE
OG0006955	NV2t001610002.1	NXNL2_MOUSE
OG0006956	NV2t023527001.1	MCEE_MOUSE
OG0006957	NV2t013254001.1	NOC2L_MOUSE
OG0006958	NV2t004894001.1	C1GLT_MOUSE
OG0006960	NV2t007330001.1	LST8_MOUSE
OG0006961	NV2t011411001.1	UBXN4_MOUSE
OG0006962	NV2t015527001.1	CAF17_MOUSE
OG0006963	NV2t006704001.1	PAF15_MOUSE
OG0006964	NV2t007272001.1	COX19_MOUSE
OG0006965	NV2t023470001.1	ATPA_MOUSE
OG0006967	NV2t000258001.1	PHLP_MOUSE
OG0006968	NV2t000633001.1	EMC1_MOUSE
OG0006969	NV2t005204001.1	6PGL_MOUSE
OG0006970	NV2t024751001.1	SYF1_MOUSE
OG0006971	NV2t017557006.1	XPP1_MOUSE
OG0006972	NV2t017217001.1	CBPC5_MOUSE
OG0006973	NV2t009004001.1	MORC3_MOUSE
OG0006974	NV2t010814001.1	ARPC2_MOUSE
OG0006975	NV2t006777001.1	TCPA_MOUSE
OG0006976	NV2t019562001.1	NOP53_MOUSE
OG0006977	NV2t001424001.1	MTG1_MOUSE
OG0006978	NV2t022775001.1	CF300_MOUSE
OG0006979	NV2t006803001.1	SPF30_MOUSE
OG0006980	NV2t011630001.1	CUL2_MOUSE
OG0006981	NV2t017319001.1	EIF3E_MOUSE
OG0006982	NV2t012417001.1	NGLY1_MOUSE
OG0006983	NV2t013214001.1	CAPZB_MOUSE
OG0006984	NV2t017975001.1	KIF11_MOUSE
OG0006986	NV2t004867001.1	ATMIN_MOUSE
OG0006987	NV2t020060001.1	ZCHC8_MOUSE
OG0006988	NV2t005814001.1	DCA13_MOUSE
OG0006989	NV2t011998001.1	AP2S1_MOUSE
OG0006990	NV2t000875001.1	GCDH_MOUSE
OG0006992	NV2t000365001.1	ZC3C1_MOUSE
OG0006994	NV2t024504001.1	CMTR2_MOUSE
OG0006995	NV2t021298001.1	GP180_MOUSE
OG0006996	NV2t017657001.1	LR2BP_MOUSE
OG0006997	NV2t020863001.1	DDX49_MOUSE
OG0006998	NV2t006939001.1	KATIP_MOUSE
OG0007000	NV2t017516001.1	ZCHC4_MOUSE
OG0007001	NV2t020565001.1	BUB1_MOUSE
OG0007002	NV2t025264001.1	DAAF5_MOUSE
OG0007003	NV2t004170001.1	PSF2_MOUSE
OG0007004	NV2t019792001.1	KNL1_MOUSE
OG0007006	NV2t003883001.1	RL31_MOUSE
OG0007007	NV2t000053001.1	ATPF1_MOUSE
OG0007008	NV2t017283001.1	OGFD2_MOUSE
OG0007009	NV2t011986001.1	NDUAA_MOUSE
OG0007010	NV2t021045001.1	CCD61_MOUSE
OG0007011	NV2t017106001.1	MOD5_MOUSE
OG0007012	NV2t025114001.1	CE350_MOUSE
OG0007013	NV2t001867001.1	HSDL2_MOUSE
OG0007014	NV2t010111001.1	RAB21_MOUSE
OG0007015	NV2t014911001.1	VINC_MOUSE
OG0007016	NV2t007092001.1	RPP21_MOUSE
OG0007017	NV2t009158001.1	DCMC_MOUSE
OG0007018	NV2t022588001.1	C560_MOUSE
OG0007019	NV2t005363001.1	CTF8_MOUSE
OG0007020	NV2t014427001.1	GLCE_MOUSE
OG0007021	NV2t010194001.1	A16A1_MOUSE
OG0007022	NV2t020317001.1	BSCL2_MOUSE
OG0007023	NV2t011313001.1	CRNL1_MOUSE
OG0007024	NV2t005215001.1	DGAT1_MOUSE
OG0007025	NV2t001468001.1	TAF1C_MOUSE
OG0007026	NV2t010978001.1	ATG9A_MOUSE
OG0007028	NV2t011357001.1	MDH1B_MOUSE
OG0007029	NV2t008369001.1	PARP4_MOUSE
OG0007030	NV2t004678001.1	TM231_MOUSE
OG0007031	NV2t012295001.1	TCPE_MOUSE
OG0007032	NV2t011122001.1	RS13_MOUSE
OG0007033	NV2t005387001.1	PYRD_MOUSE
OG0007034	NV2t025056001.1	SCAI_MOUSE
OG0007035	NV2t016541001.1	PP1R8_MOUSE
OG0007036	NV2t006231001.1	PAQR4_MOUSE
OG0007037	NV2t012479001.1	CC177_MOUSE
OG0007038	NV2t001648001.1	LSM8_MOUSE
OG0007039	NV2t021707001.1	RL8_MOUSE
OG0007040	NV2t018861001.1	CF20D_MOUSE
OG0007041	NV2t015945001.1	DDX52_MOUSE
OG0007042	NV2t004044001.1	IPO4_MOUSE
OG0007043	NV2t007985001.1	HGS_MOUSE
OG0007044	NV2t002510001.1	GLCTK_MOUSE
OG0007045	NV2t005845001.1	NFU1_MOUSE
OG0007046	NV2t008338001.1	CEP57_MOUSE
OG0007048	NV2t020553001.1	TEX30_MOUSE
OG0007049	NV2t000750001.1	EBP2_MOUSE
OG0007050	NV2t012236001.1	NAA20_MOUSE
OG0007051	NV2t021467001.1	CSN6_MOUSE
OG0007052	NV2t017196001.1	EFCB5_MOUSE
OG0007053	NV2t015404001.1	AKAP1_MOUSE
OG0007055	NV2t008986001.1	DNJC8_MOUSE
