Orthogroup	Nvec	Gfas
OG0009498	NV2t003026001.1	gfas1.m1.9674.m1, gfas1.m1.10623.m1
OG0009500	NV2t015350003.1, NV2t015350002.1	gfas1.m1.18597.m1
OG0009502	NV2t006527002.1, NV2t006527001.1	gfas1.m1.4091.m1
OG0009504	NV2t008657001.1, NV2t008657002.1	gfas1.m1.18922.m1
OG0009506	NV2t015355001.1, NV2t015355002.1	gfas1.m1.14168.m1
OG0009507	NV2t009917002.1, NV2t009917001.1	gfas1.m1.11690.m1
OG0009508	NV2t003294002.1, NV2t003294001.1	gfas1.m1.13913.m1
OG0009509	NV2t005999001.1	gfas1.m1.12865.m1, gfas1.m1.13148.m1
OG0009511	NV2t012554002.1, NV2t012554001.1	gfas1.m1.4077.m1
OG0009514	NV2t024978002.1, NV2t024978001.1	gfas1.m1.3304.m1
OG0009516	NV2t012861001.1	gfas1.m1.881.m1
OG0009518	NV2t020547001.1	gfas1.m1.16361.m1
OG0009519	NV2t025701003.1, NV2t025701002.1	gfas1.m1.1257.m1
OG0009520	NV2t001923001.1	gfas1.m1.16477.m1, gfas1.m1.16487.m1
OG0009521	NV2t012681001.1, NV2t012681002.1	gfas1.m1.5350.m1
OG0009522	NV2t003280002.1, NV2t003280001.1	gfas1.m1.1829.m1
OG0009524	NV2t020520001.1, NV2t020520002.1	gfas1.m1.14180.m1
OG0009525	NV2t002006001.1	gfas1.m1.18045.m1, gfas1.m1.18046.m1
OG0009527	NV2t024610001.1, NV2t024610002.1	gfas1.m1.15980.m1
OG0009528	NV2t004858001.1, NV2t004858002.1	gfas1.m1.15502.m1
OG0009530	NV2t023755001.1	gfas1.m1.2696.m1, gfas1.m1.2693.m1
OG0009531	NV2t008011001.1	gfas1.m1.7383.m1
OG0009532	NV2t013087002.1, NV2t013087001.1	gfas1.m1.28.m1
OG0009533	NV2t013183002.1, NV2t013183001.1	gfas1.m1.16228.m1
OG0009534	NV2t019759002.1, NV2t019759001.1	gfas1.m1.7351.m1
OG0009538	NV2t010505002.1, NV2t010505003.1	gfas1.m1.17851.m1
OG0009539	NV2t006122001.1	gfas1.m1.5973.m1
OG0009543	NV2t021678001.1, NV2t021678002.1	gfas1.m1.7792.m1
OG0009547	NV2t006519002.1, NV2t006519001.1	gfas1.m1.7046.m1
OG0009548	NV2t020364002.1, NV2t020364001.1	gfas1.m1.19569.m1
OG0009551	NV2t005354002.1, NV2t005354001.1	gfas1.m1.6976.m1
OG0009553	NV2t014522001.1, NV2t014522002.1	gfas1.m1.16697.m1
OG0009556	NV2t011570001.1, NV2t011570002.1	gfas1.m1.23269.m1
OG0009557	NV2t018645001.1, NV2t018645002.1	gfas1.m1.18036.m1
OG0009560	NV2t004742001.1, NV2t004742005.1	gfas1.m1.7091.m1
OG0009561	NV2t019534002.1, NV2t019534001.1	gfas1.m1.2177.m1
OG0009563	NV2t016739001.1, NV2t016739002.1	gfas1.m1.617.m1
OG0009564	NV2t016235001.1, NV2t016235002.1	gfas1.m1.14870.m1
OG0009565	NV2t012807001.1, NV2t012807002.1	gfas1.m1.16121.m1
OG0009566	NV2t013454001.1, NV2t013454002.1	gfas1.m1.19377.m1
OG0009568	NV2t005906001.1	gfas1.m1.3072.m1, gfas1.m1.4982.m1
OG0009569	NV2t023247001.1, NV2t023247002.1	gfas1.m1.4409.m1
OG0009570	NV2t023680002.1, NV2t023680001.1	gfas1.m1.6331.m1
OG0009571	NV2t020471001.1	gfas1.m1.13332.m1, gfas1.m1.13335.m1
OG0009572	NV2t017017001.1	gfas1.m1.6545.m1, gfas1.m1.3953.m1
OG0009573	NV2t018904001.1	gfas1.m1.559.m1
OG0009576	NV2t014569002.1, NV2t014569001.1	gfas1.m1.19894.m1
OG0009577	NV2t020107002.1, NV2t020107001.1	gfas1.m1.7571.m1
OG0009578	NV2t012760001.1	gfas1.m1.15868.m1
OG0009580	NV2t011551002.1, NV2t011551001.1	gfas1.m1.4722.m1
OG0009582	NV2t019473001.1, NV2t019473002.1	gfas1.m1.11677.m1
OG0009583	NV2t007838002.1, NV2t007838001.1	gfas1.m1.17604.m1
OG0009584	NV2t012118001.1, NV2t012118002.1	gfas1.m1.7039.m1
OG0009585	NV2t005909001.1, NV2t005909002.1	gfas1.m1.10163.m1
OG0009586	NV2t012969001.1	gfas1.m1.1013.m1
OG0009587	NV2t013498001.1, NV2t013498002.1	gfas1.m1.5042.m1
OG0009588	NV2t018533001.1	gfas1.m1.555.m1, gfas1.m1.16462.m1
OG0009589	NV2t011487001.1, NV2t011487002.1	gfas1.m1.3577.m1
OG0009590	NV2t015575001.1, NV2t015575002.1	gfas1.m1.18378.m1
OG0009591	NV2t021729001.1, NV2t021728001.1	gfas1.m1.19194.m1
OG0009593	NV2t015421001.1, NV2t015421002.1	gfas1.m1.19661.m1
OG0009596	NV2t025378001.1, NV2t025378002.1	gfas1.m1.15319.m1
OG0009599	NV2t016171001.1, NV2t016171002.1	gfas1.m1.7915.m1
OG0009601	NV2t003004001.1, NV2t003004002.1	gfas1.m1.13230.m1
OG0009602	NV2t024422002.1, NV2t024422001.1	gfas1.m1.3805.m1
OG0009603	NV2t024642001.1, NV2t025707001.1	gfas1.m1.22082.m1
OG0009604	NV2t014931006.1, NV2t014931001.1	gfas1.m1.5046.m1
OG0009605	NV2t022892003.1, NV2t022892002.1	gfas1.m1.4525.m1
OG0009608	NV2t020351001.1, NV2t020351002.1	gfas1.m1.22133.m1
OG0009609	NV2t007529001.1, NV2t007527001.1	gfas1.m1.20056.m1
OG0009610	NV2t020718001.1	gfas1.m1.10170.m1
OG0009613	NV2t014496001.1	gfas1.m1.10319.m1
OG0009615	NV2t013350001.1, NV2t013353001.1	gfas1.m1.17492.m1
OG0009617	NV2t000197003.1, NV2t000197001.1	gfas1.m1.3829.m1
OG0009618	NV2t011155002.1, NV2t011155001.1	gfas1.m1.19302.m1
OG0009619	NV2t013293001.1, NV2t013293002.1	gfas1.m1.16125.m1
OG0009620	NV2t010824004.1, NV2t010824003.1	gfas1.m1.9009.m1
OG0009622	NV2t002938001.1, NV2t002939001.1	gfas1.m1.7749.m1
OG0009623	NV2t018894001.1	gfas1.m1.15698.m1
OG0009624	NV2t004683002.1, NV2t004683001.1	gfas1.m1.2702.m1
OG0009626	NV2t016248001.1, NV2t016248002.1	gfas1.m1.13662.m1
OG0009628	NV2t018849001.1	gfas1.m1.10545.m1
OG0009629	NV2t008942002.1, NV2t008942001.1	gfas1.m1.9628.m1
OG0009630	NV2t012830002.1, NV2t012830001.1	gfas1.m1.15601.m1
OG0009631	NV2t000138001.1, NV2t000138002.1	gfas1.m1.10682.m1
OG0009633	NV2t005256002.1, NV2t005256001.1	gfas1.m1.8899.m1
OG0009636	NV2t019979001.1, NV2t019979002.1	gfas1.m1.20363.m1
OG0009637	NV2t019041001.1, NV2t019041002.1	gfas1.m1.23520.m1
OG0009638	NV2t003768002.1, NV2t003768001.1	gfas1.m1.14484.m1
OG0009640	NV2t019765001.1, NV2t019765002.1	gfas1.m1.1267.m1
OG0009641	NV2t017841001.1, NV2t017838001.1	gfas1.m1.13179.m1
OG0009643	NV2t006355001.1, NV2t009863001.1	gfas1.m1.13695.m1
OG0009644	NV2t006469001.1, NV2t006469002.1	gfas1.m1.17404.m1
OG0009645	NV2t018934002.1, NV2t018934001.1	gfas1.m1.3401.m1
OG0009646	NV2t004659001.1	gfas1.m1.11956.m1
OG0009647	NV2t022220001.1, NV2t022223001.1	gfas1.m1.4313.m1
OG0009648	NV2t024977001.1, NV2t024977002.1	gfas1.m1.23446.m1
OG0009652	NV2t016747001.1, NV2t016747002.1	gfas1.m1.17660.m1
OG0009653	NV2t012131002.1, NV2t012131001.1	gfas1.m1.21424.m1
OG0009656	NV2t011276001.1, NV2t011276002.1	gfas1.m1.14964.m1
OG0009657	NV2t000675002.1, NV2t000675001.1	gfas1.m1.6067.m1
OG0009658	NV2t019300001.1, NV2t019300002.1	gfas1.m1.13789.m1
OG0009660	NV2t023017002.1, NV2t023017001.1	gfas1.m1.10861.m1
OG0009661	NV2t001938001.1	gfas1.m1.11482.m1
OG0009662	NV2t017900001.1	gfas1.m1.3739.m1
OG0009664	NV2t003338002.1, NV2t003338001.1	gfas1.m1.3321.m1
OG0009667	NV2t016650002.1, NV2t016650001.1	gfas1.m1.18318.m1
OG0010390	NV2t018512001.1	gfas1.m1.10736.m1
OG0010391	NV2t014377001.1	gfas1.m1.4136.m1
OG0010395	NV2t003691001.1	gfas1.m1.5577.m1
OG0010401	NV2t023888001.1	gfas1.m1.14971.m1
OG0010404	NV2t013964001.1	gfas1.m1.12323.m1
OG0010407	NV2t001836001.1	gfas1.m1.4907.m1
OG0010411	NV2t025232001.1	gfas1.m1.16166.m1
OG0010412	NV2t020093001.1	gfas1.m1.14918.m1
OG0010414	NV2t021850001.1	gfas1.m1.8947.m1
OG0010421	NV2t019255001.1	gfas1.m1.7948.m1
OG0010422	NV2t020332001.1	gfas1.m1.3706.m1
OG0010425	NV2t001262001.1	gfas1.m1.5053.m1
OG0010426	NV2t024442001.1	gfas1.m1.3303.m1
OG0010427	NV2t020559001.1	gfas1.m1.13326.m1
OG0010428	NV2t006808001.1	gfas1.m1.648.m1
OG0010429	NV2t014064001.1	gfas1.m1.19576.m1
OG0010430	NV2t016673001.1	gfas1.m1.9798.m1
OG0010431	NV2t001031001.1	gfas1.m1.4873.m1
OG0010432	NV2t016529001.1	gfas1.m1.1987.m1
OG0010435	NV2t019831001.1	gfas1.m1.19602.m1
OG0010436	NV2t004124001.1	gfas1.m1.16493.m1
OG0010437	NV2t021665001.1	gfas1.m1.12129.m1
OG0010439	NV2t015120001.1	gfas1.m1.16698.m1
OG0010440	NV2t014106001.1	gfas1.m1.9255.m1
OG0010441	NV2t006047001.1	gfas1.m1.16384.m1
OG0010442	NV2t013390001.1	gfas1.m1.9595.m1
OG0010443	NV2t003843001.1	gfas1.m1.1475.m1
OG0010444	NV2t008768001.1	gfas1.m1.7827.m1
OG0010445	NV2t022114001.1	gfas1.m1.2766.m1
OG0010446	NV2t018562001.1	gfas1.m1.18098.m1
OG0010447	NV2t024189001.1	gfas1.m1.6343.m1
OG0010448	NV2t007631001.1	gfas1.m1.20859.m1
OG0010449	NV2t006418001.1	gfas1.m1.14715.m1
OG0010450	NV2t021104001.1	gfas1.m1.20539.m1
OG0010451	NV2t010719001.1	gfas1.m1.4297.m1
OG0010452	NV2t006665001.1	gfas1.m1.16196.m1
OG0010453	NV2t018624001.1	gfas1.m1.13824.m1
OG0010454	NV2t021839001.1	gfas1.m1.13113.m1
OG0010455	NV2t022452001.1	gfas1.m1.21543.m1
OG0010456	NV2t006369001.1	gfas1.m1.6155.m1
OG0010457	NV2t019742001.1	gfas1.m1.1270.m1
OG0010458	NV2t012031001.1	gfas1.m1.10144.m1
OG0010459	NV2t000504001.1	gfas1.m1.20091.m1
OG0010460	NV2t000271001.1	gfas1.m1.5727.m1
OG0010461	NV2t001377001.1	gfas1.m1.1954.m1
OG0010462	NV2t024051001.1	gfas1.m1.6780.m1
OG0010463	NV2t016282001.1	gfas1.m1.7833.m1
OG0010464	NV2t011829001.1	gfas1.m1.754.m1
OG0010465	NV2t003223001.1	gfas1.m1.23522.m1
OG0010467	NV2t006648001.1	gfas1.m1.18428.m1
OG0010468	NV2t010197001.1	gfas1.m1.5557.m1
OG0010470	NV2t017233001.1	gfas1.m1.219.m1
OG0010471	NV2t007343001.1	gfas1.m1.3040.m1
OG0010472	NV2t010385001.1	gfas1.m1.14561.m1
OG0010473	NV2t005100001.1	gfas1.m1.17179.m1
OG0010475	NV2t014694001.1	gfas1.m1.13571.m1
OG0010476	NV2t009496001.1	gfas1.m1.5405.m1
OG0010477	NV2t022157001.1	gfas1.m1.16984.m1
OG0010478	NV2t010286001.1	gfas1.m1.7941.m1
OG0010479	NV2t024600001.1	gfas1.m1.2111.m1
OG0010480	NV2t004886001.1	gfas1.m1.2878.m1
OG0010481	NV2t010260001.1	gfas1.m1.2026.m1
OG0010483	NV2t017119001.1	gfas1.m1.6329.m1
OG0010484	NV2t014481001.1	gfas1.m1.2757.m1
OG0010485	NV2t000353001.1	gfas1.m1.7656.m1
OG0010486	NV2t002997001.1	gfas1.m1.13923.m1
OG0010487	NV2t000162001.1	gfas1.m1.4812.m1
OG0010489	NV2t022035001.1	gfas1.m1.13705.m1
OG0010490	NV2t016293001.1	gfas1.m1.1789.m1
OG0010491	NV2t005183001.1	gfas1.m1.8903.m1
OG0010492	NV2t007255001.1	gfas1.m1.9071.m1
OG0010493	NV2t024638001.1	gfas1.m1.1049.m1
OG0010494	NV2t011594001.1	gfas1.m1.22884.m1
OG0010495	NV2t011068001.1	gfas1.m1.5666.m1
OG0010496	NV2t021081001.1	gfas1.m1.2423.m1
OG0010497	NV2t016736001.1	gfas1.m1.18048.m1
OG0010498	NV2t010296001.1	gfas1.m1.421.m1
OG0010499	NV2t012501001.1	gfas1.m1.5490.m1
OG0010500	NV2t006484001.1	gfas1.m1.15263.m1
OG0010501	NV2t015937001.1	gfas1.m1.4682.m1
OG0010502	NV2t023436001.1	gfas1.m1.15187.m1
OG0010504	NV2t013123001.1	gfas1.m1.9426.m1
OG0010505	NV2t014093001.1	gfas1.m1.3567.m1
OG0010506	NV2t015935001.1	gfas1.m1.17979.m1
OG0010510	NV2t021996001.1	gfas1.m1.9922.m1
OG0010511	NV2t022228001.1	gfas1.m1.3510.m1
OG0010513	NV2t022164001.1	gfas1.m1.15298.m1
OG0010515	NV2t000292001.1	gfas1.m1.15457.m1
OG0010517	NV2t012075001.1	gfas1.m1.3819.m1
OG0010518	NV2t005568001.1	gfas1.m1.17296.m1
OG0010520	NV2t015064001.1	gfas1.m1.14572.m1
OG0010521	NV2t008791001.1	gfas1.m1.2575.m1
OG0010522	NV2t006462001.1	gfas1.m1.7669.m1
OG0010523	NV2t012223001.1	gfas1.m1.15236.m1
OG0010524	NV2t001994001.1	gfas1.m1.9261.m1
OG0010527	NV2t012040001.1	gfas1.m1.10519.m1
OG0010528	NV2t017579001.1	gfas1.m1.15695.m1
OG0010529	NV2t022550001.1	gfas1.m1.15076.m1
OG0010530	NV2t008556001.1	gfas1.m1.3271.m1
OG0010532	NV2t003260001.1	gfas1.m1.1830.m1
OG0010533	NV2t017864001.1	gfas1.m1.5337.m1
OG0010534	NV2t018403001.1	gfas1.m1.14091.m1
OG0010535	NV2t012526001.1	gfas1.m1.18113.m1
OG0010536	NV2t025601001.1	gfas1.m1.16568.m1
OG0010537	NV2t024993001.1	gfas1.m1.17372.m1
OG0010538	NV2t023425001.1	gfas1.m1.17994.m1
OG0010540	NV2t000045001.1	gfas1.m1.9088.m1
OG0010541	NV2t003501001.1	gfas1.m1.17869.m1
OG0010544	NV2t023830001.1	gfas1.m1.5664.m1
OG0010545	NV2t001470001.1	gfas1.m1.14680.m1
OG0010546	NV2t018532001.1	gfas1.m1.23770.m1
OG0010547	NV2t012158001.1	gfas1.m1.14377.m1
OG0010548	NV2t018928001.1	gfas1.m1.16561.m1
OG0010551	NV2t024872001.1	gfas1.m1.20523.m1
OG0010552	NV2t003452001.1	gfas1.m1.13252.m1
OG0010553	NV2t011564001.1	gfas1.m1.5671.m1
OG0010554	NV2t005896001.1	gfas1.m1.8427.m1
OG0010555	NV2t022518001.1	gfas1.m1.8092.m1
OG0010556	NV2t020598001.1	gfas1.m1.1613.m1
OG0010557	NV2t020335001.1	gfas1.m1.21601.m1
OG0010558	NV2t014199001.1	gfas1.m1.1090.m1
OG0010559	NV2t023446001.1	gfas1.m1.15929.m1
OG0010564	NV2t020153002.1	gfas1.m1.7196.m1
OG0010565	NV2t024302001.1	gfas1.m1.14966.m1
OG0010566	NV2t010706001.1	gfas1.m1.1248.m1
OG0010567	NV2t010121001.1	gfas1.m1.14108.m1
OG0010568	NV2t000612001.1	gfas1.m1.18810.m1
OG0010569	NV2t004250001.1	gfas1.m1.20652.m1
OG0010571	NV2t012382001.1	gfas1.m1.5489.m1
OG0010572	NV2t023675001.1	gfas1.m1.23413.m1
OG0010573	NV2t020285001.1	gfas1.m1.10324.m1
OG0010574	NV2t002165001.1	gfas1.m1.4346.m1
OG0010575	NV2t021985001.1	gfas1.m1.718.m1
OG0010576	NV2t004366001.1	gfas1.m1.3908.m1
OG0010578	NV2t009009001.1	gfas1.m1.22260.m1
OG0010579	NV2t019414001.1	gfas1.m1.22451.m1
OG0010580	NV2t010948001.1	gfas1.m1.422.m1
OG0010582	NV2t008590001.1	gfas1.m1.3211.m1
OG0010583	NV2t024052001.1	gfas1.m1.7414.m1
OG0010584	NV2t018469001.1	gfas1.m1.9614.m1
OG0010585	NV2t002874001.1	gfas1.m1.5424.m1
OG0010587	NV2t007749001.1	gfas1.m1.8294.m1
OG0010588	NV2t009313001.1	gfas1.m1.7794.m1
OG0010589	NV2t003528001.1	gfas1.m1.16769.m1
OG0010590	NV2t017269001.1	gfas1.m1.19364.m1
OG0010591	NV2t005330001.1	gfas1.m1.15203.m1
OG0010593	NV2t009844006.1	gfas1.m1.7237.m1
OG0010595	NV2t013992001.1	gfas1.m1.1495.m1
OG0010596	NV2t013100001.1	gfas1.m1.23501.m1
OG0010597	NV2t001724001.1	gfas1.m1.16345.m1
OG0010598	NV2t020267001.1	gfas1.m1.6702.m1
OG0010599	NV2t009296001.1	gfas1.m1.10508.m1
OG0010600	NV2t020900001.1	gfas1.m1.8898.m1
OG0010601	NV2t025269001.1	gfas1.m1.1778.m1
OG0010602	NV2t004916001.1	gfas1.m1.17736.m1
OG0010604	NV2t009841001.1	gfas1.m1.6945.m1
OG0010605	NV2t014506001.1	gfas1.m1.141.m1
OG0010606	NV2t004830001.1	gfas1.m1.12112.m1
OG0010607	NV2t016499001.1	gfas1.m1.6527.m1
OG0010608	NV2t015227001.1	gfas1.m1.80.m1
OG0010609	NV2t022148001.1	gfas1.m1.9173.m1
OG0010610	NV2t004539001.1	gfas1.m1.9330.m1
OG0010611	NV2t004498001.1	gfas1.m1.101.m1
OG0010612	NV2t017879001.1	gfas1.m1.15057.m1
OG0010613	NV2t021262001.1	gfas1.m1.15292.m1
OG0010614	NV2t003336001.1	gfas1.m1.21271.m1
OG0010615	NV2t010886001.1	gfas1.m1.761.m1
OG0010616	NV2t011540001.1	gfas1.m1.17629.m1
OG0010617	NV2t013885001.1	gfas1.m1.75.m1
OG0010620	NV2t008729001.1	gfas1.m1.13749.m1
OG0010621	NV2t023926001.1	gfas1.m1.5024.m1
OG0010622	NV2t001474001.1	gfas1.m1.14684.m1
OG0010623	NV2t023231001.1	gfas1.m1.4406.m1
OG0010624	NV2t013695001.1	gfas1.m1.2147.m1
OG0010625	NV2t011502001.1	gfas1.m1.3261.m1
OG0010626	NV2t017765005.1	gfas1.m1.15151.m1
OG0010627	NV2t023558001.1	gfas1.m1.8258.m1
OG0010628	NV2t015410001.1	gfas1.m1.13361.m1
OG0010629	NV2t015450001.1	gfas1.m1.614.m1
OG0010630	NV2t005482001.1	gfas1.m1.19921.m1
OG0010631	NV2t025644001.1	gfas1.m1.3669.m1
OG0010633	NV2t011211001.1	gfas1.m1.19756.m1
OG0010634	NV2t012575001.1	gfas1.m1.9007.m1
OG0010635	NV2t022451001.1	gfas1.m1.9192.m1
OG0010636	NV2t004588001.1	gfas1.m1.23397.m1
OG0010637	NV2t023535001.1	gfas1.m1.1131.m1
OG0010638	NV2t004037001.1	gfas1.m1.14328.m1
OG0010640	NV2t003195001.1	gfas1.m1.7804.m1
OG0010641	NV2t003311001.1	gfas1.m1.16065.m1
OG0010642	NV2t008974001.1	gfas1.m1.19001.m1
OG0010643	NV2t016965001.1	gfas1.m1.16823.m1
OG0010644	NV2t008349001.1	gfas1.m1.4015.m1
OG0010645	NV2t016640001.1	gfas1.m1.1083.m1
OG0010646	NV2t022568001.1	gfas1.m1.2996.m1
OG0010648	NV2t010629001.1	gfas1.m1.20792.m1
OG0010649	NV2t020244001.1	gfas1.m1.8264.m1
OG0010650	NV2t015200001.1	gfas1.m1.196.m1
OG0010651	NV2t005412001.1	gfas1.m1.2299.m1
OG0010652	NV2t002735001.1	gfas1.m1.1678.m1
OG0010653	NV2t014476001.1	gfas1.m1.2751.m1
OG0010654	NV2t019978001.1	gfas1.m1.20364.m1
OG0010655	NV2t016690001.1	gfas1.m1.2858.m1
OG0010656	NV2t010215001.1	gfas1.m1.6849.m1
OG0010657	NV2t017433002.1	gfas1.m1.19311.m1
OG0010658	NV2t014751001.1	gfas1.m1.2256.m1
OG0010659	NV2t012734001.1	gfas1.m1.10143.m1
OG0010661	NV2t024816001.1	gfas1.m1.2612.m1
OG0010662	NV2t015799001.1	gfas1.m1.14884.m1
OG0010664	NV2t021874001.1	gfas1.m1.892.m1
OG0010665	NV2t007915001.1	gfas1.m1.17511.m1
OG0010666	NV2t019401001.1	gfas1.m1.13314.m1
OG0010667	NV2t010732001.1	gfas1.m1.17892.m1
OG0010668	NV2t022930001.1	gfas1.m1.14298.m1
OG0010669	NV2t021940001.1	gfas1.m1.15080.m1
OG0010670	NV2t017593001.1	gfas1.m1.3177.m1
OG0010671	NV2t006363001.1	gfas1.m1.5892.m1
OG0010672	NV2t021533001.1	gfas1.m1.6352.m1
OG0010673	NV2t016213001.1	gfas1.m1.1915.m1
OG0010674	NV2t021263001.1	gfas1.m1.15297.m1
OG0010675	NV2t017067001.1	gfas1.m1.3680.m1
OG0010676	NV2t003099001.1	gfas1.m1.8268.m1
OG0010678	NV2t005388001.1	gfas1.m1.279.m1
OG0010679	NV2t000918002.1	gfas1.m1.16221.m1
OG0010685	NV2t011765001.1	gfas1.m1.13949.m1
OG0010686	NV2t007629001.1	gfas1.m1.18400.m1
OG0010687	NV2t017477001.1	gfas1.m1.2493.m1
OG0010688	NV2t020240001.1	gfas1.m1.18056.m1
OG0010689	NV2t024221001.1	gfas1.m1.6676.m1
OG0010690	NV2t009896001.1	gfas1.m1.14113.m1
OG0010691	NV2t001975001.1	gfas1.m1.16342.m1
OG0010692	NV2t014675001.1	gfas1.m1.3882.m1
OG0010693	NV2t023362001.1	gfas1.m1.4138.m1
OG0010694	NV2t004030001.1	gfas1.m1.18243.m1
OG0010696	NV2t001826001.1	gfas1.m1.8242.m1
OG0010699	NV2t017995001.1	gfas1.m1.6007.m1
OG0010701	NV2t014390001.1	gfas1.m1.19264.m1
OG0010702	NV2t009038001.1	gfas1.m1.2475.m1
OG0010703	NV2t000809001.1	gfas1.m1.8460.m1
OG0010704	NV2t008322001.1	gfas1.m1.1394.m1
OG0010705	NV2t008735001.1	gfas1.m1.19891.m1
OG0010706	NV2t003753001.1	gfas1.m1.4571.m1
OG0010707	NV2t012540001.1	gfas1.m1.17157.m1
OG0010710	NV2t013789001.1	gfas1.m1.16113.m1
OG0010711	NV2t011906001.1	gfas1.m1.3638.m1
OG0010712	NV2t017669001.1	gfas1.m1.591.m1
OG0010713	NV2t003851001.1	gfas1.m1.18250.m1
OG0010716	NV2t001246001.1	gfas1.m1.8771.m1
OG0010717	NV2t024148001.1	gfas1.m1.17667.m1
OG0010718	NV2t019542001.1	gfas1.m1.492.m1
OG0010719	NV2t020780001.1	gfas1.m1.1577.m1
OG0010720	NV2t008073001.1	gfas1.m1.22085.m1
OG0010721	NV2t010133001.1	gfas1.m1.2235.m1
OG0010722	NV2t009579001.1	gfas1.m1.20151.m1
OG0010723	NV2t024190001.1	gfas1.m1.13964.m1
OG0010724	NV2t012364001.1	gfas1.m1.18747.m1
OG0010726	NV2t016429001.1	gfas1.m1.683.m1
OG0010727	NV2t008874001.1	gfas1.m1.18955.m1
OG0010728	NV2t002940001.1	gfas1.m1.7750.m1
OG0010734	NV2t001925001.1	gfas1.m1.3135.m1
OG0010735	NV2t021600001.1	gfas1.m1.14455.m1
OG0010736	NV2t024291001.1	gfas1.m1.8256.m1
OG0010737	NV2t007455001.1	gfas1.m1.6455.m1
OG0010738	NV2t024092001.1	gfas1.m1.10140.m1
OG0010739	NV2t001209001.1	gfas1.m1.19228.m1
OG0010741	NV2t012051001.1	gfas1.m1.6607.m1
OG0010744	NV2t015148001.1	gfas1.m1.5991.m1
OG0010746	NV2t015236001.1	gfas1.m1.3278.m1
OG0010747	NV2t017902001.1	gfas1.m1.3740.m1
OG0010748	NV2t022520001.1	gfas1.m1.3055.m1
OG0010750	NV2t014031001.1	gfas1.m1.17620.m1
OG0010751	NV2t020368001.1	gfas1.m1.14197.m1
OG0010753	NV2t025592001.1	gfas1.m1.20780.m1
OG0010754	NV2t003433001.1	gfas1.m1.1687.m1
OG0010756	NV2t004320001.1	gfas1.m1.2992.m1
OG0010757	NV2t011260001.1	gfas1.m1.147.m1
OG0010758	NV2t005949001.1	gfas1.m1.15205.m1
OG0010759	NV2t024640001.1	gfas1.m1.1048.m1
OG0010761	NV2t023678001.1	gfas1.m1.6341.m1
OG0010762	NV2t001174001.1	gfas1.m1.21415.m1
OG0010763	NV2t008117001.1	gfas1.m1.3441.m1
OG0010765	NV2t017966001.1	gfas1.m1.13209.m1
OG0010766	NV2t011952001.1	gfas1.m1.17266.m1
OG0010770	NV2t022303001.1	gfas1.m1.900.m1
OG0010771	NV2t000766001.1	gfas1.m1.9074.m1
OG0010772	NV2t008365001.1	gfas1.m1.19827.m1
OG0010773	NV2t005802001.1	gfas1.m1.16570.m1
OG0010774	NV2t006914001.1	gfas1.m1.4156.m1
OG0010776	NV2t000052001.1	gfas1.m1.4353.m1
OG0010777	NV2t011658001.1	gfas1.m1.4967.m1
OG0010778	NV2t012645001.1	gfas1.m1.16135.m1
OG0010780	NV2t018349002.1	gfas1.m1.1336.m1
OG0010781	NV2t006994001.1	gfas1.m1.5625.m1
OG0010782	NV2t012510001.1	gfas1.m1.7901.m1
OG0010783	NV2t012906001.1	gfas1.m1.8250.m1
OG0010784	NV2t007445001.1	gfas1.m1.15835.m1
OG0010785	NV2t021519001.1	gfas1.m1.14828.m1
OG0010787	NV2t002420001.1	gfas1.m1.15278.m1
OG0010789	NV2t000216001.1	gfas1.m1.10378.m1
OG0010790	NV2t012455001.1	gfas1.m1.14014.m1
OG0010791	NV2t005467001.1	gfas1.m1.15623.m1
OG0010792	NV2t012302001.1	gfas1.m1.756.m1
OG0010793	NV2t017904001.1	gfas1.m1.9489.m1
OG0010794	NV2t004387001.1	gfas1.m1.11198.m1
OG0010795	NV2t015913001.1	gfas1.m1.4035.m1
OG0010796	NV2t005305001.1	gfas1.m1.59.m1
OG0010798	NV2t011066001.1	gfas1.m1.19912.m1
OG0010799	NV2t003636001.1	gfas1.m1.4182.m1
OG0010800	NV2t020348001.1	gfas1.m1.501.m1
OG0010801	NV2t007231001.1	gfas1.m1.4798.m1
OG0010802	NV2t011228001.1	gfas1.m1.21805.m1
OG0010803	NV2t016019001.1	gfas1.m1.16975.m1
OG0010804	NV2t000487001.1	gfas1.m1.14042.m1
OG0010805	NV2t015221001.1	gfas1.m1.4888.m1
OG0010806	NV2t023165001.1	gfas1.m1.10253.m1
OG0010807	NV2t015027001.1	gfas1.m1.2515.m1
OG0010809	NV2t015102001.1	gfas1.m1.5208.m1
OG0010810	NV2t011662001.1	gfas1.m1.13998.m1
OG0010811	NV2t023099001.1	gfas1.m1.17555.m1
OG0010812	NV2t017802001.1	gfas1.m1.8600.m1
OG0010813	NV2t010641001.1	gfas1.m1.6015.m1
OG0010814	NV2t003150001.1	gfas1.m1.22194.m1
OG0010815	NV2t006838001.1	gfas1.m1.6639.m1
OG0010816	NV2t018748001.1	gfas1.m1.1288.m1
OG0010817	NV2t003610001.1	gfas1.m1.17589.m1
OG0010818	NV2t012012001.1	gfas1.m1.13638.m1
OG0010820	NV2t015906001.1	gfas1.m1.5863.m1
OG0010821	NV2t015670001.1	gfas1.m1.13368.m1
