Orthogroup	Hsap	Nvec
OG0006278	ECHB_HUMAN	NV2t017030001.1
OG0006279	ECHD1_HUMAN	NV2t024595001.1
OG0006280	ECHD3_HUMAN	NV2t006394001.1
OG0006281	ECHM_HUMAN	NV2t007510001.1
OG0006282	ECM29_HUMAN	NV2t001905001.1
OG0006283	ECSIT_HUMAN	NV2t006920001.1
OG0006284	ECT2_HUMAN	NV2t021459001.1
OG0006285	EDAR_HUMAN	NV2t003395001.1
OG0006286	EDC4_HUMAN	NV2t004492001.1
OG0006287	EDEM2_HUMAN	NV2t004388001.1
OG0006288	EDEM3_HUMAN	NV2t024386001.1
OG0006289	EDF1_HUMAN	NV2t025652001.1
OG0006290	EED_HUMAN	NV2t008748002.1
OG0006291	EEPD1_HUMAN	NV2t004045001.1, NV2t004045002.1
OG0006292	EF2K_HUMAN	NV2t007401001.1
OG0006293	EFC11_HUMAN	NV2t002429001.1
OG0006294	EFC14_HUMAN	NV2t001977001.1
OG0006295	EFCB5_HUMAN	NV2t017196001.1
OG0006296	EFCB6_HUMAN	NV2t010288001.1
OG0006297	EFGM_HUMAN	NV2t022140001.1
OG0006298	EFHB_HUMAN	NV2t012888001.1
OG0006299	EFHC1_HUMAN	NV2t006545001.1
OG0006300	EFHC2_HUMAN	NV2t021733001.1
OG0006301	EFL1_HUMAN	NV2t023117001.1
OG0006302	EFMT2_HUMAN	NV2t000835001.1
OG0006303	EFMT4_HUMAN	NV2t025523001.1
OG0006304	EFNMT_HUMAN	NV2t000778001.1
OG0006305	EFTS_HUMAN	NV2t017506001.1
OG0006306	EFTU_HUMAN	NV2t017173002.1
OG0006307	EHBP1_HUMAN	NV2t025014001.1
OG0006308	EI24_HUMAN	NV2t021935001.1
OG0006309	EI2BB_HUMAN	NV2t000343001.1
OG0006310	EI2BD_HUMAN	NV2t005493001.1
OG0006311	EIF2A_HUMAN	NV2t022516001.1
OG0006312	EIF2D_HUMAN	NV2t000348001.1
OG0006313	EIF3B_HUMAN	NV2t007668001.1
OG0006314	EIF3D_HUMAN	NV2t007751001.1
OG0006315	EIF3E_HUMAN	NV2t017319001.1
OG0006316	EIF3F_HUMAN	NV2t021621001.1
OG0006317	EIF3G_HUMAN	NV2t024871001.1
OG0006318	EIF3I_HUMAN	NV2t016556003.1
OG0006319	EIF3K_HUMAN	NV2t012866001.1
OG0006320	EIF3M_HUMAN	NV2t017492001.1
OG0006321	ELMD3_HUMAN	NV2t017779001.1
OG0006322	ELOB_HUMAN	NV2t015939001.1
OG0006323	ELOC_HUMAN	NV2t016351001.1
OG0006324	ELP1_HUMAN	NV2t023531001.1
OG0006325	ELP2_HUMAN	NV2t019151001.1
OG0006326	ELP3_HUMAN	NV2t015926001.1
OG0006327	ELP6_HUMAN	NV2t006450001.1
OG0006328	EMC1_HUMAN	NV2t000633001.1
OG0006329	EMC2_HUMAN	NV2t023920001.1
OG0006330	EMC3_HUMAN	NV2t003579001.1
OG0006331	EMC4_HUMAN	NV2t004943001.1
OG0006332	EMC6_HUMAN	NV2t018615001.1
OG0006333	EMC8_HUMAN	NV2t005251001.1
OG0006334	EME1_HUMAN	NV2t008053001.1
OG0006335	EMRE_HUMAN	NV2t017812001.1
OG0006337	ENKUR_HUMAN	NV2t010949001.1
OG0006338	ENPP5_HUMAN	NV2t011645001.1
OG0006339	ENY2_HUMAN	NV2t004358001.1
OG0006340	EPN2_HUMAN	NV2t007371001.1
OG0006341	EPN4_HUMAN	NV2t018800001.1
OG0006342	ER6L2_HUMAN	NV2t002241001.1
OG0006343	ERCC2_HUMAN	NV2t020002001.1
OG0006344	ERCC3_HUMAN	NV2t012518001.1
OG0006345	ERG24_HUMAN	NV2t019467001.1
OG0006346	ERGI1_HUMAN	NV2t017916001.1
OG0006347	ERGI3_HUMAN	NV2t005770001.1
OG0006348	ERH_HUMAN	NV2t020915001.1
OG0006349	ERIC3_HUMAN	NV2t006420001.1
OG0006350	ERLEC_HUMAN	NV2t010895001.1
OG0006351	ERMP1_HUMAN	NV2t001658001.1
OG0006352	ERP29_HUMAN	NV2t016223001.1
OG0006353	ERP44_HUMAN	NV2t012609001.1
OG0006355	ESCO2_HUMAN	NV2t016550001.1
OG0006356	ESF1_HUMAN	NV2t012425001.1
OG0006357	ESPL1_HUMAN	NV2t010860001.1
OG0006358	EST1A_HUMAN	NV2t016457001.1
OG0006360	ETFA_HUMAN	NV2t023557001.1
OG0006361	ETFB_HUMAN	NV2t021831001.1
OG0006362	ETFD_HUMAN	NV2t002954001.1
OG0006363	EVG1_HUMAN	NV2t007711001.1
OG0006364	EXD1_HUMAN	NV2t002760001.1
OG0006365	EXOC1_HUMAN	NV2t003790001.1
OG0006366	EXOC2_HUMAN	NV2t005381001.1
OG0006367	EXOC5_HUMAN	NV2t023727001.1
OG0006368	EXOC7_HUMAN	NV2t007095001.1
OG0006369	EXOC8_HUMAN	NV2t014455001.1
OG0006370	EXOG_HUMAN	NV2t020220001.1
OG0006371	EXOS1_HUMAN	NV2t017965001.1
OG0006372	EXOS3_HUMAN	NV2t001096001.1
OG0006373	EXOS4_HUMAN	NV2t011449001.1
OG0006374	EXOS5_HUMAN	NV2t020856001.1
OG0006375	EXOS7_HUMAN	NV2t004386001.1
OG0006376	EXOS8_HUMAN	NV2t003795001.1
OG0006377	EXTL3_HUMAN	NV2t005531001.1
OG0006378	F10C1_HUMAN	NV2t018531001.1
OG0006379	F136A_HUMAN	NV2t017555001.1
OG0006380	F151B_HUMAN	NV2t012305001.1
OG0006381	F161B_HUMAN	NV2t021026001.1
OG0006382	F174A_HUMAN	NV2t024795001.1
OG0006383	F185A_HUMAN	NV2t014610001.1
OG0006384	F199X_HUMAN	NV2t013496001.1
OG0006385	F210B_HUMAN	NV2t005402001.1
OG0006386	F221B_HUMAN	NV2t006358001.1
OG0006390	FA2H_HUMAN	NV2t005222001.1
OG0006391	FA81A_HUMAN	NV2t023137001.1
OG0006392	FAAA_HUMAN	NV2t010744001.1
OG0006393	FABD_HUMAN	NV2t004117001.1
OG0006394	FACD2_HUMAN	NV2t002080001.1
OG0006395	FACE1_HUMAN	NV2t008513001.1
OG0006396	FADS6_HUMAN	NV2t018874001.1
OG0006397	FAF1_HUMAN	NV2t001051001.1
OG0006398	FAF2_HUMAN	NV2t013943001.1
OG0006399	FAHD1_HUMAN	NV2t018789001.1
OG0006400	FAIM1_HUMAN	NV2t011112001.1
OG0006401	FAK1_HUMAN	NV2t016441001.1
OG0006402	FAN1_HUMAN	NV2t023139001.1
OG0006403	FANCA_HUMAN	NV2t004441001.1
OG0006404	FANCI_HUMAN	NV2t017790001.1
OG0006405	FANCJ_HUMAN	NV2t016326001.1
OG0006406	FANCL_HUMAN	NV2t020792001.1
OG0006407	FANCM_HUMAN	NV2t020162001.1
OG0006408	FAT4_HUMAN	NV2t003226001.1
OG0006409	FBW12_HUMAN	NV2t008363001.1
OG0006410	FBX16_HUMAN	NV2t006335001.1
OG0006411	FBX21_HUMAN	NV2t015998001.1
OG0006412	FBX31_HUMAN	NV2t004560001.1
OG0006413	FBX42_HUMAN	NV2t010461001.1
OG0006414	FBX48_HUMAN	NV2t012466001.1
OG0006415	FBX9_HUMAN	NV2t017113001.1
OG0006417	FBXL8_HUMAN	NV2t002443001.1
OG0006418	FBXW4_HUMAN	NV2t017464001.1
OG0006419	FBXW5_HUMAN	NV2t025160001.1
OG0006420	FBXW8_HUMAN	NV2t015434001.1
OG0006422	FEN1_HUMAN	NV2t004538001.1
OG0006423	FERY3_HUMAN	NV2t018614001.1
OG0006424	FGGY_HUMAN	NV2t000705001.1
OG0006425	FGOP2_HUMAN	NV2t018429001.1
OG0006426	FHI2A_HUMAN	NV2t018251001.1
OG0006427	FHOD3_HUMAN	NV2t004204001.1
OG0006428	FIBP_HUMAN	NV2t020341001.1
OG0006429	FICD_HUMAN	NV2t013491001.1
OG0006430	FIGL1_HUMAN	NV2t019130001.1
OG0006431	FIP1_HUMAN	NV2t003550001.1
OG0006432	FIRRM_HUMAN	NV2t025389001.1
OG0006433	FKB15_HUMAN	NV2t024889001.1
OG0006434	FKBP6_HUMAN	NV2t015593001.1
OG0006435	FKBP8_HUMAN	NV2t024155001.1
OG0006436	FKBPL_HUMAN	NV2t009533001.1
OG0006437	FKTN_HUMAN	NV2t001049001.1
OG0006438	FLCN_HUMAN	NV2t025451001.1
OG0006439	FLOT2_HUMAN	NV2t017268002.1
OG0006440	FLTOP_HUMAN	NV2t022087001.1
OG0006442	FMC1_HUMAN	NV2t011498001.1
OG0006443	FMT_HUMAN	NV2t013620001.1
OG0006444	FNBP4_HUMAN	NV2t018637001.1
OG0006445	FNTA_HUMAN	NV2t017992001.1
OG0006446	FNTB_HUMAN	NV2t011230001.1
OG0006447	FOLC_HUMAN	NV2t024955001.1
OG0006448	FOXG1_HUMAN	NV2t020035001.1
OG0006449	FOXJ3_HUMAN	NV2t013336001.1
OG0006451	FP100_HUMAN	NV2t008941001.1
OG0006452	FPGT_HUMAN	NV2t019516001.1
OG0006453	FPPS_HUMAN	NV2t013694001.1
OG0006455	FRG1_HUMAN	NV2t019427001.1
OG0006456	FRITZ_HUMAN	NV2t002008001.1
OG0006457	FSAF1_HUMAN	NV2t013814001.1
OG0006458	FSIP1_HUMAN	NV2t001964001.1
OG0006459	FSTL1_HUMAN	NV2t021613001.1
OG0006460	FTM_HUMAN	NV2t004598001.1
OG0006461	FUCT1_HUMAN	NV2t013470001.1
OG0006462	FUZZY_HUMAN	NV2t018573001.1
OG0006463	FXL12_HUMAN	NV2t001880001.1
OG0006464	FXL13_HUMAN	NV2t001021001.1
OG0006465	FXL14_HUMAN	NV2t003613001.1
OG0006466	FXL15_HUMAN	NV2t006287001.1
OG0006467	FXL17_HUMAN	NV2t014657001.1
OG0006468	FXRD1_HUMAN	NV2t024476001.1
OG0006469	FZD4_HUMAN	NV2t008805001.1
OG0006470	FZR1_HUMAN	NV2t000347001.1
OG0006471	G6PI_HUMAN	NV2t003985001.1
OG0006472	GABPA_HUMAN	NV2t021857001.1, NV2t021857002.1
OG0006473	GAK_HUMAN	NV2t001364001.1
OG0006474	GAL3A_HUMAN	NV2t018031001.1
OG0006475	GALD1_HUMAN	NV2t018413001.1
OG0006476	GALE_HUMAN	NV2t016297001.1
OG0006477	GALK1_HUMAN	NV2t007291001.1
OG0006478	GALK2_HUMAN	NV2t018869001.1
OG0006479	GALM_HUMAN	NV2t020777001.1
OG0006481	GALT_HUMAN	NV2t023751001.1
OG0006482	GAMT_HUMAN	NV2t005862001.1
OG0006483	GAPD1_HUMAN	NV2t025290002.1
OG0006484	GAR1_HUMAN	NV2t002769001.1
OG0006486	GATD1_HUMAN	NV2t011982001.1
OG0006487	GBG13_HUMAN	NV2t007089001.1
OG0006488	GBRL2_HUMAN	NV2t004680001.1
OG0006489	GCC1_HUMAN	NV2t018131001.1
OG0006490	GCDH_HUMAN	NV2t000875001.1
OG0006491	GCKR_HUMAN	NV2t006956001.1
OG0006492	GCNA_HUMAN	NV2t003262001.1, NV2t003262002.1, NV2t003262003.1
OG0006493	GCP2_HUMAN	NV2t022075001.1
OG0006494	GCP4_HUMAN	NV2t023517001.1
OG0006495	GCP5_HUMAN	NV2t006475001.1
OG0006496	GCP60_HUMAN	NV2t019877001.1
OG0006497	GCP6_HUMAN	NV2t000510001.1
OG0006498	GCSP_HUMAN	NV2t001515001.1
OG0006499	GCYA2_HUMAN, GCYA1_HUMAN	NV2t002911001.1
OG0006500	GDAP2_HUMAN	NV2t009323001.1
OG0006501	GDPP1_HUMAN	NV2t015902001.1
OG0006503	GEMI2_HUMAN	NV2t002201001.1
OG0006504	GEMI6_HUMAN	NV2t019470001.1
OG0006505	GEMI7_HUMAN	NV2t005843001.1
OG0006506	GEMI8_HUMAN	NV2t002475001.1
OG0006507	GEN_HUMAN	NV2t013091001.1
OG0006508	GEPH_HUMAN	NV2t019963001.1
OG0006509	GET3_HUMAN	NV2t002244001.1
OG0006510	GGACT_HUMAN	NV2t012736001.1
OG0006511	GGCT_HUMAN	NV2t022101001.1
OG0006513	GHITM_HUMAN	NV2t006565001.1
OG0006514	GID4_HUMAN	NV2t007875001.1
OG0006515	GID8_HUMAN	NV2t013740001.1
OG0006516	GILT_HUMAN	NV2t007750001.1
OG0006517	GLCTK_HUMAN	NV2t002510001.1
OG0006518	GLE1_HUMAN	NV2t019772001.1
OG0006520	GLIS2_HUMAN	NV2t003801001.1
OG0006521	GLOD4_HUMAN	NV2t016542001.1
OG0006523	GLRX3_HUMAN	NV2t018245001.1
OG0006524	GLRX5_HUMAN	NV2t020145001.1
OG0006525	GLTP_HUMAN	NV2t016849001.1
OG0006526	GMPPA_HUMAN	NV2t012340001.1
OG0006527	GMPPB_HUMAN	NV2t001227001.1
OG0006528	GNA1_HUMAN	NV2t021131001.1
OG0006529	GNB5_HUMAN	NV2t024018001.1
OG0006530	GNL1_HUMAN	NV2t025607001.1
OG0006531	GNMT_HUMAN	NV2t020312002.1
OG0006532	GNPAT_HUMAN	NV2t019713001.1
OG0006533	GNS_HUMAN	NV2t003493001.1
OG0006534	GO45_HUMAN	NV2t021983001.1
OG0006535	GOGA1_HUMAN	NV2t025751001.1
OG0006536	GOGA5_HUMAN	NV2t020099001.1
OG0006537	GOLI4_HUMAN	NV2t013550001.1
OG0006538	GOSR2_HUMAN	NV2t012421001.1
OG0006539	GP180_HUMAN	NV2t021298001.1
OG0006540	GPAA1_HUMAN	NV2t005058001.1
OG0006541	GPAM1_HUMAN	NV2t021608001.1
OG0006542	GPAN1_HUMAN	NV2t007039001.1
OG0006543	GPAT1_HUMAN	NV2t018753001.1
OG0006544	GPDM_HUMAN	NV2t011087001.1
OG0006545	GPI8_HUMAN	NV2t025545001.1
OG0006546	GPKOW_HUMAN	NV2t000989001.1
OG0006547	GPN1_HUMAN	NV2t007946001.1
OG0006548	GPN2_HUMAN	NV2t008257001.1
OG0006549	GPTC1_HUMAN	NV2t022560001.1
OG0006550	GPT_HUMAN	NV2t022791001.1
OG0006551	GRAP1_HUMAN	NV2t000012001.1
OG0006554	GRPE1_HUMAN	NV2t025137001.1
OG0006555	GRRE1_HUMAN	NV2t004859001.1, NV2t004859002.1
OG0006556	GRWD1_HUMAN	NV2t010112001.1
OG0006557	GSAP_HUMAN	NV2t003435001.1
OG0006558	GSH0_HUMAN	NV2t025407001.1
OG0006559	GSHR_HUMAN	NV2t021860001.1
OG0006560	GSKIP_HUMAN	NV2t010266001.1
OG0006561	GSTK1_HUMAN	NV2t015214001.1
OG0006562	GTPB4_HUMAN	NV2t011838001.1
OG0006563	GTPB6_HUMAN	NV2t014343001.1
OG0006564	GTPB8_HUMAN	NV2t003228001.1
OG0006565	GUAA_HUMAN	NV2t014299001.1
OG0006567	GUF1_HUMAN	NV2t002690001.1
OG0006568	GWL_HUMAN	NV2t013402001.1
OG0006569	H1BP3_HUMAN	NV2t006328001.1
OG0006570	HACD3_HUMAN	NV2t023780001.1
OG0006571	HACL1_HUMAN	NV2t012666001.1
OG0006572	HAP28_HUMAN	NV2t007465001.1
OG0006573	HAP40_HUMAN	NV2t010748001.1
OG0006574	HAT1_HUMAN	NV2t008929001.1
OG0006575	HAUS1_HUMAN	NV2t022853001.1
OG0006576	HAUS4_HUMAN	NV2t004639001.1
OG0006577	HAUS7_HUMAN	NV2t016822001.1
OG0006578	HAUS8_HUMAN	NV2t017653001.1
OG0006579	HBAP1_HUMAN	NV2t011156001.1
OG0006580	HBP1_HUMAN	NV2t001779001.1
OG0006581	HCDH_HUMAN	NV2t006175001.1
OG0006582	HCFC2_HUMAN	NV2t003399001.1
OG0006583	HDAC8_HUMAN	NV2t009348002.1
OG0006584	HDC_HUMAN	NV2t008967001.1, NV2t008967002.1
OG0006585	HDDC2_HUMAN	NV2t025208001.1
OG0006586	HDHD1_HUMAN	NV2t021236001.1
OG0006587	HDHD2_HUMAN	NV2t012140001.1
OG0006588	HD_HUMAN	NV2t017869001.1
OG0006589	HEAT4_HUMAN	NV2t018849001.1
OG0006590	HEAT6_HUMAN	NV2t016979001.1
OG0006591	HEAT9_HUMAN	NV2t019897001.1
OG0006593	HECD4_HUMAN	NV2t016108001.1, NV2t016107001.1
OG0006594	HELB_HUMAN	NV2t008620001.1
OG0006595	HELLS_HUMAN	NV2t008386001.1
OG0006596	HELQ_HUMAN	NV2t011530001.1
OG0006597	HEM2_HUMAN	NV2t024901001.1
OG0006598	HEM3_HUMAN	NV2t021389001.1
OG0006599	HEM4_HUMAN	NV2t019082001.1
OG0006600	HEMH_HUMAN	NV2t013591001.1
OG0006601	HEMK1_HUMAN	NV2t002301001.1
OG0006602	HEMK2_HUMAN	NV2t006780001.1
OG0006603	HENMT_HUMAN	NV2t025422001.1
OG0006604	HERC1_HUMAN	NV2t023309003.1, NV2t023309001.1, NV2t023309002.1
OG0006605	HGD_HUMAN	NV2t008435001.1
OG0006606	HGS_HUMAN	NV2t007985001.1
OG0006607	HID1_HUMAN	NV2t006880001.1
OG0006608	HIF1N_HUMAN	NV2t009546001.1
OG0006609	HIKES_HUMAN	NV2t013361001.1
OG0006610	HINT1_HUMAN	NV2t024290001.1
OG0006611	HIRA_HUMAN	NV2t017230001.1
OG0006612	HIRP3_HUMAN	NV2t003305001.1
OG0006613	HM20A_HUMAN	NV2t025170001.1
OG0006614	HMDH_HUMAN	NV2t023516001.1
OG0006615	HMHA1_HUMAN	NV2t000895001.1
OG0006616	HMMR_HUMAN	NV2t002409001.1
OG0006617	HMX3_HUMAN	NV2t018738001.1
OG0006618	HNRPK_HUMAN	NV2t023515001.1
OG0006619	HOGA1_HUMAN	NV2t018950001.1
OG0006620	HOP2_HUMAN	NV2t011637001.1
OG0006621	HOT_HUMAN	NV2t000819001.1
OG0006622	HPBP1_HUMAN	NV2t018294001.1
OG0006623	HPDL_HUMAN	NV2t017829001.1
OG0006624	HPPD_HUMAN	NV2t016637001.1
OG0006625	HPRT_HUMAN	NV2t012926008.1
OG0006626	HROB_HUMAN	NV2t012682001.1
OG0006627	HS2ST_HUMAN	NV2t025335001.1
OG0006628	HSC20_HUMAN	NV2t016437001.1
OG0006629	HSDL2_HUMAN	NV2t001867001.1
OG0006630	HSF2B_HUMAN	NV2t013392001.1
OG0006631	HSP13_HUMAN	NV2t021125001.1
OG0006632	HTSF1_HUMAN	NV2t008666001.1
OG0006633	HUNK_HUMAN	NV2t008342001.1
OG0006634	HUTH_HUMAN	NV2t000754001.1
OG0006635	HUTI_HUMAN	NV2t001461001.1
OG0006636	HUTU_HUMAN	NV2t000756001.1
OG0006637	HVCN1_HUMAN	NV2t023728001.1
OG0006638	HYAL1_HUMAN	NV2t014444001.1
OG0006639	HYLS1_HUMAN	NV2t020354001.1
OG0006640	HYOU1_HUMAN	NV2t021238001.1
OG0006641	I5P1_HUMAN	NV2t017921001.1
OG0006642	IAH1_HUMAN	NV2t006165001.1
OG0006643	ICT1_HUMAN	NV2t007142001.1
OG0006644	IDE_HUMAN	NV2t019161001.1
OG0006645	IDH3A_HUMAN	NV2t023842001.1
OG0006646	IDLC_HUMAN	NV2t006147001.1
OG0006647	IDUA_HUMAN	NV2t007980001.1
OG0006648	IF140_HUMAN	NV2t006824001.1
OG0006649	IF172_HUMAN	NV2t016708001.1
OG0006650	IF2A_HUMAN	NV2t016872001.1
OG0006651	IF2B_HUMAN	NV2t004339001.1
OG0006652	IF2M_HUMAN	NV2t022340001.1
OG0006653	IF2P_HUMAN	NV2t002846001.1
OG0006654	IF4B_HUMAN	NV2t012115001.1
OG0006655	IF4E3_HUMAN	NV2t001683001.1
OG0006656	IF4H_HUMAN	NV2t015440001.1
OG0006657	IF6_HUMAN	NV2t004101001.1
OG0006658	IFT20_HUMAN	NV2t016699001.1
OG0006659	IFT27_HUMAN	NV2t007375001.1
OG0006660	IFT46_HUMAN	NV2t010283001.1
OG0006661	IFT52_HUMAN	NV2t016595001.1
OG0006662	IFT80_HUMAN	NV2t021560001.1
OG0006663	IFT81_HUMAN	NV2t022724001.1
OG0006664	IFTAP_HUMAN	NV2t018618001.1
OG0006666	IKBL1_HUMAN	NV2t025653001.1
OG0006667	ILK_HUMAN	NV2t003288001.1
OG0006668	IMB1_HUMAN	NV2t012894001.1
OG0006669	IMP1L_HUMAN	NV2t018575001.1
OG0006670	IMP3_HUMAN	NV2t000379001.1
OG0006671	IMP4_HUMAN	NV2t001177001.1
OG0006672	IMPCT_HUMAN	NV2t006005001.1
OG0006673	IN80B_HUMAN	NV2t016910001.1
OG0006674	INCE_HUMAN	NV2t009778001.1
OG0006675	INF2_HUMAN	NV2t002591001.1
OG0006676	INO80_HUMAN	NV2t020528001.1
OG0006677	INPP_HUMAN	NV2t020599001.1
OG0006679	INT11_HUMAN	NV2t014422001.1
OG0006680	INT12_HUMAN	NV2t013055001.1
OG0006681	INT13_HUMAN	NV2t002460001.1
OG0006682	INT14_HUMAN	NV2t024154001.1
OG0006683	INT15_HUMAN	NV2t007364001.1
OG0006684	INT4_HUMAN	NV2t021846001.1
OG0006685	INT5_HUMAN	NV2t024480001.1
OG0006686	INT7_HUMAN	NV2t019388001.1
OG0006687	INT9_HUMAN	NV2t002789001.1
OG0006688	IPMK_HUMAN	NV2t018268001.1
OG0006689	IPO11_HUMAN	NV2t024182001.1
OG0006690	IPO4_HUMAN	NV2t004044001.1
OG0006691	IPO9_HUMAN	NV2t002379001.1
OG0006692	IPPK_HUMAN	NV2t021018001.1
OG0006693	IQCB1_HUMAN	NV2t011775001.1
OG0006694	IQCC_HUMAN	NV2t005761001.1
OG0006695	IQCH_HUMAN	NV2t023998001.1
OG0006696	IQUB_HUMAN	NV2t003322001.1
OG0006697	IR3IP_HUMAN	NV2t023384001.1
OG0006698	ISCA1_HUMAN	NV2t001608001.1
OG0006699	ISCU_HUMAN	NV2t009088002.1
OG0006700	ISM2_HUMAN, ISM1_HUMAN	NV2t020298001.1
OG0006701	IST1_HUMAN	NV2t012142001.1
OG0006702	ITFG2_HUMAN	NV2t006451001.1
OG0006703	ITPK1_HUMAN	NV2t020962001.1
OG0006704	IVD_HUMAN	NV2t013725001.1
OG0006705	IWS1_HUMAN	NV2t021640001.1
OG0006706	JAGN1_HUMAN	NV2t009175001.1
OG0006708	JAZF1_HUMAN	NV2t012886001.1
OG0006709	JHY_HUMAN	NV2t022590001.1
OG0006710	JMJD4_HUMAN	NV2t012638001.1
OG0006711	JMJD6_HUMAN	NV2t013672001.1
OG0006712	JMJD7_HUMAN	NV2t001287001.1
OG0006713	K0513_HUMAN	NV2t004394001.1
OG0006714	K0930_HUMAN	NV2t018554001.1
OG0006715	K1143_HUMAN	NV2t004464001.1
OG0006716	K1328_HUMAN	NV2t010872001.1
OG0006717	K2013_HUMAN	NV2t014344001.1
OG0006718	KAD2_HUMAN	NV2t006403002.1
OG0006719	KAD3_HUMAN	NV2t001914001.1
OG0006720	KAD6_HUMAN	NV2t024247001.1
OG0006721	KAD7_HUMAN	NV2t020972001.1
OG0006722	KAD9_HUMAN	NV2t008879001.1
OG0006723	KANL2_HUMAN	NV2t010797001.1
OG0006724	KAT5_HUMAN	NV2t001589001.1
OG0006725	KAT8_HUMAN	NV2t017175001.1
OG0006726	KATIP_HUMAN	NV2t006939001.1
OG0006727	KATL2_HUMAN	NV2t023186001.1
OG0006728	KBL_HUMAN	NV2t013404001.1
OG0006729	KBP_HUMAN	NV2t024571001.1
OG0006730	KCC4_HUMAN	NV2t023252001.1
OG0006731	KCNKC_HUMAN, KCNKD_HUMAN	NV2t021014001.1
OG0006732	KCTD5_HUMAN	NV2t007517001.1
OG0006733	KDM1B_HUMAN	NV2t006630001.1
OG0006734	KDM7A_HUMAN	NV2t001717001.1
OG0006735	KDM8_HUMAN	NV2t024503001.1
OG0006736	KFA_HUMAN	NV2t021862001.1
OG0006737	KGD4_HUMAN	NV2t024057001.1
OG0006738	KI13A_HUMAN	NV2t005988001.1
OG0006739	KI18A_HUMAN	NV2t017924001.1
OG0006740	KI67_HUMAN	NV2t018331001.1
OG0006741	KIF11_HUMAN	NV2t017975001.1
OG0006742	KIF12_HUMAN	NV2t016017001.1
OG0006743	KIF14_HUMAN	NV2t025076002.1
OG0006744	KIF15_HUMAN	NV2t004853001.1
OG0006745	KIF19_HUMAN	NV2t007871001.1
OG0006746	KIF22_HUMAN	NV2t015824001.1
OG0006747	KIF23_HUMAN	NV2t013843001.1
OG0006748	KIF25_HUMAN	NV2t008702001.1, NV2t008702002.1
OG0006749	KIF27_HUMAN	NV2t014767001.1
OG0006750	KIFA3_HUMAN	NV2t025567001.1
OG0006751	KIFC1_HUMAN	NV2t019273001.1
OG0006752	KIME_HUMAN	NV2t017049001.1
OG0006753	KISHA_HUMAN	NV2t015438001.1
OG0006754	KLDC9_HUMAN	NV2t006938001.1
OG0006755	KLF13_HUMAN	NV2t023131001.1
OG0006756	KLF5_HUMAN	NV2t003891001.1
OG0006757	KLH12_HUMAN	NV2t001738001.1
OG0006759	KLH18_HUMAN	NV2t012112001.1
OG0006760	KLH28_HUMAN	NV2t020106001.1
OG0006762	KLHL8_HUMAN	NV2t003329001.1
OG0006764	KMT5A_HUMAN	NV2t017243001.1
OG0006765	KNDC1_HUMAN	NV2t018939001.1
OG0006766	KNTC1_HUMAN	NV2t020924001.1
OG0006772	KRR1_HUMAN	NV2t018684001.1
OG0006773	KTAP2_HUMAN	NV2t023520001.1
OG0006774	KTHY_HUMAN	NV2t022579001.1
OG0006775	KTI12_HUMAN	NV2t013921001.1
OG0006776	KTNB1_HUMAN	NV2t004846001.1
OG0006777	KTU_HUMAN	NV2t016751001.1, NV2t016751002.1
OG0006778	KXDL1_HUMAN	NV2t024196001.1
OG0006779	KYNU_HUMAN	NV2t005964001.1
OG0006780	LACB2_HUMAN	NV2t006468001.1
OG0006781	LACTB_HUMAN	NV2t016817001.1
OG0006782	LANC3_HUMAN	NV2t008703001.1
OG0006783	LARP7_HUMAN	NV2t012722001.1
OG0006784	LAS1L_HUMAN	NV2t005835001.1
OG0006786	LEG1H_HUMAN	NV2t001410001.1
OG0006788	LEKR1_HUMAN	NV2t014496001.1
OG0006789	LENG8_HUMAN	NV2t007127001.1
OG0006790	LENG9_HUMAN	NV2t007201001.1
OG0006791	LEO1_HUMAN	NV2t011593001.1
OG0006793	LGMN_HUMAN	NV2t020655001.1
OG0006794	LGUL_HUMAN	NV2t021038001.1
OG0006795	LHPL2_HUMAN	NV2t013839001.1
OG0006796	LHPL7_HUMAN	NV2t016374001.1
OG0006797	LIAS_HUMAN	NV2t003943001.1
OG0006798	LIN52_HUMAN	NV2t012298001.1
OG0006799	LIN54_HUMAN	NV2t009725001.1
OG0006800	LIN9_HUMAN	NV2t017356001.1
OG0006801	LIPS_HUMAN	NV2t022281001.1
OG0006802	LIPT2_HUMAN	NV2t022217001.1
OG0006803	LIPT_HUMAN	NV2t017925001.1
OG0006804	LIS1_HUMAN	NV2t016236001.1
OG0006805	LIX1L_HUMAN	NV2t013971001.1
OG0006806	LKAM1_HUMAN	NV2t005813001.1
OG0006807	LKHA4_HUMAN	NV2t001748001.1
OG0006808	LLPH_HUMAN	NV2t016316001.1
OG0006809	LLR1_HUMAN	NV2t021107001.1
OG0006810	LMBD2_HUMAN	NV2t000459001.1
OG0006811	LMF1_HUMAN	NV2t007249001.1
OG0006812	LMF2_HUMAN	NV2t018247001.1
OG0006813	LMLN_HUMAN	NV2t000118001.1
OG0006814	LNP_HUMAN	NV2t011879001.1
OG0006815	LONF3_HUMAN	NV2t002372001.1
OG0006816	LOXH1_HUMAN	NV2t013635001.1
OG0006818	LPPRC_HUMAN	NV2t012290001.1
OG0006819	LRC23_HUMAN	NV2t014798001.1
OG0006821	LRC42_HUMAN	NV2t000466001.1
OG0006822	LRC43_HUMAN	NV2t016000001.1
