Orthogroup	Acer	Mmus
OG0006556	KAK2557234.1	WDR90_MOUSE
OG0006573	KAK2557311.1	SSRG_MOUSE
OG0006591	KAK2557640.1	UB2J2_MOUSE
OG0006610	KAK2557796.1	RL34_MOUSE
OG0006627	KAK2557987.1	PIT1_MOUSE
OG0006643	KAK2558097.1	EED_MOUSE
OG0006660	KAK2558286.1	RS7_MOUSE
OG0006678	KAK2558433.1	MUTYH_MOUSE
OG0006695	KAK2558656.1	S2540_MOUSE
OG0006713	KAK2559268.1	ATAT_MOUSE
OG0006728	KAK2559557.1	SCPDL_MOUSE
OG0006743	KAK2559681.1	PNPH_MOUSE
OG0006748	KAK2559714.1	DECR_MOUSE
OG0006782	KAK2560083.1	SNX19_MOUSE
OG0006798	KAK2560151.1	SNR25_MOUSE
OG0006814	KAK2560271.1	BL1S2_MOUSE
OG0006819	KAK2560333.1	FXL15_MOUSE
OG0006836	KAK2560444.1	VPS39_MOUSE
OG0006854	KAK2560592.1	MIPO1_MOUSE
OG0006228	KAK2553943.1	ALG12_MOUSE
OG0006263	KAK2554372.1	T170B_MOUSE
OG0006299	KAK2554679.1	MARH6_MOUSE
OG0006316	KAK2554794.1	PDPR_MOUSE
OG0006333	KAK2554994.1	MED26_MOUSE
OG0006349	KAK2555085.1	S35B4_MOUSE
OG0006366	KAK2555340.1	SGMR1_MOUSE
OG0006372	KAK2555397.1	AXDN1_MOUSE
OG0006390	KAK2555558.1	DPM2_MOUSE
OG0006424	KAK2556140.1	NCPR_MOUSE
OG0006441	KAK2556328.1	RFC1_MOUSE
OG0006458	KAK2556479.1	RCC2_MOUSE
OG0006476	KAK2556602.1	SAC31_MOUSE
OG0006493	KAK2556712.1	EFC14_MOUSE
OG0006509	KAK2556879.1	NDUS6_MOUSE
OG0006526	KAK2557097.1	ECSIT_MOUSE
OG0006541	KAK2557154.1	WHR1_MOUSE
OG0006577	KAK2557331.1	GLCE_MOUSE
OG0006594	KAK2557666.1	DFFB_MOUSE
OG0006629	KAK2557995.1	CMS1_MOUSE
OG0006645	KAK2558147.1	TAF12_MOUSE
OG0006661	KAK2558297.1	GLTP_MOUSE
OG0006679	KAK2558434.1	HEM4_MOUSE
OG0006696	KAK2558663.1	GATD1_MOUSE
OG0006731	KAK2559591.1	RELCH_MOUSE
OG0006747	KAK2559713.1	PCH2_MOUSE
OG0006767	KAK2559883.1	GHITM_MOUSE
OG0006785	KAK2560102.1	EXOS6_MOUSE
OG0006803	KAK2560173.1	NUP42_MOUSE
OG0006820	KAK2560334.1	FRITZ_MOUSE
OG0006837	KAK2560457.1	RBBP9_MOUSE
OG0006855	KAK2560596.1	AP2S1_MOUSE
OG0006504	KAK2556802.1	SNRK_MOUSE
OG0006521	KAK2556948.1	KDM1B_MOUSE
OG0006525	KAK2557094.1	ZN598_MOUSE
OG0006569	KAK2557281.1	PPIH_MOUSE
OG0006584	KAK2557484.1	UBXN7_MOUSE
OG0006602	KAK2557757.1	WRP73_MOUSE
OG0006619	KAK2557947.1	SPC24_MOUSE
OG0006651	KAK2558211.1	ACO13_MOUSE
OG0006666	KAK2558327.1	GGNB2_MOUSE
OG0006717	KAK2559332.1	FXL17_MOUSE
OG0006730	KAK2559577.1	PSF2_MOUSE
OG0006746	KAK2559703.1	PRPKB_MOUSE
OG0006763	KAK2559845.1	ATR_MOUSE
OG0006780	KAK2560071.1	DNLI4_MOUSE
OG0006797	KAK2560147.1	MCE1_MOUSE
OG0006801	KAK2560162.1	USPL1_MOUSE
OG0006816	KAK2560301.1	NMD3_MOUSE
OG0006832	KAK2560416.1	WDR43_MOUSE
OG0006835	KAK2560443.1	LRC47_MOUSE
OG0006853	KAK2560589.1	LIN52_MOUSE
OG0006869	KAK2560700.1	VPS35_MOUSE
OG0006884	KAK2560828.1	SAC1_MOUSE
OG0006902	KAK2560918.1	FKBP2_MOUSE
OG0006906	KAK2560949.1	ZFPL1_MOUSE
OG0006922	KAK2561053.1	RM11_MOUSE
OG0006939	KAK2561179.1	ANCHR_MOUSE
OG0006955	KAK2561377.1	ENKUR_MOUSE
OG0006971	KAK2561543.1	TYSD1_MOUSE
OG0006988	KAK2561680.1	PPCEL_MOUSE
OG0007004	KAK2561885.1	TPC6B_MOUSE
OG0007018	KAK2562069.1	TM245_MOUSE
OG0007033	KAK2562144.1	SGO1_MOUSE
OG0007048	KAK2562259.1	TEKT2_MOUSE
OG0006551	KAK2557211.1	KCTD5_MOUSE
OG0006566	KAK2557264.1	CP110_MOUSE
OG0006582	KAK2557404.1	LRC23_MOUSE
OG0006599	KAK2557741.1	TM222_MOUSE
OG0006615	KAK2557889.1	LKAM1_MOUSE
OG0006631	KAK2558025.1	TPPC3_MOUSE
OG0006646	KAK2558175.1	CDC45_MOUSE
OG0006662	KAK2558301.1	SART3_MOUSE
OG0006677	KAK2558431.1	S75A1_MOUSE
OG0006693	KAK2558552.1	FIGL1_MOUSE
OG0006709	KAK2559214.1	INT14_MOUSE
OG0006712	KAK2559267.1	RL28_MOUSE
OG0006727	KAK2559506.1	ADPRS_MOUSE
OG0006742	KAK2559660.1	CLP1L_MOUSE
OG0006759	KAK2559793.1	NDUV2_MOUSE
OG0006776	KAK2560032.1	PSDE_MOUSE
OG0006792	KAK2560122.1	TM9S1_MOUSE
OG0006794	KAK2560130.1	TNG6_MOUSE
OG0006811	KAK2560246.1	SRP09_MOUSE
OG0006828	KAK2560381.1	NOP58_MOUSE
OG0006846	KAK2560543.1	STX17_MOUSE
OG0006862	KAK2560635.1	LIN41_MOUSE
OG0006879	KAK2560772.1	MPPE1_MOUSE
OG0006896	KAK2560894.1	COA8_MOUSE
OG0006915	KAK2561021.1	SDHF1_MOUSE
OG0006932	KAK2561123.1	MED29_MOUSE
OG0006948	KAK2561326.1	MTX2_MOUSE
OG0006962	KAK2561455.1	RNK_MOUSE
OG0006979	KAK2561594.1	NDUB3_MOUSE
OG0006997	KAK2561833.1	RM33_MOUSE
OG0007012	KAK2562019.1	PDC6I_MOUSE
OG0007027	KAK2562096.1	EXOS4_MOUSE
OG0007043	KAK2562197.1	OCTC_MOUSE
OG0007058	KAK2562307.1	BPHL_MOUSE
OG0006538	KAK2557134.1	ZZEF1_MOUSE
OG0006554	KAK2557232.1	MD1L1_MOUSE
OG0006587	KAK2557594.1	OTUD3_MOUSE
OG0006604	KAK2557771.1	NPHP4_MOUSE
OG0006621	KAK2557956.1	DPOLQ_MOUSE
OG0006654	KAK2558222.1	PROD_MOUSE
OG0006672	KAK2558398.1	EPN4_MOUSE
OG0006689	KAK2558487.1	GLRX3_MOUSE
OG0006705	KAK2559132.1	NAA35_MOUSE
OG0006710	KAK2559217.1	REEP5_MOUSE
OG0006726	KAK2559504.1	UBP8_MOUSE
OG0006741	KAK2559659.1	UBE2C_MOUSE
OG0006760	KAK2559817.1	RPAB4_MOUSE
OG0006778	KAK2560066.1	TF3C1_MOUSE
OG0006795	KAK2560137.1	UQCC1_MOUSE
OG0006830	KAK2560404.1	DAA19_MOUSE
OG0006849	KAK2560565.1	DAP1_MOUSE
OG0006865	KAK2560653.1	WRIP1_MOUSE
OG0006881	KAK2560776.1	D39U1_MOUSE
OG0006903	KAK2560928.1	GLRX5_MOUSE
OG0006919	KAK2561033.1	PRP31_MOUSE
OG0006937	KAK2561172.1	PEX6_MOUSE
OG0006954	KAK2561370.1	PPCT_MOUSE
OG0006972	KAK2561557.1	AP4B1_MOUSE
OG0006989	KAK2561688.1	SYWC_MOUSE
OG0007006	KAK2561918.1	XPO5_MOUSE
OG0007019	KAK2562070.1	FNTB_MOUSE
OG0007034	KAK2562149.1	FAIM1_MOUSE
OG0007050	KAK2562280.1	CBPC5_MOUSE
OG0007066	KAK2562375.1	UBE3B_MOUSE
OG0007086	KAK2562759.1	FAN1_MOUSE
OG0007104	KAK2562934.1	RS6_MOUSE
OG0006579	KAK2557373.1	6PGD_MOUSE
OG0006596	KAK2557702.1	NOC2L_MOUSE
OG0006613	KAK2557831.1	SKP1_MOUSE
OG0006630	KAK2558014.1	CMTD1_MOUSE
OG0006663	KAK2558305.1, KAK2558309.1	CREG1_MOUSE
OG0006680	KAK2558437.1	DBNL_MOUSE
OG0006697	KAK2558752.1	SEM1_MOUSE
OG0006716	KAK2559317.1	TM258_MOUSE
OG0006732	KAK2559592.1	PHAF1_MOUSE
OG0006749	KAK2559716.1	TM208_MOUSE
OG0006769	KAK2559940.1	PAQR4_MOUSE
OG0006774	KAK2560011.1	SETD4_MOUSE
OG0006790	KAK2560117.1	QCR7_MOUSE
OG0006808	KAK2560206.1	CCD73_MOUSE
OG0006825	KAK2560349.1	S35G1_MOUSE
OG0006842	KAK2560513.1	DHDH_MOUSE
OG0006859	KAK2560619.1	CFA20_MOUSE
OG0006876	KAK2560731.1	IF2B_MOUSE
OG0006894	KAK2560883.1	ZFY26_MOUSE
OG0006899	KAK2560903.1	RS30_MOUSE
OG0006916	KAK2561022.1	METL5_MOUSE
OG0006951	KAK2561332.1	LSM12_MOUSE
OG0006967	KAK2561527.1	NU160_MOUSE
OG0006985	KAK2561639.1	MD2L1_MOUSE
OG0006990	KAK2561699.1	YIPF4_MOUSE
OG0007011	KAK2561996.1	TACO1_MOUSE
OG0007029	KAK2562122.1	ATG9A_MOUSE
OG0007045	KAK2562219.1	TRNT1_MOUSE
OG0007061	KAK2562330.1	NOL10_MOUSE
OG0007079	KAK2562663.1	HYAL1_MOUSE
OG0007097	KAK2562848.1	TIM44_MOUSE
OG0007112	KAK2562981.1	TCP4_MOUSE
OG0007130	KAK2563176.1	LONF3_MOUSE
OG0006597	KAK2557729.1	PEX2_MOUSE
OG0006617	KAK2557932.1	DPOLB_MOUSE
OG0006649	KAK2558208.1	RGS22_MOUSE
OG0006665	KAK2558323.1	RIP_MOUSE
OG0006682	KAK2558452.1	NEUFC_MOUSE
OG0006699	KAK2558781.1	DC2I1_MOUSE
OG0006718	KAK2559333.1	SKI8_MOUSE
OG0006756	KAK2559764.1	GSLG1_MOUSE
OG0006761	KAK2559819.1	LAS1L_MOUSE
OG0006766	KAK2559868.1	IDLC_MOUSE
OG0006784	KAK2560087.1	CCD43_MOUSE
OG0006802	KAK2560166.1	TMM18_MOUSE
OG0006818	KAK2560332.1	APC13_MOUSE
OG0006834	KAK2560434.1	PPR21_MOUSE
OG0006852	KAK2560585.1	TPGS1_MOUSE
OG0006868	KAK2560698.1	ABCB9_MOUSE
OG0006885	KAK2560829.1	NUDC1_MOUSE
OG0006920	KAK2561034.1	SMD2_MOUSE
OG0006936	KAK2561161.1	DTL_MOUSE
OG0006953	KAK2561369.1	SDHF3_MOUSE
OG0006969	KAK2561537.1	TM41A_MOUSE
OG0006973	KAK2561559.1	GPDM_MOUSE
OG0007008	KAK2561942.1	BIRC6_MOUSE
OG0007023	KAK2562087.1	HOP2_MOUSE
OG0007039	KAK2562182.1	DNJC9_MOUSE
OG0007055	KAK2562298.1	EPT1_MOUSE
OG0007072	KAK2562432.1	CHMP5_MOUSE
OG0007077	KAK2562577.1	ACADL_MOUSE
OG0007082	KAK2562679.1	AASD1_MOUSE
OG0007115	KAK2563007.1	SMG5_MOUSE
OG0007132	KAK2563213.1, KAK2568515.1	NRG4_MOUSE
OG0006636	KAK2558057.1	TFB1M_MOUSE
OG0006652	KAK2558215.1	ANFY1_MOUSE
OG0006668	KAK2558352.1	TPR_MOUSE
OG0006671	KAK2558396.1	KI67_MOUSE
OG0006688	KAK2558484.1	SLU7_MOUSE
OG0006704	KAK2559115.1	NDUS4_MOUSE
OG0006721	KAK2559434.1	SMAD4_MOUSE
OG0006737	KAK2559616.1	PSF3_MOUSE
OG0006755	KAK2559744.1	DERL1_MOUSE
OG0006773	KAK2560002.1	KYNU_MOUSE
OG0006789	KAK2560115.1	MGMT_MOUSE
OG0006807	KAK2560205.1	PSMF1_MOUSE
OG0006824	KAK2560348.1	DPH6_MOUSE
OG0006841	KAK2560505.1	NDK8_MOUSE
OG0006874	KAK2560715.1	APT_MOUSE
OG0006891	KAK2560871.1	INT7_MOUSE
OG0006911	KAK2560998.1	IPPK_MOUSE
OG0006928	KAK2561107.1	GTPB2_MOUSE
OG0006946	KAK2561318.1	SPC25_MOUSE
OG0006963	KAK2561466.1	YLPM1_MOUSE
OG0006982	KAK2561610.1	CRNL1_MOUSE
OG0007000	KAK2561837.1	ARP10_MOUSE
OG0007017	KAK2562061.1	NTF2_MOUSE
OG0007041	KAK2562185.1	TXTP_MOUSE
OG0007057	KAK2562304.1	T2EA_MOUSE
OG0007091	KAK2562799.1	KAD6_MOUSE
OG0007096	KAK2562841.1	PGPI_MOUSE
OG0007113	KAK2562983.1	UBL7_MOUSE
OG0007118	KAK2563046.1	MOC2B_MOUSE
OG0007136	KAK2563247.1	MICU3_MOUSE
OG0007152	KAK2563366.1	SCLT1_MOUSE
OG0007169	KAK2563506.1	CC134_MOUSE
OG0006653	KAK2558220.1	PLBL2_MOUSE
OG0006669	KAK2558371.1	NU107_MOUSE
OG0006686	KAK2558463.1	ALLC_MOUSE
OG0006702	KAK2558980.1	ZBBX_MOUSE
OG0006719	KAK2559356.1, KAK2559467.1	TTC1_MOUSE
OG0006735	KAK2559614.1	MVD1_MOUSE
OG0006752	KAK2559721.1	AR2BP_MOUSE
OG0006770	KAK2559947.1	MED30_MOUSE
OG0006786	KAK2560104.1	LACB2_MOUSE
OG0006804	KAK2560177.1	SPF30_MOUSE
OG0006821	KAK2560336.1	NCDN_MOUSE
OG0006838	KAK2560469.1	THNS2_MOUSE
OG0006843	KAK2560530.1	VPS25_MOUSE
OG0006860	KAK2560622.1	HYDIN_MOUSE
OG0006875	KAK2560726.1	ANR27_MOUSE
OG0006895	KAK2560888.1	RAD51_MOUSE
OG0006914	KAK2561013.1	UBXN1_MOUSE
OG0006931	KAK2561119.1	GNPAT_MOUSE
OG0006949	KAK2561327.1	ESPL1_MOUSE
OG0006965	KAK2561491.1	PRLD1_MOUSE
OG0006970	KAK2561542.1	SPT17_MOUSE
OG0006987	KAK2561645.1	ODAD2_MOUSE
OG0007005	KAK2561886.1	FPGT_MOUSE
OG0007024	KAK2562089.1	SMUG1_MOUSE
OG0007040	KAK2562183.1	INPP_MOUSE
OG0007056	KAK2562299.1	DCC1_MOUSE
OG0007070	KAK2562387.1	SPB1_MOUSE
OG0007089	KAK2562786.1	JTB_MOUSE
OG0007106	KAK2562939.1	AFG2B_MOUSE
OG0007123	KAK2563107.1	UBE3A_MOUSE
OG0007128	KAK2563171.1	IPO9_MOUSE
OG0007144	KAK2563274.1	YIPF6_MOUSE
OG0006657	KAK2558252.1	RAB23_MOUSE
OG0006674	KAK2558412.1	ATPMK_MOUSE
OG0006692	KAK2558550.1	TBC24_MOUSE
OG0006711	KAK2559228.1	STML2_MOUSE
OG0006725	KAK2559486.1	NATD1_MOUSE
OG0006740	KAK2559655.1	K0513_MOUSE
OG0006758	KAK2559792.1	PEPL1_MOUSE
OG0006777	KAK2560039.1	VPS11_MOUSE
OG0006793	KAK2560123.1	ZWILC_MOUSE
OG0006810	KAK2560218.1	XRCC5_MOUSE
OG0006826	KAK2560359.1	TAF5_MOUSE
OG0006844	KAK2560532.1	UBE4A_MOUSE
OG0006861	KAK2560625.1	TXIP1_MOUSE
OG0006877	KAK2560767.1	SAHH_MOUSE
OG0006892	KAK2560872.1	COMD1_MOUSE
OG0006913	KAK2561004.1	CA198_MOUSE
OG0006930	KAK2561118.1	CHUR_MOUSE
OG0006947	KAK2561322.1	MIOS_MOUSE
OG0006964	KAK2561473.1	EIF3K_MOUSE
OG0006983	KAK2561618.1	ACSF3_MOUSE
OG0007001	KAK2561851.1	ACTMP_MOUSE
OG0007016	KAK2562035.1	RECK_MOUSE
OG0007035	KAK2562154.1	PSD11_MOUSE
OG0007051	KAK2562290.1	EIF3I_MOUSE
OG0007068	KAK2562381.1	EIF3H_MOUSE
OG0007105	KAK2562936.1	NSA2_MOUSE
OG0007122	KAK2563105.1	STK16_MOUSE
OG0007140	KAK2563260.1	MO4L1_MOUSE
OG0007156	KAK2563410.1	ETFD_MOUSE
OG0007173	KAK2563519.1	SP30L_MOUSE
OG0007190	KAK2563621.1	TFPT_MOUSE
OG0007206	KAK2563727.1	PTCD3_MOUSE
OG0007222	KAK2563873.1	WRN_MOUSE
OG0007238	KAK2563992.1	RBBP6_MOUSE
OG0006800	KAK2560161.1	RITA1_MOUSE
OG0006815	KAK2560279.1	USO1_MOUSE
OG0006831	KAK2560407.1	MCRS1_MOUSE
OG0006847	KAK2560547.1	BI1_MOUSE
OG0006863	KAK2560638.1	FABD_MOUSE
OG0006878	KAK2560770.1	RBM39_MOUSE
OG0006912	KAK2561000.1	CEBPZ_MOUSE
OG0006927	KAK2561104.1	TALD3_MOUSE
OG0006944	KAK2561303.1	NOSTN_MOUSE
OG0006960	KAK2561440.1	THUM1_MOUSE
OG0006978	KAK2561593.1	RM10_MOUSE
OG0006993	KAK2561717.1	VATD_MOUSE
OG0007007	KAK2561939.1	NAA30_MOUSE
OG0007022	KAK2562080.1	SPAG6_MOUSE
OG0007037	KAK2562172.1	TIM_MOUSE
OG0007052	KAK2562293.1	NSRP1_MOUSE
OG0007067	KAK2562376.1	MRGBP_MOUSE
OG0007084	KAK2562701.1	PGAP1_MOUSE
OG0007100	KAK2562893.1	ELP1_MOUSE
OG0007114	KAK2562991.1	RIOK2_MOUSE
OG0007131	KAK2563203.1	EMC3_MOUSE
OG0007147	KAK2563314.1	LIAS_MOUSE
OG0007162	KAK2563470.1	PLK4_MOUSE
OG0007177	KAK2563540.1	CLPB_MOUSE
OG0007194	KAK2563661.1	CSN4_MOUSE
OG0007210	KAK2563783.1	SYCP1_MOUSE
OG0007226	KAK2563896.1	WIPI4_MOUSE
OG0007242	KAK2564040.1	VP35L_MOUSE
OG0007257	KAK2564364.1	SNX27_MOUSE
OG0007261	KAK2564405.1	COG1_MOUSE
OG0007293	KAK2564816.1	TEX10_MOUSE
OG0007308	KAK2564907.1	ANR54_MOUSE
OG0007324	KAK2565016.1	BBS12_MOUSE
OG0006772	KAK2559992.1	MCM3_MOUSE
OG0006788	KAK2560107.1	GSH1_MOUSE
OG0006806	KAK2560202.1	ZGRF1_MOUSE
OG0006823	KAK2560346.1	S7A6O_MOUSE
OG0006840	KAK2560490.1	CWC25_MOUSE
OG0006890	KAK2560860.1	TBC31_MOUSE
OG0006910	KAK2560997.1	COX16_MOUSE
OG0006926	KAK2561075.1	TCPD_MOUSE
OG0006943	KAK2561245.1	ABCF2_MOUSE
OG0006959	KAK2561402.1	PPCS_MOUSE
OG0006977	KAK2561588.1	ZW10_MOUSE
OG0006992	KAK2561716.1	TMEDA_MOUSE
OG0007010	KAK2561995.1	ZN622_MOUSE
OG0007042	KAK2562188.1	WDR24_MOUSE
OG0007075	KAK2562528.1	DCAKD_MOUSE
OG0007093	KAK2562832.1	CTC1_MOUSE
OG0007109	KAK2562972.1	RPB11_MOUSE
OG0007126	KAK2563161.1	VPS36_MOUSE
OG0007143	KAK2563271.1	FANCF_MOUSE
OG0007159	KAK2563433.1	TBCK_MOUSE
OG0007174	KAK2563524.1	PPID_MOUSE
OG0007188	KAK2563613.1	TDRD3_MOUSE
OG0007191	KAK2563629.1	BBS7_MOUSE
OG0007207	KAK2563747.1	SSBP_MOUSE
OG0007223	KAK2563875.1	YJU2_MOUSE
OG0007239	KAK2564000.1	DGKE_MOUSE
OG0007255	KAK2564331.1	RPC5_MOUSE
OG0007271	KAK2564684.1	RLP24_MOUSE
OG0007287	KAK2564787.1	IFT80_MOUSE
OG0007302	KAK2564851.1	MUTA_MOUSE
OG0007318	KAK2564977.1	PHOCN_MOUSE
OG0007335	KAK2565114.1	TMTC2_MOUSE
OG0006753	KAK2559722.1	MCES_MOUSE
OG0006771	KAK2559974.1	KI13A_MOUSE
OG0006787	KAK2560106.1	TRM11_MOUSE
OG0006805	KAK2560189.1	EXTL3_MOUSE
OG0006822	KAK2560341.1	OLA1_MOUSE
OG0006839	KAK2560481.1	DISC1_MOUSE
OG0006856	KAK2560602.1	TCAIM_MOUSE
OG0006872	KAK2560711.1	RM03_MOUSE
OG0006889	KAK2560859.1	RT17_MOUSE
OG0006909	KAK2560989.1	PMVK_MOUSE
OG0006941	KAK2561204.1	RGAP1_MOUSE
OG0006957	KAK2561391.1	AB1IP_MOUSE
OG0006975	KAK2561578.1	BBOF1_MOUSE
OG0006994	KAK2561723.1	RPKL1_MOUSE
OG0007009	KAK2561980.1	BL1S1_MOUSE
OG0007044	KAK2562200.1	SOAT1_MOUSE
OG0007060	KAK2562328.1	IQAK1_MOUSE
OG0007076	KAK2562568.1	CCD13_MOUSE
OG0007094	KAK2562835.1	DOLK_MOUSE
OG0007110	KAK2562979.1	SMN_MOUSE
OG0007127	KAK2563164.1	ADPPT_MOUSE
OG0007145	KAK2563283.1	PCF11_MOUSE
OG0007161	KAK2563468.1	RT31_MOUSE
OG0007178	KAK2563545.1	KISHB_MOUSE
OG0007195	KAK2563667.1	UFSP1_MOUSE
OG0007211	KAK2563787.1	NDK5_MOUSE
OG0007227	KAK2563897.1	MOGS_MOUSE
OG0007243	KAK2564060.1	RS2_MOUSE
OG0007259	KAK2564397.1	GKAP1_MOUSE
OG0007291	KAK2564799.1	S35B1_MOUSE
OG0007323	KAK2565014.1	LRC46_MOUSE
OG0007340	KAK2565158.1	NTAQ1_MOUSE
OG0006827	KAK2560376.1	XRN2_MOUSE
OG0006850	KAK2560572.1	COMD7_MOUSE
OG0006886	KAK2560850.1	MSS4_MOUSE
OG0006905	KAK2560937.1	KNTC1_MOUSE
OG0006921	KAK2561042.1	CS047_MOUSE
OG0006938	KAK2561178.1	RM40_MOUSE
OG0006942	KAK2561244.1	PCDP1_MOUSE
OG0006958	KAK2561396.1	HACL1_MOUSE
OG0006976	KAK2561585.1	IST1_MOUSE
OG0006996	KAK2561808.1	UBP34_MOUSE
OG0007013	KAK2562029.1	SYMC_MOUSE
OG0007030	KAK2562126.1	SNP47_MOUSE
OG0007046	KAK2562239.1	PP1R8_MOUSE
OG0007063	KAK2562342.1	INT2_MOUSE
OG0007080	KAK2562675.1	CTSRT_MOUSE
OG0007085	KAK2562715.1	SNX13_MOUSE
OG0007102	KAK2562919.1	CIA2A_MOUSE
OG0007120	KAK2563057.1	DYHC2_MOUSE
OG0007155	KAK2563408.1	T184C_MOUSE
OG0007171	KAK2563510.1	AGK_MOUSE
OG0007189	KAK2563620.1	ADCY9_MOUSE
OG0007205	KAK2563724.1	SNCAP_MOUSE
OG0007221	KAK2563839.1	LYAR_MOUSE
OG0007252	KAK2564306.1	S2611_MOUSE
OG0007269	KAK2564628.1	SDHF4_MOUSE
OG0007303	KAK2564856.1	NDUS1_MOUSE
OG0007319	KAK2564992.1	GLT11_MOUSE
OG0007336	KAK2565118.1	CCNH_MOUSE
OG0007352	KAK2565254.1	TEX9_MOUSE
OG0007386	KAK2565599.1	SRP68_MOUSE
OG0007403	KAK2565792.1	PFD6_MOUSE
OG0006867	KAK2560697.1	ANLN_MOUSE
OG0006883	KAK2560806.1	CFDP1_MOUSE
OG0006900	KAK2560905.1	CRIPT_MOUSE
OG0006917	KAK2561027.1	POMT2_MOUSE
OG0006933	KAK2561137.1	MAAI_MOUSE
OG0006950	KAK2561328.1	3HIDH_MOUSE
OG0006966	KAK2561523.1	GDAH_MOUSE
OG0006984	KAK2561631.1	CDC27_MOUSE
OG0007002	KAK2561855.1	ADAT3_MOUSE
OG0007020	KAK2562074.1	TAM41_MOUSE
OG0007036	KAK2562161.1	SMCE1_MOUSE
OG0007053	KAK2562295.1	MPP9_MOUSE
OG0007069	KAK2562382.1	SIM14_MOUSE
OG0007087	KAK2562780.1	DDA1_MOUSE
OG0007103	KAK2562931.1	KTAP2_MOUSE
OG0007119	KAK2563052.1	MCEE_MOUSE
OG0007135	KAK2563240.1	DUSTY_MOUSE
OG0007151	KAK2563364.1	CHMP7_MOUSE
OG0007168	KAK2563505.1	NUP58_MOUSE
OG0007183	KAK2563596.1	TUSC2_MOUSE
OG0007200	KAK2563691.1	CE152_MOUSE
OG0007215	KAK2563799.1	CDC37_MOUSE
OG0007231	KAK2563940.1	PSD13_MOUSE
OG0007247	KAK2564164.1	NUP85_MOUSE
OG0007264	KAK2564419.1	NCBP1_MOUSE
OG0007282	KAK2564765.1	IQCB1_MOUSE
OG0007300	KAK2564842.1	JAZF1_MOUSE
OG0007316	KAK2564965.1	METL6_MOUSE
OG0007321	KAK2564996.1	ATPB_MOUSE
OG0007338	KAK2565145.1	TXNL1_MOUSE
OG0007353	KAK2565259.1	HEMH_MOUSE
OG0007387	KAK2565621.1	CTR9_MOUSE
OG0007404	KAK2565793.1	SURF1_MOUSE
OG0006796	KAK2560140.1	KAD2_MOUSE
OG0006813	KAK2560269.1	CATB_MOUSE
OG0006829	KAK2560399.1	SRP54_MOUSE
OG0006848	KAK2560560.1	LARP7_MOUSE
OG0006864	KAK2560650.1	PYRD_MOUSE
OG0006880	KAK2560774.1	FTM_MOUSE
OG0006897	KAK2560896.1	PUS10_MOUSE
OG0006901	KAK2560912.1	M18BP_MOUSE
OG0006918	KAK2561029.1	PSF1_MOUSE
OG0006935	KAK2561159.1	CNIH4_MOUSE
OG0006952	KAK2561340.1	ANKZ1_MOUSE
OG0006968	KAK2561535.1	SYEP_MOUSE
OG0006986	KAK2561640.1	ESF1_MOUSE
OG0007021	KAK2562075.1	SMI11_MOUSE
OG0007054	KAK2562297.1	PPM1G_MOUSE
OG0007071	KAK2562396.1	COX6C_MOUSE
OG0007090	KAK2562798.1	NDUA9_MOUSE
OG0007107	KAK2562949.1	PPIE_MOUSE
OG0007124	KAK2563112.1	SYSC_MOUSE
OG0007141	KAK2563261.1	OFUT3_MOUSE
OG0007158	KAK2563429.1	KIF3A_MOUSE
OG0007175	KAK2563534.1	NOL8_MOUSE
OG0007192	KAK2563631.1	RS3_MOUSE
OG0007208	KAK2563748.1	STPG2_MOUSE
OG0007241	KAK2564017.1	CFA52_MOUSE
OG0007277	KAK2564743.1	RAB18_MOUSE
OG0007292	KAK2564801.1	METL2_MOUSE
OG0007309	KAK2564930.1	LNP_MOUSE
OG0007326	KAK2565028.1	CF410_MOUSE
OG0007343	KAK2565164.1	RL4_MOUSE
OG0007359	KAK2565362.1	CEP20_MOUSE
OG0007377	KAK2565521.1	LSM11_MOUSE
OG0007393	KAK2565728.1	RT24_MOUSE
OG0007410	KAK2565807.1	UCHL5_MOUSE
OG0006870	KAK2560706.1	CH074_MOUSE
OG0006887	KAK2560854.1	RL13_MOUSE
OG0006907	KAK2560954.1	ZFY21_MOUSE
OG0006923	KAK2561058.1	ERCC2_MOUSE
OG0006940	KAK2561191.1	CUL2_MOUSE
OG0006956	KAK2561380.1	SF3B1_MOUSE
OG0006974	KAK2561569.1	DZAN1_MOUSE
OG0006980	KAK2561600.1	HDHD2_MOUSE
OG0006998	KAK2561835.1	NEK9_MOUSE
OG0007014	KAK2562030.1	DDX42_MOUSE
OG0007032	KAK2562140.1	MCM9_MOUSE
OG0007049	KAK2562274.1	CF062_MOUSE
OG0007065	KAK2562373.1	MTRFR_MOUSE
OG0007083	KAK2562680.1	PSMD3_MOUSE
OG0007101	KAK2562900.1	CE120_MOUSE
OG0007117	KAK2563031.1	DTWD2_MOUSE
OG0007134	KAK2563239.1	UBP19_MOUSE
OG0007138	KAK2563254.1	TTC29_MOUSE
OG0007154	KAK2563392.1	SLX4_MOUSE
OG0007196	KAK2563675.1	NDUB2_MOUSE
OG0007212	KAK2563792.1	PXL2A_MOUSE
OG0007228	KAK2563904.1	PIGN_MOUSE
OG0007244	KAK2564133.1	CLUA1_MOUSE
OG0007260	KAK2564398.1	RS15_MOUSE
OG0007279	KAK2564755.1	CH10_MOUSE
